,crime,city,law,date,background,suspects,party,state,plz,city_id,bl_kuerzel,year,month,day,cycle_1,cycle_2,cycle_3,crime_count,Anzahl Bewerber,darunter Frauen,Land,crime_count_party_lr,crime_count_party,crime_count_lr,crime_count_city,party_lr,Bewerber_city,Frauen_city,bewerber_hit_by_lr,fem_hit_by_lr,bewerber_party_hit_by_lr,fem_party_hit_by_lr,p_female,p_female_lr,p_female_city,p_female_party_lr,p_female_diff,p_female_city_diff,p_female_lr_diff,p_female_party_lr_diff
17032,,Ruhla,,,,,AfD,TH,99842.0,16063066.0,TH,,,,2019.0,2019.0,2019.0,0.0,4.0,1.0,16.0,0.0,0.0,0.0,0.0,right,28.0,5.0,0.0,0.0,0.0,0.0,0.25,,0.17857142857142858,,,-0.07142857142857142,,
17033,,Wutha-Farnroda,,,,,AfD,TH,99848.0,16063092.0,TH,,,,2019.0,2019.0,2019.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,right,22.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.22727272727272727,,,0.0367965367965368,,
17034,,Muhlhausen/Thuringen,,,,,AfD,TH,99974.0,16064046.0,TH,,,,2019.0,2019.0,2019.0,0.0,12.0,2.0,16.0,0.0,0.0,0.0,0.0,right,118.0,44.0,0.0,0.0,0.0,0.0,0.16666666666666666,,0.3728813559322034,,,0.055234297108674,,
17035,Sachbeschadigung,Sondershausen,303 StGB,2019-10-11,Links,0.0,AfD,TH,99706.0,16065067.0,TH,2019,10,11,2019.0,2019.0,2019.0,1.0,7.0,1.0,16.0,1.0,1.0,3.0,4.0,right,83.0,29.0,35.0,6.0,7.0,1.0,0.14285714285714285,0.17142857142857143,0.3493975903614458,0.14285714285714285,,-0.02269543289436815,,
17036,,Rossleben-Wiehe,,,,,AfD,TH,6571.0,16065087.0,TH,,,,2019.0,2019.0,2019.0,0.0,6.0,1.0,16.0,0.0,0.0,0.0,0.0,right,61.0,15.0,0.0,0.0,0.0,0.0,0.16666666666666666,,0.2459016393442623,,,,,
17037,Sachbeschadigung,Meiningen,303 StGB,2019-10-24,Nicht zuzuordnen,0.0,AfD,TH,98617.0,16066042.0,TH,2019,10,24,2019.0,2019.0,2019.0,1.0,7.0,1.0,16.0,1.0,2.0,0.0,2.0,right,97.0,28.0,7.0,1.0,7.0,1.0,0.14285714285714285,0.14285714285714285,0.28865979381443296,0.14285714285714285,,-0.019982181494208995,,
17038,Diebstahl,Meiningen,242 StGB,2019-10-25,Links,2.0,AfD,TH,98617.0,16066042.0,TH,2019,10,25,2019.0,2019.0,2019.0,1.0,7.0,1.0,16.0,1.0,2.0,1.0,2.0,right,97.0,28.0,7.0,1.0,7.0,1.0,0.14285714285714285,0.14285714285714285,0.28865979381443296,0.14285714285714285,,-0.019982181494208995,,
17039,,Schmalkalden,,,,,AfD,TH,98574.0,16066063.0,TH,,,,2019.0,2019.0,2019.0,0.0,6.0,1.0,16.0,0.0,0.0,0.0,0.0,right,64.0,15.0,0.0,0.0,0.0,0.0,0.16666666666666666,,0.234375,,,-0.058728448275862044,,
17040,,Zella-Mehlis,,,,,AfD,TH,98544.0,16066092.0,TH,,,,2019.0,2019.0,2019.0,0.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,right,36.0,9.0,0.0,0.0,0.0,0.0,0.3333333333333333,,0.25,,,-0.0357142857142857,,
17041,Sachbeschadigung,Gotha,STGB-303,2019-07-09,Links,0.0,AfD,TH,99867.0,16067029.0,TH,2019,07,09,2019.0,2019.0,2019.0,1.0,7.0,3.0,16.0,5.0,6.0,7.0,13.0,right,344.0,94.0,71.0,23.0,35.0,15.0,0.42857142857142855,0.323943661971831,0.27325581395348836,0.42857142857142855,,-0.015205724508050078,,
17042,Sachbeschadigung,Gotha,STGB-303,2019-07-09,Links,0.0,AfD,TH,99867.0,16067029.0,TH,2019,07,09,2019.0,2019.0,2019.0,1.0,7.0,3.0,16.0,5.0,6.0,7.0,13.0,right,344.0,94.0,71.0,23.0,35.0,15.0,0.42857142857142855,0.323943661971831,0.27325581395348836,0.42857142857142855,,-0.015205724508050078,,
17043,Sachbeschadigung,Gotha,303 StGB,2019-10-15,Nicht zuzuordnen,,AfD,TH,99867.0,16067029.0,TH,2019,10,15,2019.0,2019.0,2019.0,1.0,7.0,3.0,16.0,1.0,6.0,0.0,13.0,right,344.0,94.0,187.0,43.0,7.0,3.0,0.42857142857142855,0.22994652406417113,0.27325581395348836,0.42857142857142855,,-0.015205724508050078,,
17044,Diebstahl,Gotha,242 StGB,2019-10-25,Links,0.0,AfD,TH,99867.0,16067029.0,TH,2019,10,25,2019.0,2019.0,2019.0,1.0,7.0,3.0,16.0,5.0,6.0,7.0,13.0,right,344.0,94.0,71.0,23.0,35.0,15.0,0.42857142857142855,0.323943661971831,0.27325581395348836,0.42857142857142855,,-0.015205724508050078,,
17045,Sachbeschadigung,Gotha,303 StGB,2019-10-03,Links,0.0,AfD,TH,99867.0,16067029.0,TH,2019,10,03,2019.0,2019.0,2019.0,1.0,7.0,3.0,16.0,5.0,6.0,7.0,13.0,right,344.0,94.0,71.0,23.0,35.0,15.0,0.42857142857142855,0.323943661971831,0.27325581395348836,0.42857142857142855,,-0.015205724508050078,,
17046,Diebstahl,Gotha,242 StGB,2019-10-16,Links,0.0,AfD,TH,99867.0,16067029.0,TH,2019,10,16,2019.0,2019.0,2019.0,1.0,7.0,3.0,16.0,5.0,6.0,7.0,13.0,right,344.0,94.0,71.0,23.0,35.0,15.0,0.42857142857142855,0.323943661971831,0.27325581395348836,0.42857142857142855,,-0.015205724508050078,,
17047,,Ohrdruf,,,,,AfD,TH,99885.0,16067053.0,TH,,,,2019.0,2019.0,2019.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,1.0,right,50.0,18.0,0.0,0.0,0.0,0.0,0.0,,0.36,,,0.01853658536585362,,
17048,,Tuttleben,,,,,AfD,TH,99869.0,16067071.0,TH,,,,2019.0,2019.0,2019.0,0.0,4.0,1.0,16.0,0.0,0.0,0.0,0.0,right,10.0,5.0,0.0,0.0,0.0,0.0,0.25,,0.5,,,0.0,,
17049,Sachbeschadigung,Waltershausen,303 StGB,2019-10-04,Links,2.0,AfD,TH,99880.0,16067072.0,TH,2019,10,04,2019.0,2019.0,2019.0,1.0,4.0,0.0,16.0,1.0,1.0,1.0,1.0,right,65.0,16.0,4.0,0.0,4.0,0.0,0.0,0.0,0.24615384615384617,0.0,,-0.058193979933110374,,
17050,,Kolleda,,,,,AfD,TH,99625.0,16068034.0,TH,,,,2019.0,2019.0,2019.0,0.0,4.0,1.0,16.0,0.0,0.0,0.0,0.0,right,28.0,6.0,0.0,0.0,0.0,0.0,0.25,,0.21428571428571427,,,-0.042124542124542114,,
17051,,Sommerda,,,,,AfD,TH,99610.0,16068051.0,TH,,,,2019.0,2019.0,2019.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,right,67.0,19.0,0.0,0.0,0.0,0.0,0.0,,0.2835820895522388,,,0.05070537722347168,,
17052,,Buttstadt,,,,,AfD,TH,99628.0,16068063.0,TH,,,,2019.0,2019.0,2019.0,0.0,4.0,1.0,16.0,0.0,0.0,0.0,0.0,right,32.0,5.0,0.0,0.0,0.0,0.0,0.25,,0.15625,,,,,
17053,,Hildburghausen,,,,,AfD,TH,98646.0,16069024.0,TH,,,,2019.0,2019.0,2019.0,0.0,9.0,2.0,16.0,0.0,0.0,0.0,2.0,right,91.0,27.0,0.0,0.0,0.0,0.0,0.2222222222222222,,0.2967032967032967,,,0.08358854260493606,,
17054,Sachbeschadigung,Arnstadt,303 StGB,2019-11-11,Links,0.0,AfD,TH,99310.0,16070004.0,TH,2019,11,11,2019.0,2019.0,2019.0,1.0,4.0,0.0,16.0,2.0,2.0,2.0,8.0,right,153.0,42.0,8.0,0.0,8.0,0.0,0.0,0.0,0.27450980392156865,0.0,,-0.08075335397316818,,
17055,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,Arnstadt,86a StGB,2019-11-11,Links,0.0,AfD,TH,99310.0,16070004.0,TH,2019,11,11,2019.0,2019.0,2019.0,1.0,4.0,0.0,16.0,2.0,2.0,2.0,8.0,right,153.0,42.0,8.0,0.0,8.0,0.0,0.0,0.0,0.27450980392156865,0.0,,-0.08075335397316818,,
17056,Sachbeschadigung,Ilmenau,303 StGB,2019-10-25,Links,0.0,AfD,TH,98693.0,16070029.0,TH,2019,10,25,2019.0,2019.0,2019.0,1.0,6.0,0.0,16.0,1.0,1.0,1.0,3.0,right,144.0,31.0,6.0,0.0,6.0,0.0,0.0,0.0,0.2152777777777778,0.0,,-0.08049687010954615,,
17057,,Apolda,,,,,AfD,TH,99510.0,16071001.0,TH,,,,2019.0,2019.0,2019.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,0.0,right,73.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.1506849315068493,,,-0.07598173515981735,,
17058,,Neuhaus am Rennweg,,,,,AfD,TH,98724.0,16072013.0,TH,,,,2019.0,2019.0,2019.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,right,53.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.20754716981132076,,,-0.011965025310630456,,
17059,Sachbeschadigung,Sonneberg,STGB-303,2019-09-21,Links,0.0,AfD,TH,96515.0,16072018.0,TH,2019,09,21,2019.0,2019.0,2019.0,1.0,13.0,1.0,16.0,2.0,2.0,2.0,3.0,right,92.0,22.0,26.0,2.0,26.0,2.0,0.07692307692307693,0.07692307692307693,0.2391304347826087,0.07692307692307693,,-0.048369565217391275,,
17060,Sachbeschadigung,Sonneberg,STGB-303,2019-09-21,Links,0.0,AfD,TH,96515.0,16072018.0,TH,2019,09,21,2019.0,2019.0,2019.0,1.0,13.0,1.0,16.0,2.0,2.0,2.0,3.0,right,92.0,22.0,26.0,2.0,26.0,2.0,0.07692307692307693,0.07692307692307693,0.2391304347826087,0.07692307692307693,,-0.048369565217391275,,
17061,,Steinach,,,,,AfD,TH,96523.0,16072019.0,TH,,,,2019.0,2019.0,2019.0,0.0,7.0,3.0,16.0,0.0,0.0,0.0,0.0,right,25.0,8.0,0.0,0.0,0.0,0.0,0.42857142857142855,,0.32,,,-0.007575757575757583,,
17062,,Lehesten,,,,,AfD,TH,7349.0,16073046.0,TH,,,,2019.0,2019.0,2019.0,0.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,right,7.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.2857142857142857,,,-0.02197802197802201,,
17063,Sachbeschadigung,Rudolstadt,303 StGB,2019-10-16,Nicht zuzuordnen,0.0,AfD,TH,7407.0,16073076.0,TH,2019,10,16,2019.0,2019.0,2019.0,1.0,17.0,0.0,16.0,2.0,2.0,0.0,16.0,right,265.0,65.0,250.0,62.0,34.0,0.0,0.0,0.248,0.24528301886792453,0.0,,0.009988901220865709,,
17064,Sachbeschadigung,Rudolstadt,303 StGB,2019-10-17,Nicht zuzuordnen,0.0,AfD,TH,7407.0,16073076.0,TH,2019,10,17,2019.0,2019.0,2019.0,1.0,17.0,0.0,16.0,2.0,2.0,0.0,16.0,right,265.0,65.0,250.0,62.0,34.0,0.0,0.0,0.248,0.24528301886792453,0.0,,0.009988901220865709,,
17065,,Saalfeld/Saale,,,,,AfD,TH,7318.0,16073077.0,TH,,,,2019.0,2019.0,2019.0,0.0,6.0,3.0,16.0,0.0,0.0,0.0,0.0,right,100.0,32.0,0.0,0.0,0.0,0.0,0.5,,0.32,,,0.023296703296703303,,
17066,,Crossen an der Elster,,,,,AfD,TH,7613.0,16074012.0,TH,,,,2019.0,2019.0,2019.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,right,11.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.09090909090909091,,,-0.09090909090909091,,
17067,,Possneck,,,,,AfD,TH,7381.0,16075085.0,TH,,,,2019.0,2019.0,2019.0,0.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,right,77.0,23.0,0.0,0.0,0.0,0.0,0.0,,0.2987012987012987,,,0.09281894576012223,,
17068,,Triptis,,,,,AfD,TH,7819.0,16075116.0,TH,,,,2019.0,2019.0,2019.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,right,16.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.1875,,,0.04956896551724138,,
17069,,Berga/Elster,,,,,AfD,TH,7980.0,16076004.0,TH,,,,2019.0,2019.0,2019.0,0.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,right,18.0,9.0,0.0,0.0,0.0,0.0,0.3333333333333333,,0.5,,,0.2894736842105263,,
17070,Sachbeschadigung,Greiz,303 StGB,2019-10-02,Nicht zuzuordnen,0.0,AfD,TH,7973.0,16076022.0,TH,2019,10,02,2019.0,2019.0,2019.0,1.0,4.0,0.0,16.0,1.0,1.0,0.0,2.0,right,46.0,17.0,21.0,5.0,4.0,0.0,0.0,0.23809523809523808,0.3695652173913043,0.0,,-0.016149068322981408,,
17071,,Zeulenroda-Triebes,,,,,AfD,TH,7937.0,16076087.0,TH,,,,2019.0,2019.0,2019.0,0.0,9.0,1.0,16.0,0.0,0.0,0.0,0.0,right,54.0,14.0,0.0,0.0,0.0,0.0,0.1111111111111111,,0.25925925925925924,,,0.041867954911433164,,
17072,Sachbeschadigung,Kraftsdorf,303 StGB,2019-10-13,Links,0.0,AfD,TH,7586.0,16076089.0,TH,2019,10,13,2019.0,2019.0,2019.0,1.0,3.0,1.0,16.0,1.0,1.0,2.0,2.0,right,9.0,3.0,3.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.20833333333333331,,
17073,,Meuselwitz,,,,,AfD,TH,4610.0,16077032.0,TH,,,,2019.0,2019.0,2019.0,0.0,5.0,0.0,16.0,0.0,0.0,0.0,0.0,right,30.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.2,,,-0.07027027027027027,,
17074,,Windischleuba,,,,,AfD,TH,4603.0,16077052.0,TH,,,,2019.0,2019.0,2019.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,right,11.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.18181818181818182,,,-0.06818181818181818,,
17075,Bedrohung,Erfurt,STGB-241,2019-08-12,Rechts,1.0,GRÜNE,TH,99084.0,16051000.0,TH,2019,08,12,2019.0,2019.0,2019.0,1.0,50.0,25.0,16.0,4.0,10.0,9.0,37.0,left,1424.0,470.0,443.0,168.0,200.0,100.0,0.5,0.3792325056433409,0.3300561797752809,0.5,0.09999999999999998,0.04205617977528092,,
17076,Diebstahl,Erfurt,242 StGB,2019-05-27,Nicht zuzuordnen,0.0,GRÜNE,TH,99084.0,16051000.0,TH,2019,05,27,2019.0,2019.0,2019.0,1.0,50.0,25.0,16.0,5.0,10.0,0.0,37.0,left,1424.0,470.0,668.0,225.0,250.0,125.0,0.5,0.33682634730538924,0.3300561797752809,0.5,0.09999999999999998,0.04205617977528092,,
17077,Volksverhetzung,Erfurt,130 StGB,2019-05-27,Nicht zuzuordnen,0.0,GRÜNE,TH,99084.0,16051000.0,TH,2019,05,27,2019.0,2019.0,2019.0,1.0,50.0,25.0,16.0,5.0,10.0,0.0,37.0,left,1424.0,470.0,668.0,225.0,250.0,125.0,0.5,0.33682634730538924,0.3300561797752809,0.5,0.09999999999999998,0.04205617977528092,,
17078,Sachbeschadigung,Erfurt,303 StGB,2019-05-27,Nicht zuzuordnen,0.0,GRÜNE,TH,99084.0,16051000.0,TH,2019,05,27,2019.0,2019.0,2019.0,1.0,50.0,25.0,16.0,5.0,10.0,0.0,37.0,left,1424.0,470.0,668.0,225.0,250.0,125.0,0.5,0.33682634730538924,0.3300561797752809,0.5,0.09999999999999998,0.04205617977528092,,
17079,Sachbeschadigung,Erfurt,303 StGB,2019-05-27,Links,0.0,GRÜNE,TH,99084.0,16051000.0,TH,2019,05,27,2019.0,2019.0,2019.0,1.0,50.0,25.0,16.0,1.0,10.0,12.0,37.0,left,1424.0,470.0,265.0,59.0,50.0,25.0,0.5,0.22264150943396227,0.3300561797752809,0.5,0.09999999999999998,0.04205617977528092,,
17080,Bedrohung,Erfurt,STGB-241,2019-08-12,Rechts,1.0,GRÜNE,TH,99084.0,16051000.0,TH,2019,08,12,2019.0,2019.0,2019.0,1.0,50.0,25.0,16.0,4.0,10.0,9.0,37.0,left,1424.0,470.0,443.0,168.0,200.0,100.0,0.5,0.3792325056433409,0.3300561797752809,0.5,0.09999999999999998,0.04205617977528092,,
17081,Notigung,Erfurt,240 StGB,2019-10-18,Rechts,0.0,GRÜNE,TH,99084.0,16051000.0,TH,2019,10,18,2019.0,2019.0,2019.0,1.0,50.0,25.0,16.0,4.0,10.0,9.0,37.0,left,1424.0,470.0,443.0,168.0,200.0,100.0,0.5,0.3792325056433409,0.3300561797752809,0.5,0.09999999999999998,0.04205617977528092,,
17082,Sachbeschadigung,Erfurt,303 StGB,2019-10-20,Rechts,0.0,GRÜNE,TH,99084.0,16051000.0,TH,2019,10,20,2019.0,2019.0,2019.0,1.0,50.0,25.0,16.0,4.0,10.0,9.0,37.0,left,1424.0,470.0,443.0,168.0,200.0,100.0,0.5,0.3792325056433409,0.3300561797752809,0.5,0.09999999999999998,0.04205617977528092,,
17083,Sachbeschadigung,Erfurt,303 StGB,2019-10-10,Nicht zuzuordnen,0.0,GRÜNE,TH,99084.0,16051000.0,TH,2019,10,10,2019.0,2019.0,2019.0,1.0,50.0,25.0,16.0,5.0,10.0,0.0,37.0,left,1424.0,470.0,668.0,225.0,250.0,125.0,0.5,0.33682634730538924,0.3300561797752809,0.5,0.09999999999999998,0.04205617977528092,,
17084,Sachbeschadigung,Erfurt,303 StGB,2019-10-18,Nicht zuzuordnen,0.0,GRÜNE,TH,99084.0,16051000.0,TH,2019,10,18,2019.0,2019.0,2019.0,1.0,50.0,25.0,16.0,5.0,10.0,0.0,37.0,left,1424.0,470.0,668.0,225.0,250.0,125.0,0.5,0.33682634730538924,0.3300561797752809,0.5,0.09999999999999998,0.04205617977528092,,
17085,Sachbeschadigung,Gera,303 StGB,2019-10-23,Nicht zuzuordnen,0.0,GRÜNE,TH,7545.0,16052000.0,TH,2019,10,23,2019.0,2019.0,2019.0,1.0,27.0,11.0,16.0,1.0,1.0,0.0,53.0,left,1616.0,440.0,1487.0,409.0,27.0,11.0,0.4074074074074074,0.2750504371217216,0.2722772277227723,0.4074074074074074,-0.0016835016835017313,-0.0013076779376050562,,
17086,,Jena,,,,,GRÜNE,TH,7743.0,16053000.0,TH,,,,2019.0,2019.0,2019.0,0.0,46.0,23.0,16.0,0.0,0.0,0.0,9.0,left,519.0,171.0,0.0,0.0,0.0,0.0,0.5,,0.32947976878612717,,-0.08695652173913049,-0.028414968055978096,,
17087,,Suhl,,,,,GRÜNE,TH,98527.0,16054000.0,TH,,,,2019.0,2019.0,2019.0,0.0,8.0,3.0,16.0,0.0,0.0,0.0,0.0,left,110.0,24.0,0.0,0.0,0.0,0.0,0.375,,0.21818181818181817,,,0.001686972820993421,,
17088,Sachbeschadigung,Weimar,303 StGB,2019-10-15,Nicht zuzuordnen,0.0,GRÜNE,TH,99423.0,16055000.0,TH,2019,10,15,2019.0,2019.0,2019.0,1.0,42.0,20.0,16.0,1.0,1.0,0.0,10.0,left,407.0,158.0,248.0,101.0,42.0,20.0,0.47619047619047616,0.40725806451612906,0.3882063882063882,0.47619047619047616,-0.11904761904761907,0.005349245349245357,,
17089,,Eisenach,,,,,GRÜNE,TH,99817.0,16056000.0,TH,,,,2019.0,2019.0,2019.0,0.0,31.0,10.0,16.0,0.0,0.0,0.0,0.0,left,118.0,32.0,0.0,0.0,0.0,0.0,0.3225806451612903,,0.2711864406779661,,0.004398826979472137,0.0022788776527560284,,
17090,,Heilbad Heiligenstadt,,,,,GRÜNE,TH,37308.0,16061045.0,TH,,,,2019.0,2019.0,2019.0,0.0,9.0,4.0,16.0,0.0,0.0,0.0,10.0,left,112.0,24.0,0.0,0.0,0.0,0.0,0.4444444444444444,,0.21428571428571427,,-0.11111111111111116,-0.1519114688128773,,
17091,,Marth,,,,,GRÜNE,TH,37318.0,16061069.0,TH,,,,2019.0,2019.0,2019.0,0.0,4.0,1.0,16.0,0.0,0.0,0.0,6.0,left,7.0,2.0,0.0,0.0,0.0,0.0,0.25,,0.2857142857142857,,-0.15000000000000002,-0.2142857142857143,,
17092,,Schonhagen,,,,,GRÜNE,TH,37318.0,16061084.0,TH,,,,2019.0,2019.0,2019.0,0.0,5.0,2.0,16.0,0.0,0.0,0.0,0.0,left,5.0,2.0,0.0,0.0,0.0,0.0,0.4,,0.4,,-0.09999999999999998,-0.09999999999999998,,
17093,,Ellrich,,,,,GRÜNE,TH,99755.0,16062005.0,TH,,,,2019.0,2019.0,2019.0,0.0,11.0,2.0,16.0,0.0,0.0,0.0,0.0,left,55.0,12.0,0.0,0.0,0.0,0.0,0.18181818181818182,,0.21818181818181817,,,0.054916512059369205,,
17094,,Nordhausen,,,,,GRÜNE,TH,99734.0,16062041.0,TH,,,,2019.0,2019.0,2019.0,0.0,21.0,8.0,16.0,0.0,0.0,0.0,6.0,left,193.0,57.0,0.0,0.0,0.0,0.0,0.38095238095238093,,0.29533678756476683,,-0.14682539682539686,-0.10466321243523319,,
17095,,Harztor,,,,,GRÜNE,TH,99768.0,16062065.0,TH,,,,2019.0,2019.0,2019.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,left,30.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.3,,,0.07419354838709677,,
17096,,Bad Salzungen,,,,,GRÜNE,TH,36433.0,16063003.0,TH,,,,2019.0,2019.0,2019.0,0.0,4.0,3.0,16.0,0.0,0.0,0.0,18.0,left,209.0,68.0,0.0,0.0,0.0,0.0,0.75,,0.3253588516746411,,0.08333333333333337,0.016267942583732042,,
17097,,Buttlar,,,,,GRÜNE,TH,36419.0,16063011.0,TH,,,,2019.0,2019.0,2019.0,0.0,6.0,1.0,16.0,0.0,0.0,0.0,0.0,left,16.0,2.0,0.0,0.0,0.0,0.0,0.16666666666666666,,0.125,,0.023809523809523808,-0.032894736842105254,,
17098,,Wutha-Farnroda,,,,,GRÜNE,TH,99848.0,16063092.0,TH,,,,2019.0,2019.0,2019.0,0.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,left,22.0,5.0,0.0,0.0,0.0,0.0,0.3333333333333333,,0.22727272727272727,,,0.0367965367965368,,
17099,,Bad Liebenstein,,,,,GRÜNE,TH,36448.0,16063099.0,TH,,,,2019.0,2019.0,2019.0,0.0,9.0,8.0,16.0,0.0,0.0,0.0,2.0,left,46.0,18.0,0.0,0.0,0.0,0.0,0.8888888888888888,,0.391304347826087,,,,,
17100,,Bad Langensalza,,,,,GRÜNE,TH,99947.0,16064003.0,TH,,,,2019.0,2019.0,2019.0,0.0,3.0,2.0,16.0,0.0,0.0,0.0,0.0,left,64.0,29.0,0.0,0.0,0.0,0.0,0.6666666666666666,,0.453125,,,0.13109110169491528,,
17101,,Muhlhausen/Thuringen,,,,,GRÜNE,TH,99974.0,16064046.0,TH,,,,2019.0,2019.0,2019.0,0.0,21.0,8.0,16.0,0.0,0.0,0.0,0.0,left,118.0,44.0,0.0,0.0,0.0,0.0,0.38095238095238093,,0.3728813559322034,,0.15873015873015872,0.055234297108674,,
17102,Sachbeschadigung,Sondershausen,303 StGB,2019-10-13,Nicht zuzuordnen,0.0,GRÜNE,TH,99706.0,16065067.0,TH,2019,10,13,2019.0,2019.0,2019.0,1.0,11.0,6.0,16.0,1.0,1.0,0.0,4.0,left,83.0,29.0,11.0,6.0,11.0,6.0,0.5454545454545454,0.5454545454545454,0.3493975903614458,0.5454545454545454,0.045454545454545414,-0.02269543289436815,,
17103,,Meiningen,,,,,GRÜNE,TH,98617.0,16066042.0,TH,,,,2019.0,2019.0,2019.0,0.0,21.0,9.0,16.0,0.0,0.0,0.0,2.0,left,97.0,28.0,0.0,0.0,0.0,0.0,0.42857142857142855,,0.28865979381443296,,-0.008928571428571452,-0.019982181494208995,,
17104,,Schmalkalden,,,,,GRÜNE,TH,98574.0,16066063.0,TH,,,,2019.0,2019.0,2019.0,0.0,6.0,4.0,16.0,0.0,0.0,0.0,0.0,left,64.0,15.0,0.0,0.0,0.0,0.0,0.6666666666666666,,0.234375,,-0.13333333333333341,-0.058728448275862044,,
17105,,Gotha,,,,,GRÜNE,TH,99867.0,16067029.0,TH,,,,2019.0,2019.0,2019.0,0.0,20.0,7.0,16.0,0.0,0.0,0.0,13.0,left,344.0,94.0,0.0,0.0,0.0,0.0,0.35,,0.27325581395348836,,-0.10000000000000003,-0.015205724508050078,,
17106,,Waltershausen,,,,,GRÜNE,TH,99880.0,16067072.0,TH,,,,2019.0,2019.0,2019.0,0.0,11.0,5.0,16.0,0.0,0.0,0.0,1.0,left,65.0,16.0,0.0,0.0,0.0,0.0,0.45454545454545453,,0.24615384615384617,,,-0.058193979933110374,,
17107,,Nesse-Apfelstadt,,,,,GRÜNE,TH,99192.0,16067087.0,TH,,,,2019.0,2019.0,2019.0,0.0,15.0,7.0,16.0,0.0,0.0,0.0,0.0,left,51.0,12.0,0.0,0.0,0.0,0.0,0.4666666666666667,,0.23529411764705882,,,0.13184584178498987,,
17108,,Sommerda,,,,,GRÜNE,TH,99610.0,16068051.0,TH,,,,2019.0,2019.0,2019.0,0.0,8.0,4.0,16.0,0.0,0.0,0.0,0.0,left,67.0,19.0,0.0,0.0,0.0,0.0,0.5,,0.2835820895522388,,0.0,0.05070537722347168,,
17109,,Buttstadt,,,,,GRÜNE,TH,99628.0,16068063.0,TH,,,,2019.0,2019.0,2019.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,left,32.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.15625,,,,,
17110,Uble Nachrede,Romhild,188 StGB,2019-10-02,Nicht zuzuordnen,0.0,GRÜNE,TH,98630.0,16069062.0,TH,2019,10,02,2019.0,2019.0,2019.0,1.0,1.0,0.0,16.0,1.0,1.0,0.0,2.0,left,10.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,,,,
17111,Uble Nachrede,Arnstadt,188 StGB,2019-10-24,Nicht zuzuordnen,0.0,GRÜNE,TH,99310.0,16070004.0,TH,2019,10,24,2019.0,2019.0,2019.0,1.0,11.0,5.0,16.0,1.0,1.0,0.0,8.0,left,153.0,42.0,71.0,17.0,11.0,5.0,0.45454545454545453,0.23943661971830985,0.27450980392156865,0.45454545454545453,,-0.08075335397316818,,
17112,,Geratal,,,,,GRÜNE,TH,99330.0,16070057.0,TH,,,,2019.0,2019.0,2019.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,0.0,left,31.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.06451612903225806,,,,,
17113,,Apolda,,,,,GRÜNE,TH,99510.0,16071001.0,TH,,,,2019.0,2019.0,2019.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,left,73.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.1506849315068493,,-0.25,-0.07598173515981735,,
17114,,Bad Berka,,,,,GRÜNE,TH,99438.0,16071003.0,TH,,,,2019.0,2019.0,2019.0,0.0,4.0,1.0,16.0,0.0,0.0,0.0,1.0,left,24.0,7.0,0.0,0.0,0.0,0.0,0.25,,0.2916666666666667,,-0.25,0.15833333333333335,,
17115,,Blankenhain,,,,,GRÜNE,TH,99444.0,16071008.0,TH,,,,2019.0,2019.0,2019.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,left,38.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.23684210526315788,,0.0,-0.006401137980085375,,
