city,crime,law,date,background,suspects,party,Land,plz,city_id,bl_kuerzel
Sonneberg,21,21,21,21,21,3,21,21,21,21
Sonneborn,0,0,0,0,0,0,1,1,1,1
Sonnebull,0,0,0,0,0,0,1,1,1,0
Sonnefeld,0,0,0,0,0,0,1,1,1,1
Sonnen,0,0,0,0,0,0,1,1,1,1
Sonnenberg,0,0,0,0,0,0,1,1,1,1
Sonnenberg-Winnenberg,0,0,0,0,0,0,1,1,1,1
Sonnenbuhl,0,0,0,0,0,0,1,1,1,1
Sonnenstein,0,0,0,0,0,0,1,1,1,1
Sonnewalde,14,14,14,14,14,2,14,14,14,14
Sonnschied,0,0,0,0,0,0,1,1,1,1
Sonsbeck,0,0,0,0,0,0,1,1,1,0
Sontheim,0,0,0,0,0,0,1,1,1,1
Sontheim an der Brenz,0,0,0,0,0,0,1,1,1,1
Sonthofen,7,7,7,7,7,0,7,7,7,7
Sontra,0,0,0,0,0,0,1,1,1,0
Soos,0,0,0,0,0,0,1,0,1,1
Sophienhamm,0,0,0,0,0,0,1,1,1,0
Soren,0,0,0,0,0,0,1,1,1,0
Sorgenloch,0,0,0,0,0,0,1,1,1,1
Sorth,0,0,0,0,0,0,1,1,1,1
Sorup,0,0,0,0,0,0,1,1,1,0
Sosberg,0,0,0,0,0,0,1,1,1,1
Sottrum,217,217,217,217,217,31,217,217,217,0
Soyen,7,7,7,7,7,0,7,7,7,7
Spabrucken,0,0,0,0,0,0,1,1,1,1
Spahnharrenstatte,0,0,0,0,0,0,1,1,1,0
Spaichingen,7,7,7,7,7,1,7,7,7,7
Spall,0,0,0,0,0,0,1,1,1,1
Spalt,0,0,0,0,0,0,1,1,1,1
Spangdahlem,0,0,0,0,0,0,1,1,1,1
Spangenberg,0,0,0,0,0,0,1,1,1,0
Spantekow,0,0,0,0,0,0,1,1,1,1
Spardorf,0,0,0,0,0,0,1,1,1,1
Sparneck,0,0,0,0,0,0,1,1,1,1
Spatzenhausen,7,7,7,7,7,0,7,7,7,7
Spay,0,0,0,0,0,0,1,1,1,1
Spechbach,0,0,0,0,0,0,1,1,1,1
Speicher,0,0,0,0,0,0,1,1,1,1
Speichersdorf,0,0,0,0,0,0,1,1,1,1
Speinshart,0,0,0,0,0,0,1,1,1,1
Speinsharter Forst,0,0,0,0,0,0,1,0,1,1
Spelle,7,7,7,7,7,1,7,7,7,0
Spenge,0,0,0,0,0,0,1,1,1,0
Spesenroth,0,0,0,0,0,0,1,1,1,1
Spessart,0,0,0,0,0,0,1,1,1,1
Speyer,63,63,63,63,63,8,63,63,63,63
Spiegelau,0,0,0,0,0,0,1,1,1,1
Spiegelberg,0,0,0,0,0,0,1,1,1,1
Spiekeroog,0,0,0,0,0,0,1,1,1,0
Spiesen-Elversberg,0,0,0,0,0,0,1,1,1,1
Spiesheim,0,0,0,0,0,0,1,1,1,1
Spirkelbach,0,0,0,0,0,0,1,1,1,1
Splietsdorf,0,0,0,0,0,0,1,1,1,1
Sponheim,0,0,0,0,0,0,1,1,1,1
Sponholz,0,0,0,0,0,0,1,1,1,1
Spornitz,0,0,0,0,0,0,1,1,1,1
Spraitbach,0,0,0,0,0,0,1,1,1,1
Sprakebull,0,0,0,0,0,0,1,1,1,0
Sprakensehl,0,0,0,0,0,0,1,1,1,0
Spreenhagen,0,0,0,0,0,0,1,1,1,1
Spreetal / Sprjewiny Doł,0,0,0,0,0,0,1,1,1,1
Spreewaldheide/Błośańska Góla,0,0,0,0,0,0,1,1,1,1
Spremberg/Grodk,0,0,0,0,0,0,1,1,1,1
Sprendlingen,0,0,0,0,0,0,1,1,1,1
Springe,7,7,7,7,7,1,7,7,7,0
Sprockhovel,0,0,0,0,0,0,1,1,1,0
Sprotau,0,0,0,0,0,0,1,1,1,1
St. Blasien,0,0,0,0,0,0,1,1,1,1
St. Egidien,0,0,0,0,0,0,1,1,1,1
St. Georgen im Schwarzwald,0,0,0,0,0,0,1,1,1,1
St. Ingbert,7,7,7,7,7,2,7,7,7,7
St. Johann,0,0,0,0,0,0,1,1,1,1
St. Leon-Rot,0,0,0,0,0,0,1,1,1,1
St. Margen,0,0,0,0,0,0,1,1,1,1
St. Peter,0,0,0,0,0,0,1,1,1,1
St. Wendel,0,0,0,0,0,0,1,1,1,1
St.Bernhard,0,0,0,0,0,0,1,1,1,1
St.Gangloff,0,0,0,0,0,0,1,1,1,1
Stabelow,0,0,0,0,0,0,1,1,1,1
Stade,42,42,42,42,42,4,42,42,42,0
Stadecken-Elsheim,0,0,0,0,0,0,1,1,1,1
Stadelhofen,0,0,0,0,0,0,1,1,1,1
Stadland,7,7,7,7,7,1,7,7,7,0
Stadlern,0,0,0,0,0,0,1,1,1,1
Stadt Wehlen,14,14,14,14,14,3,14,14,14,14
Stadtallendorf,0,0,0,0,0,0,1,1,1,0
Stadtbergen,7,7,7,7,7,0,7,7,7,7
Stadthagen,28,28,28,28,28,7,28,28,28,0
Stadtilm,14,14,14,14,14,2,14,14,14,14
Stadtkyll,0,0,0,0,0,0,1,1,1,1
Stadtlauringen,0,0,0,0,0,0,1,1,1,1
Stadtlohn,0,0,0,0,0,0,1,1,1,0
Stadtoldendorf,0,0,0,0,0,0,1,1,1,0
Stadtprozelten,0,0,0,0,0,0,1,1,1,1
Stadtroda,7,7,7,7,7,1,7,7,7,7
Stadtsteinach,0,0,0,0,0,0,1,1,1,1
Stadum,0,0,0,0,0,0,1,1,1,0
Staffhorst,0,0,0,0,0,0,1,1,1,0
Stafstedt,0,0,0,0,0,0,1,1,1,0
Stahlberg,0,0,0,0,0,0,1,1,1,1
Stahlhofen,0,0,0,0,0,0,1,1,1,1
Stahlhofen am Wiesensee,0,0,0,0,0,0,1,1,1,1
Stahnsdorf,105,105,105,105,105,16,105,105,105,105
Staig,0,0,0,0,0,0,1,1,1,1
Stakendorf,0,0,0,0,0,0,1,1,1,0
Stallwang,0,0,0,0,0,0,1,1,1,1
Stammbach,7,7,7,7,7,0,7,7,7,7
Stamsried,0,0,0,0,0,0,1,1,1,1
Standenbuhl,0,0,0,0,0,0,1,1,1,1
Stangheck,0,0,0,0,0,0,1,1,1,0
Stapel,0,0,0,0,0,0,1,1,1,0
Stapelfeld,0,0,0,0,0,0,1,1,1,0
Starkenberg,0,0,0,0,0,0,1,1,1,1
Starkenburg,0,0,0,0,0,0,1,1,1,1
Starnberg,0,0,0,0,0,0,1,1,1,1
Starnberger See,0,0,0,0,0,0,1,0,1,1
Starzach,0,0,0,0,0,0,1,1,1,1
Stassfurt,42,42,42,42,42,4,42,42,42,42
Stauchitz,14,14,14,14,14,2,14,14,14,14
Staudach-Egerndach,0,0,0,0,0,0,1,1,1,1
Staudernheim,0,0,0,0,0,0,1,1,1,1
Staudt,0,0,0,0,0,0,1,1,1,1
Staufen im Breisgau,0,0,0,0,0,0,1,1,1,1
Staven,0,0,0,0,0,0,1,1,1,1
Stavenhagen,0,0,0,0,0,0,1,1,1,1
Stavern,0,0,0,0,0,0,1,1,1,0
Stebach,0,0,0,0,0,0,1,1,1,1
Stechlin,0,0,0,0,0,0,1,1,1,1
Stechow-Ferchesar,0,0,0,0,0,0,1,1,1,1
Stedesand,0,0,0,0,0,0,1,1,1,0
Stedesdorf,7,7,7,7,7,0,7,7,7,0
Steenfeld,0,0,0,0,0,0,1,1,1,0
Steffeln,0,0,0,0,0,0,1,1,1,1
Steffenberg,0,0,0,0,0,0,1,1,1,0
Steffenshagen,7,7,7,7,7,1,7,7,7,7
Stegaurach,0,0,0,0,0,0,1,1,1,1
Stegen,0,0,0,0,0,0,1,1,1,1
Steigra,0,0,0,0,0,0,1,1,1,1
Steimbke,0,0,0,0,0,0,1,1,1,0
Steimel,0,0,0,0,0,0,1,1,1,1
Stein-Bockenheim,0,0,0,0,0,0,1,1,1,1
Stein-Neukirch,0,0,0,0,0,0,1,1,1,1
Stein-Wingert,0,0,0,0,0,0,1,1,1,1
Steina,0,0,0,0,0,0,1,1,1,1
Steinacher Forst r.d.Saale,0,0,0,0,0,0,1,0,1,1
Steinachsrangen,0,0,0,0,0,0,1,0,1,1
Steinalben,0,0,0,0,0,0,1,1,1,1
Steinau,0,0,0,0,0,0,1,1,1,0
Steinau an der Strasse,0,0,0,0,0,0,1,1,1,0
Steinbach (Taunus),0,0,0,0,0,0,1,1,1,0
Steinbach a.Wald,0,0,0,0,0,0,1,1,1,1
Steinbach am Donnersberg,0,0,0,0,0,0,1,1,1,1
Steinbach am Glan,0,0,0,0,0,0,1,1,1,1
Steinbach-Hallenberg,7,7,7,7,7,1,7,7,7,7
Steinberg am See,0,0,0,0,0,0,1,1,1,1
Steinbergkirche,0,0,0,0,0,0,1,1,1,0
Steinborn,0,0,0,0,0,0,1,1,1,1
Steinburg,0,0,0,0,0,0,1,1,1,0
Steindorf,0,0,0,0,0,0,1,1,1,1
Steinebach an der Wied,0,0,0,0,0,0,1,1,1,1
Steinebach/ Sieg,0,0,0,0,0,0,1,1,1,1
Steineberg,0,0,0,0,0,0,1,1,1,1
Steinefrenz,0,0,0,0,0,0,1,1,1,1
Steinenbronn,0,0,0,0,0,0,1,1,1,1
Steineroth,0,0,0,0,0,0,1,1,1,1
Steinfeld (Oldenburg),0,0,0,0,0,0,1,1,1,0
Steinfurt,0,0,0,0,0,0,1,1,1,0
Steingaden,0,0,0,0,0,0,1,1,1,1
Steinhausen an der Rottum,0,0,0,0,0,0,1,1,1,1
Steinheim,0,0,0,0,0,0,1,1,1,0
Steinheim am Albuch,0,0,0,0,0,0,1,1,1,1
Steinheim an der Murr,0,0,0,0,0,0,1,1,1,1
Steinheuterode,0,0,0,0,0,0,1,1,1,1
Steinhofel,0,0,0,0,0,0,1,1,1,1
Steinhoring,14,14,14,14,14,0,14,14,14,14
Steinigtwolmsdorf,0,0,0,0,0,0,1,1,1,1
Steiningen,0,0,0,0,0,0,1,1,1,1
Steinmauern,0,0,0,0,0,0,1,1,1,1
Steinreich,0,0,0,0,0,0,1,1,1,1
Steinsberg,0,0,0,0,0,0,1,1,1,1
Steinsfeld,0,0,0,0,0,0,1,1,1,1
Steinweiler,0,0,0,0,0,0,1,1,1,1
Steinwenden,0,0,0,0,0,0,1,1,1,1
Steinwiesen,0,0,0,0,0,0,1,1,1,1
Steisslingen,7,7,7,7,7,1,7,7,7,7
Stelle,14,14,14,14,14,2,14,14,14,0
Stelle-Wittenwurth,0,0,0,0,0,0,1,1,1,0
Stelzenberg,0,0,0,0,0,0,1,1,1,1
Stemmen,0,0,0,0,0,0,1,1,1,0
Stemshorn,0,0,0,0,0,0,1,1,1,0
Stemwede,0,0,0,0,0,0,1,1,1,0
Stendal,42,42,42,42,42,5,42,42,42,42
Stepenitztal,0,0,0,0,0,0,1,1,1,1
Stephanskirchen,0,0,0,0,0,0,1,1,1,1
Stephansposching,0,0,0,0,0,0,1,1,1,1
Sterley,0,0,0,0,0,0,1,1,1,0
Sternberg,0,0,0,0,0,0,1,1,1,1
Sternenfels,0,0,0,0,0,0,1,1,1,1
Sterup,0,0,0,0,0,0,1,1,1,0
Stetten am kalten Markt,0,0,0,0,0,0,1,1,1,1
Stettfeld,0,0,0,0,0,0,1,1,1,1
Steyerberg,0,0,0,0,0,0,1,1,1,0
Stiefenhofen,0,0,0,0,0,0,1,1,1,1
Stimpfach,0,0,0,0,0,0,1,1,1,1
Stinstedt,0,0,0,0,0,0,1,1,1,0
Stipsdorf,0,0,0,0,0,0,1,1,1,0
Stipshausen,0,0,0,0,0,0,1,1,1,1
Stockach,7,7,7,7,7,1,7,7,7,7
Stockelsdorf,0,0,0,0,0,0,1,1,1,0
Stockem,0,0,0,0,0,0,1,1,1,1
Stockhausen-Illfurth,0,0,0,0,0,0,1,1,1,1
Stockse,0,0,0,0,0,0,1,1,1,0
Stocksee,0,0,0,0,0,0,1,1,1,0
Stockstadt a.Main,0,0,0,0,0,0,1,1,1,1
Stockstadt am Rhein,0,0,0,0,0,0,1,1,1,0
Stockum-Puschen,0,0,0,0,0,0,1,1,1,1
Stodtlen,0,0,0,0,0,0,1,1,1,1
Stoetze,0,0,0,0,0,0,1,1,1,0
Stoffenrieder Forst,0,0,0,0,0,0,1,0,1,1
Stolberg (Rhld.),0,0,0,0,0,0,1,1,1,0
Stolk,0,0,0,0,0,0,1,1,1,0
Stollberg/Erzgeb.,0,0,0,0,0,0,1,1,1,1
Stollbergerforst,0,0,0,0,0,0,1,0,1,1
Stolpe an der Peene,0,0,0,0,0,0,1,1,1,1
Stolpe auf Usedom,0,0,0,0,0,0,1,1,1,1
Stolpen,0,0,0,0,0,0,1,1,1,1
Stoltebull,0,0,0,0,0,0,1,1,1,0
Stoltenberg,0,0,0,0,0,0,1,1,1,0
Stolzenau,0,0,0,0,0,0,1,1,1,0
Storbeck-Frankendorf,0,0,0,0,0,0,1,1,1,1
Stordorf,0,0,0,0,0,0,1,1,1,0
Storkathen,0,0,0,0,0,0,1,1,1,0
Storkow (Mark),0,0,0,0,0,0,1,1,1,1
Stornstein,0,0,0,0,0,0,1,1,1,1
Stossen,0,0,0,0,0,0,1,1,1,1
Stotten a.Auerberg,0,0,0,0,0,0,1,1,1,1
Stottwang,0,0,0,0,0,0,1,1,1,1
Straelen,0,0,0,0,0,0,1,1,1,0
Strahlungen,0,0,0,0,0,0,1,1,1,1
Stralendorf,0,0,0,0,0,0,1,1,1,1
Stralsund,91,91,91,91,91,11,91,91,91,91
Strande,0,0,0,0,0,0,1,1,1,0
Strasburg (Uckermark),0,0,0,0,0,0,1,1,1,1
Strassberg,0,0,0,0,0,0,1,1,1,1
Strassenhaus,0,0,0,0,0,0,1,1,1,1
Strasskirchen,0,0,0,0,0,0,1,1,1,1
Strasslach-Dingharting,0,0,0,0,0,0,1,1,1,1
Straubenhardt,0,0,0,0,0,0,1,1,1,1
Straubing,35,35,35,35,35,1,35,35,35,35
Straufhain,7,7,7,7,7,1,7,7,7,7
Straupitz (Spreewald)/Tšupc (Błota),0,0,0,0,0,0,1,1,1,1
Strausberg,63,63,63,63,63,7,63,63,63,63
Straussfurt,0,0,0,0,0,0,1,1,1,1
Strehla,0,0,0,0,0,0,1,1,1,1
Streithausen,0,0,0,0,0,0,1,1,1,1
Strickscheid,0,0,0,0,0,0,1,1,1,1
Striegistal,0,0,0,0,0,0,1,1,1,1
Strohkirchen,0,0,0,0,0,0,1,1,1,1
Strohn,0,0,0,0,0,0,1,1,1,1
Stromberg,0,0,0,0,0,0,1,1,1,1
Strotzbusch,0,0,0,0,0,0,1,1,1,1
Strubbel,0,0,0,0,0,0,1,1,1,0
Struckum,0,0,0,0,0,0,1,1,1,0
Strukdorf,0,0,0,0,0,0,1,1,1,0
Strullendorf,0,0,0,0,0,0,1,1,1,1
Struppen,0,0,0,0,0,0,1,1,1,1
Struth,0,0,0,0,0,0,1,1,1,1
Struvenhutten,0,0,0,0,0,0,1,1,1,0
Struxdorf,0,0,0,0,0,0,1,1,1,0
Stubben,0,0,0,0,0,0,1,1,1,0
Stubbendorf,0,0,0,0,0,0,1,1,1,1
Stubenberg,0,0,0,0,0,0,1,1,1,1
Studenitz-Schonermark,0,0,0,0,0,0,1,1,1,1
Stuer,0,0,0,0,0,0,1,1,1,1
Stuhlingen,7,7,7,7,7,1,7,7,7,7
Stuhr,56,56,56,56,56,8,56,56,56,0
Stulln,0,0,0,0,0,0,1,1,1,1
Sturzelbach,0,0,0,0,0,0,1,1,1,1
Stutensee,0,0,0,0,0,0,1,1,1,1
Stuttgart,322,322,322,322,322,43,322,322,322,322
Stutzengrun,0,0,0,0,0,0,1,1,1,1
Stuvenborn,0,0,0,0,0,0,1,1,1,0
Sudbrookmerland,0,0,0,0,0,0,1,1,1,0
Sudeichsfeld,0,0,0,0,0,0,1,1,1,1
Suderau,0,0,0,0,0,0,1,1,1,0
Suderbrarup,0,0,0,0,0,0,1,1,1,0
Suderburg,0,0,0,0,0,0,1,1,1,0
Suderdeich,0,0,0,0,0,0,1,1,1,0
Suderdorf,0,0,0,0,0,0,1,1,1,0
Suderende,0,0,0,0,0,0,1,1,1,0
Suderfahrenstedt,0,0,0,0,0,0,1,1,1,0
Sudergellersen,0,0,0,0,0,0,1,1,1,0
Suderhackstedt,0,0,0,0,0,0,1,1,1,0
Suderhastedt,0,0,0,0,0,0,1,1,1,0
Suderheistedt,0,0,0,0,0,0,1,1,1,0
Suderhoft,0,0,0,0,0,0,1,1,1,0
Suderholz,0,0,0,0,0,0,1,1,1,1
Suderlugum,0,0,0,0,0,0,1,1,1,0
Sudermarsch,0,0,0,0,0,0,1,1,1,0
Sudharz,0,0,0,0,0,0,1,1,1,1
Sudheide,0,0,0,0,0,0,1,1,1,0
Sudliches Anhalt,0,0,0,0,0,0,1,1,1,1
Sudlohn,0,0,0,0,0,0,1,1,1,0
Sudmuritz,0,0,0,0,0,0,1,1,1,1
Sudwalde,0,0,0,0,0,0,1,1,1,0
Sugenheim,0,0,0,0,0,0,1,1,1,1
Suhl,14,14,14,14,14,2,14,14,14,14
Suhlendorf,0,0,0,0,0,0,1,1,1,0
Sukow,0,0,0,0,0,0,1,1,1,1
Sukow-Levitzow,0,0,0,0,0,0,1,1,1,1
Sulfeld,0,0,0,0,0,0,1,1,1,0
Sulingen,0,0,0,0,0,0,1,1,1,0
Sulm,0,0,0,0,0,0,1,1,1,1
Sulstorf,0,0,0,0,0,0,1,1,1,1
Sulz am Neckar,0,0,0,0,0,0,1,1,1,1
Sulza,0,0,0,0,0,0,1,1,1,1
Sulzbach (Taunus),0,0,0,0,0,0,1,1,1,0
Sulzbach a.Main,0,0,0,0,0,0,1,1,1,1
Sulzbach an der Murr,0,0,0,0,0,0,1,1,1,1
Sulzbach-Laufen,0,0,0,0,0,0,1,1,1,1
Sulzbach-Rosenberg,28,28,28,28,28,0,28,28,28,28
Sulzbach/ Saar,0,0,0,0,0,0,1,1,1,1
Sulzbachtal,0,0,0,0,0,0,1,1,1,1
Sulzberg,0,0,0,0,0,0,1,1,1,1
Sulzburg,0,0,0,0,0,0,1,1,1,1
Sulzdorf a.d.Lederhecke,0,0,0,0,0,0,1,1,1,1
Sulzemoos,0,0,0,0,0,0,1,1,1,1
Sulzetal,0,0,0,0,0,0,1,1,1,1
Sulzfeld a.Main,0,0,0,0,0,0,1,1,1,1
Sulzfelder Forst,0,0,0,0,0,0,1,0,1,1
Sulzthal,0,0,0,0,0,0,1,1,1,1
Sunching,0,0,0,0,0,0,1,1,1,1
Sundern (Sauerland),0,0,0,0,0,0,1,1,1,0
Sundhagen,0,0,0,0,0,0,1,1,1,1
Sundhausen,7,7,7,7,7,1,7,7,7,7
Supplingen,0,0,0,0,0,0,1,1,1,0
Supplingenburg,0,0,0,0,0,0,1,1,1,0
Surberg,0,0,0,0,0,0,1,1,1,1
Surwold,0,0,0,0,0,0,1,1,1,0
Susel,0,0,0,0,0,0,1,1,1,0
Sussen,0,0,0,0,0,0,1,1,1,1
Sustrum,0,0,0,0,0,0,1,1,1,0
Suthfeld,0,0,0,0,0,0,1,1,1,0
Swisttal,0,0,0,0,0,0,1,1,1,0
Sydower Fliess,0,0,0,0,0,0,1,1,1,1
Syke,35,35,35,35,35,3,35,35,35,0
Sylt,0,0,0,0,0,0,1,1,1,0
Syrgenstein,0,0,0,0,0,0,1,1,1,1
Taarstedt,0,0,0,0,0,0,1,1,1,0
Taben-Rodt,0,0,0,0,0,0,1,1,1,1
Tacherting,0,0,0,0,0,0,1,1,1,1
Taching a.See,0,0,0,0,0,0,1,1,1,1
Tackesdorf,0,0,0,0,0,0,1,1,1,0
Taferrot,0,0,0,0,0,0,1,1,1,1
Tagmersheim,0,0,0,0,0,0,1,1,1,1
Talkau,0,0,0,0,0,0,1,1,1,0
Talling,0,0,0,0,0,0,1,1,1,1
Tambach-Dietharz/Thur. Wald,0,0,0,0,0,0,1,1,1,1
Tamm,7,7,7,7,7,0,7,7,7,7
Tangerhutte,0,0,0,0,0,0,1,1,1,1
Tangermunde,7,7,7,7,7,1,7,7,7,7
Tann,0,0,0,0,0,0,1,1,1,1
Tann (Rhon),0,0,0,0,0,0,1,1,1,0
Tanna,35,35,35,35,35,5,35,35,35,35
Tannenberg,0,0,0,0,0,0,1,1,1,1
Tannesberg,0,0,0,0,0,0,1,1,1,1
Tannhausen,0,0,0,0,0,0,1,1,1,1
Tannheim,0,0,0,0,0,0,1,1,1,1
Tantow,0,0,0,0,0,0,1,1,1,1
Tapfheim,0,0,0,0,0,0,1,1,1,1
Tappenbeck,0,0,0,0,0,0,1,1,1,0
Tappendorf,0,0,0,0,0,0,1,1,1,0
Tarbek,0,0,0,0,0,0,1,1,1,0
Tarmstedt,0,0,0,0,0,0,1,1,1,0
Tarnow,0,0,0,0,0,0,1,1,1,1
Tarp,0,0,0,0,0,0,1,1,1,0
Tasdorf,0,0,0,0,0,0,1,1,1,0
Tastrup,0,0,0,0,0,0,1,1,1,0
Tastungen,0,0,0,0,0,0,1,1,1,1
Tating,0,0,0,0,0,0,1,1,1,0
Tauberbischofsheim,21,21,21,21,21,2,21,21,21,21
Tauberrettersheim,0,0,0,0,0,0,1,1,1,1
Taucha,28,28,28,28,28,3,28,28,28,28
Tauche,7,7,7,7,7,1,7,7,7,7
Tauer/Turjej,0,0,0,0,0,0,1,1,1,1
Taufkirchen (Vils),0,0,0,0,0,0,1,1,1,1
Taunusstein,7,7,7,7,7,0,7,7,7,0
Taura,0,0,0,0,0,0,1,1,1,1
Tautenburg,0,0,0,0,0,0,1,1,1,1
Tautendorf,0,0,0,0,0,0,1,1,1,1
Tautenhain,0,0,0,0,0,0,1,1,1,1
Tawern,0,0,0,0,0,0,1,1,1,1
Techelsdorf,0,0,0,0,0,0,1,1,1,0
Techentin,0,0,0,0,0,0,1,1,1,1
Tecklenburg,0,0,0,0,0,0,1,1,1,0
Tegau,0,0,0,0,0,0,1,1,1,1
Tegernheim,35,35,35,35,35,0,35,35,35,35
Tegernsee,0,0,0,0,0,0,1,1,1,1
Teichland/Gatojce,0,0,0,0,0,0,1,1,1,1
Teichwitz,0,0,0,0,0,0,1,1,1,1
Teisendorf,0,0,0,0,0,0,1,1,1,1
Teising,0,0,0,0,0,0,1,1,1,1
Teisnach,0,0,0,0,0,0,1,1,1,1
Teistungen,0,0,0,0,0,0,1,1,1,1
Teldau,0,0,0,0,0,0,1,1,1,1
Telgte,0,0,0,0,0,0,1,1,1,0
Tellig,0,0,0,0,0,0,1,1,1,1
Tellingstedt,0,0,0,0,0,0,1,1,1,0
Teltow,70,70,70,70,70,9,70,70,70,70
Temmels,0,0,0,0,0,0,1,1,1,1
Temmen-Ringenwalde,0,0,0,0,0,0,1,1,1,1
Temnitzquell,0,0,0,0,0,0,1,1,1,1
Temnitztal,0,0,0,0,0,0,1,1,1,1
Templin,189,189,189,189,189,28,189,189,189,189
Tengen,0,0,0,0,0,0,1,1,1,1
Teningen,0,0,0,0,0,0,1,1,1,1
Tensbuttel-Rost,0,0,0,0,0,0,1,1,1,0
Tensfeld,0,0,0,0,0,0,1,1,1,0
Teschenmoschel,0,0,0,0,0,0,1,1,1,1
Tespe,0,0,0,0,0,0,1,1,1,0
Tessin,21,21,21,21,21,7,21,21,21,21
Tessin b. Boizenburg,0,0,0,0,0,0,1,1,1,1
Testorf-Steinfort,0,0,0,0,0,0,1,1,1,1
Tetenbull,0,0,0,0,0,0,1,1,1,0
Tetenhusen,0,0,0,0,0,0,1,1,1,0
Teterow,14,14,14,14,14,1,14,14,14,14
Tettenweis,0,0,0,0,0,0,1,1,1,1
Tettnang,7,7,7,7,7,1,7,7,7,7
Teublitz,0,0,0,0,0,0,1,1,1,1
Teuchern,14,14,14,14,14,2,14,14,14,14
Teugn,0,0,0,0,0,0,1,1,1,1
Teunz,0,0,0,0,0,0,1,1,1,1
Teupitz,0,0,0,0,0,0,1,1,1,1
Teuschnitz,0,0,0,0,0,0,1,1,1,1
Teutschenthal,0,0,0,0,0,0,1,1,1,1
Thaden,0,0,0,0,0,0,1,1,1,0
Thaining,0,0,0,0,0,0,1,1,1,1
Thale,0,0,0,0,0,0,1,1,1,1
Thaleischweiler-Froschen,0,0,0,0,0,0,1,1,1,1
Thalfang,0,0,0,0,0,0,1,1,1,1
Thalhausen,0,0,0,0,0,0,1,1,1,1
Thalheim/Erzgeb.,0,0,0,0,0,0,1,1,1,1
Thallichtenberg,0,0,0,0,0,0,1,1,1,1
Thallwitz,0,0,0,0,0,0,1,1,1,1
Thalwenden,0,0,0,0,0,0,1,1,1,1
Thandorf,0,0,0,0,0,0,1,1,1,1
Thannhausen,0,0,0,0,0,0,1,1,1,1
Thanstein,0,0,0,0,0,0,1,1,1,1
Tharandt,70,70,70,70,70,10,70,70,70,70
Thedinghausen,0,0,0,0,0,0,1,1,1,0
Theilenhofen,0,0,0,0,0,0,1,1,1,1
Theilheim,0,0,0,0,0,0,1,1,1,1
Theisbergstegen,0,0,0,0,0,0,1,1,1,1
Theisseil,0,0,0,0,0,0,1,1,1,1
Thelkow,0,0,0,0,0,0,1,1,1,1
Themar,14,14,14,14,14,1,14,14,14,14
Theres,0,0,0,0,0,0,1,1,1,1
Thermalbad Wiesenbad,0,0,0,0,0,0,1,1,1,1
Theuma,0,0,0,0,0,0,1,1,1,1
Thiendorf,0,0,0,0,0,0,1,1,1,1
Thierhaupten,0,0,0,0,0,0,1,1,1,1
Thierschneck,0,0,0,0,0,0,1,1,1,1
Thiersheim,0,0,0,0,0,0,1,1,1,1
Thierstein,0,0,0,0,0,0,1,1,1,1
Tholey,28,28,28,28,28,4,28,28,28,28
Thomasburg,0,0,0,0,0,0,1,1,1,0
Thomm,0,0,0,0,0,0,1,1,1,1
Thonhausen,0,0,0,0,0,0,1,1,1,1
Thorlingen,0,0,0,0,0,0,1,1,1,1
Thornich,0,0,0,0,0,0,1,1,1,1
Thuine,0,0,0,0,0,0,1,1,1,0
Thulendorf,0,0,0,0,0,0,1,1,1,1
Thum,0,0,0,0,0,0,1,1,1,1
Thumby,0,0,0,0,0,0,1,1,1,0
Thundorf i.UFr.,0,0,0,0,0,0,1,1,1,1
Thungen,0,0,0,0,0,0,1,1,1,1
Thungersheim,7,7,7,7,7,0,7,7,7,7
Thur,0,0,0,0,0,0,1,1,1,1
Thurkow,0,0,0,0,0,0,1,1,1,1
Thurmansbang,0,0,0,0,0,0,1,1,1,1
Thurnau,0,0,0,0,0,0,1,1,1,1
Thyrnau,0,0,0,0,0,0,1,1,1,1
Tiddische,0,0,0,0,0,0,1,1,1,0
Tiefenbronn,7,7,7,7,7,1,7,7,7,7
Tielen,0,0,0,0,0,0,1,1,1,0
Tielenhemme,0,0,0,0,0,0,1,1,1,0
Timmaspe,0,0,0,0,0,0,1,1,1,0
Timmendorfer Strand,0,0,0,0,0,0,1,1,1,0
Tinningstedt,0,0,0,0,0,0,1,1,1,0
Tirpersdorf,0,0,0,0,0,0,1,1,1,1
Tirschenreuth,21,21,21,21,21,0,21,21,21,21
Tissa,0,0,0,0,0,0,1,1,1,1
Tiste,0,0,0,0,0,0,1,1,1,0
Titisee-Neustadt,0,0,0,0,0,0,1,1,1,1
Titting,0,0,0,0,0,0,1,1,1,1
Tittling,0,0,0,0,0,0,1,1,1,1
Tittmoning,14,14,14,14,14,2,14,14,14,14
Titz,0,0,0,0,0,0,1,1,1,0
Toddin,0,0,0,0,0,0,1,1,1,1
Todenbuttel,0,0,0,0,0,0,1,1,1,0
Todendorf,0,0,0,0,0,0,1,1,1,0
Todenroth,0,0,0,0,0,0,1,1,1,1
Todesfelde,0,0,0,0,0,0,1,1,1,0
Todtenweis,0,0,0,0,0,0,1,1,1,1
Todtmoos,0,0,0,0,0,0,1,1,1,1
Todtnau,0,0,0,0,0,0,1,1,1,1
Toging a.Inn,0,0,0,0,0,0,1,1,1,1
