,city,party,Anzahl Bewerber,darunter Frauen,year,state,plz,city_id,Land,bl_kuerzel
313,Grafenau,CDU,16,6,2019.0,BW,71120,8115054.0,8.0,BW
314,Grafenau,DIE LINKE,0,0,2019.0,BW,71120,8115054.0,8.0,BW
315,Grafenau,FDP,13,3,2019.0,BW,71120,8115054.0,8.0,BW
316,Grafenau,GRÜNE,16,9,2019.0,BW,71120,8115054.0,8.0,BW
317,Grafenau,SPD,16,6,2019.0,BW,71120,8115054.0,8.0,BW
318,Grafenau,AfD,0.0,0.0,2014.0,BW,71120,8115054.0,8.0,BW
319,Grafenau,CDU,16.0,5.0,2014.0,BW,71120,8115054.0,8.0,BW
320,Grafenau,DIE LINKE,0.0,0.0,2014.0,BW,71120,8115054.0,8.0,BW
321,Grafenau,FDP,0.0,0.0,2014.0,BW,71120,8115054.0,8.0,BW
322,Grafenau,GRÜNE,16.0,5.0,2014.0,BW,71120,8115054.0,8.0,BW
323,Grafenau,SPD,14.0,3.0,2014.0,BW,71120,8115054.0,8.0,BW
324,Altbach,AfD,0,0,2019.0,BW,73776,8116004.0,8.0,BW
325,Altbach,CDU,18,4,2019.0,BW,73776,8116004.0,8.0,BW
326,Altbach,DIE LINKE,0,0,2019.0,BW,73776,8116004.0,8.0,BW
327,Altbach,FDP,0,0,2019.0,BW,73776,8116004.0,8.0,BW
328,Altbach,GRÜNE,0,0,2019.0,BW,73776,8116004.0,8.0,BW
329,Altbach,SPD,18,10,2019.0,BW,73776,8116004.0,8.0,BW
330,Altbach,AfD,0.0,0.0,2014.0,BW,73776,8116004.0,8.0,BW
331,Altbach,CDU,18.0,4.0,2014.0,BW,73776,8116004.0,8.0,BW
332,Altbach,DIE LINKE,0.0,0.0,2014.0,BW,73776,8116004.0,8.0,BW
333,Altbach,FDP,0.0,0.0,2014.0,BW,73776,8116004.0,8.0,BW
334,Altbach,GRÜNE,0.0,0.0,2014.0,BW,73776,8116004.0,8.0,BW
335,Altbach,SPD,18.0,6.0,2014.0,BW,73776,8116004.0,8.0,BW
336,Altdorf,AfD,0,0,2019.0,BW,72655,8116005.0,8.0,BW
337,Altdorf,CDU,0,0,2019.0,BW,72655,8116005.0,8.0,BW
338,Altdorf,DIE LINKE,0,0,2019.0,BW,72655,8116005.0,8.0,BW
339,Altdorf,FDP,0,0,2019.0,BW,72655,8116005.0,8.0,BW
340,Altdorf,GRÜNE,0,0,2019.0,BW,72655,8116005.0,8.0,BW
341,Altdorf,SPD,0,0,2019.0,BW,72655,8116005.0,8.0,BW
342,Altdorf,AfD,0.0,0.0,2014.0,BW,72655,8116005.0,8.0,BW
343,Altdorf,CDU,0.0,0.0,2014.0,BW,72655,8116005.0,8.0,BW
344,Altdorf,DIE LINKE,0.0,0.0,2014.0,BW,72655,8116005.0,8.0,BW
345,Altdorf,FDP,0.0,0.0,2014.0,BW,72655,8116005.0,8.0,BW
346,Altdorf,GRÜNE,0.0,0.0,2014.0,BW,72655,8116005.0,8.0,BW
347,Altdorf,SPD,0.0,0.0,2014.0,BW,72655,8116005.0,8.0,BW
348,Altenriet,AfD,0,0,2019.0,BW,72657,8116006.0,8.0,BW
349,Altenriet,CDU,0,0,2019.0,BW,72657,8116006.0,8.0,BW
350,Altenriet,DIE LINKE,0,0,2019.0,BW,72657,8116006.0,8.0,BW
351,Altenriet,FDP,0,0,2019.0,BW,72657,8116006.0,8.0,BW
352,Altenriet,GRÜNE,0,0,2019.0,BW,72657,8116006.0,8.0,BW
353,Altenriet,SPD,0,0,2019.0,BW,72657,8116006.0,8.0,BW
354,Altenriet,AfD,0.0,0.0,2014.0,BW,72657,8116006.0,8.0,BW
355,Altenriet,CDU,0.0,0.0,2014.0,BW,72657,8116006.0,8.0,BW
356,Altenriet,DIE LINKE,0.0,0.0,2014.0,BW,72657,8116006.0,8.0,BW
357,Altenriet,FDP,0.0,0.0,2014.0,BW,72657,8116006.0,8.0,BW
358,Altenriet,GRÜNE,0.0,0.0,2014.0,BW,72657,8116006.0,8.0,BW
359,Altenriet,SPD,0.0,0.0,2014.0,BW,72657,8116006.0,8.0,BW
360,Baltmannsweiler,AfD,0,0,2019.0,BW,73666,8116007.0,8.0,BW
361,Baltmannsweiler,CDU,14,2,2019.0,BW,73666,8116007.0,8.0,BW
362,Baltmannsweiler,DIE LINKE,0,0,2019.0,BW,73666,8116007.0,8.0,BW
363,Baltmannsweiler,FDP,0,0,2019.0,BW,73666,8116007.0,8.0,BW
364,Baltmannsweiler,GRÜNE,14,4,2019.0,BW,73666,8116007.0,8.0,BW
365,Baltmannsweiler,SPD,8,2,2019.0,BW,73666,8116007.0,8.0,BW
366,Baltmannsweiler,AfD,0.0,0.0,2014.0,BW,73666,8116007.0,8.0,BW
367,Baltmannsweiler,CDU,14.0,1.0,2014.0,BW,73666,8116007.0,8.0,BW
368,Baltmannsweiler,DIE LINKE,0.0,0.0,2014.0,BW,73666,8116007.0,8.0,BW
369,Baltmannsweiler,FDP,0.0,0.0,2014.0,BW,73666,8116007.0,8.0,BW
370,Baltmannsweiler,GRÜNE,14.0,4.0,2014.0,BW,73666,8116007.0,8.0,BW
371,Baltmannsweiler,SPD,9.0,3.0,2014.0,BW,73666,8116007.0,8.0,BW
372,Bempflingen,AfD,0,0,2019.0,BW,72658,8116008.0,8.0,BW
373,Bempflingen,CDU,0,0,2019.0,BW,72658,8116008.0,8.0,BW
374,Bempflingen,DIE LINKE,0,0,2019.0,BW,72658,8116008.0,8.0,BW
375,Bempflingen,FDP,0,0,2019.0,BW,72658,8116008.0,8.0,BW
376,Bempflingen,GRÜNE,0,0,2019.0,BW,72658,8116008.0,8.0,BW
377,Bempflingen,SPD,0,0,2019.0,BW,72658,8116008.0,8.0,BW
378,Bempflingen,AfD,0.0,0.0,2014.0,BW,72658,8116008.0,8.0,BW
379,Bempflingen,CDU,0.0,0.0,2014.0,BW,72658,8116008.0,8.0,BW
380,Bempflingen,DIE LINKE,0.0,0.0,2014.0,BW,72658,8116008.0,8.0,BW
381,Bempflingen,FDP,0.0,0.0,2014.0,BW,72658,8116008.0,8.0,BW
382,Bempflingen,GRÜNE,0.0,0.0,2014.0,BW,72658,8116008.0,8.0,BW
383,Bempflingen,SPD,0.0,0.0,2014.0,BW,72658,8116008.0,8.0,BW
384,Beuren,AfD,0,0,2019.0,BW,72660,8116011.0,8.0,BW
385,Beuren,CDU,14,5,2019.0,BW,72660,8116011.0,8.0,BW
386,Beuren,DIE LINKE,0,0,2019.0,BW,72660,8116011.0,8.0,BW
387,Beuren,FDP,0,0,2019.0,BW,72660,8116011.0,8.0,BW
388,Beuren,GRÜNE,0,0,2019.0,BW,72660,8116011.0,8.0,BW
389,Beuren,SPD,2,2,2019.0,BW,72660,8116011.0,8.0,BW
390,Beuren,AfD,0.0,0.0,2014.0,BW,72660,8116011.0,8.0,BW
391,Beuren,CDU,14.0,5.0,2014.0,BW,72660,8116011.0,8.0,BW
392,Beuren,DIE LINKE,0.0,0.0,2014.0,BW,72660,8116011.0,8.0,BW
393,Beuren,FDP,0.0,0.0,2014.0,BW,72660,8116011.0,8.0,BW
394,Beuren,GRÜNE,0.0,0.0,2014.0,BW,72660,8116011.0,8.0,BW
395,Beuren,SPD,0.0,0.0,2014.0,BW,72660,8116011.0,8.0,BW
396,Bissingen an der Teck,AfD,0,0,2019.0,BW,73266,8116012.0,8.0,BW
397,Bissingen an der Teck,CDU,0,0,2019.0,BW,73266,8116012.0,8.0,BW
398,Bissingen an der Teck,DIE LINKE,0,0,2019.0,BW,73266,8116012.0,8.0,BW
399,Bissingen an der Teck,FDP,0,0,2019.0,BW,73266,8116012.0,8.0,BW
400,Bissingen an der Teck,GRÜNE,0,0,2019.0,BW,73266,8116012.0,8.0,BW
401,Bissingen an der Teck,SPD,0,0,2019.0,BW,73266,8116012.0,8.0,BW
402,Bissingen an der Teck,AfD,0.0,0.0,2014.0,BW,73266,8116012.0,8.0,BW
403,Bissingen an der Teck,CDU,0.0,0.0,2014.0,BW,73266,8116012.0,8.0,BW
404,Bissingen an der Teck,DIE LINKE,0.0,0.0,2014.0,BW,73266,8116012.0,8.0,BW
405,Bissingen an der Teck,FDP,0.0,0.0,2014.0,BW,73266,8116012.0,8.0,BW
406,Bissingen an der Teck,GRÜNE,0.0,0.0,2014.0,BW,73266,8116012.0,8.0,BW
407,Bissingen an der Teck,SPD,0.0,0.0,2014.0,BW,73266,8116012.0,8.0,BW
408,Deizisau,AfD,0,0,2019.0,BW,73779,8116014.0,8.0,BW
409,Deizisau,CDU,18,7,2019.0,BW,73779,8116014.0,8.0,BW
410,Deizisau,DIE LINKE,0,0,2019.0,BW,73779,8116014.0,8.0,BW
411,Deizisau,FDP,0,0,2019.0,BW,73779,8116014.0,8.0,BW
412,Deizisau,GRÜNE,0,0,2019.0,BW,73779,8116014.0,8.0,BW
413,Deizisau,SPD,0,0,2019.0,BW,73779,8116014.0,8.0,BW
414,Deizisau,AfD,0.0,0.0,2014.0,BW,73779,8116014.0,8.0,BW
415,Deizisau,CDU,0.0,0.0,2014.0,BW,73779,8116014.0,8.0,BW
416,Deizisau,DIE LINKE,0.0,0.0,2014.0,BW,73779,8116014.0,8.0,BW
417,Deizisau,FDP,0.0,0.0,2014.0,BW,73779,8116014.0,8.0,BW
418,Deizisau,GRÜNE,0.0,0.0,2014.0,BW,73779,8116014.0,8.0,BW
419,Deizisau,SPD,16.0,7.0,2014.0,BW,73779,8116014.0,8.0,BW
420,Denkendorf,AfD,0,0,2019.0,BW,73770,8116015.0,8.0,BW
421,Denkendorf,CDU,18,2,2019.0,BW,73770,8116015.0,8.0,BW
422,Denkendorf,DIE LINKE,0,0,2019.0,BW,73770,8116015.0,8.0,BW
423,Denkendorf,FDP,0,0,2019.0,BW,73770,8116015.0,8.0,BW
424,Denkendorf,GRÜNE,0,0,2019.0,BW,73770,8116015.0,8.0,BW
425,Denkendorf,SPD,13,5,2019.0,BW,73770,8116015.0,8.0,BW
426,Denkendorf,AfD,0.0,0.0,2014.0,BW,73770,8116015.0,8.0,BW
427,Denkendorf,CDU,18.0,3.0,2014.0,BW,73770,8116015.0,8.0,BW
428,Denkendorf,DIE LINKE,0.0,0.0,2014.0,BW,73770,8116015.0,8.0,BW
429,Denkendorf,FDP,0.0,0.0,2014.0,BW,73770,8116015.0,8.0,BW
430,Denkendorf,GRÜNE,0.0,0.0,2014.0,BW,73770,8116015.0,8.0,BW
431,Denkendorf,SPD,13.0,7.0,2014.0,BW,73770,8116015.0,8.0,BW
432,Dettingen unter Teck,AfD,0,0,2019.0,BW,73265,8116016.0,8.0,BW
433,Dettingen unter Teck,CDU,0,0,2019.0,BW,73265,8116016.0,8.0,BW
434,Dettingen unter Teck,DIE LINKE,0,0,2019.0,BW,73265,8116016.0,8.0,BW
435,Dettingen unter Teck,FDP,0,0,2019.0,BW,73265,8116016.0,8.0,BW
436,Dettingen unter Teck,GRÜNE,0,0,2019.0,BW,73265,8116016.0,8.0,BW
437,Dettingen unter Teck,SPD,0,0,2019.0,BW,73265,8116016.0,8.0,BW
438,Dettingen unter Teck,AfD,0.0,0.0,2014.0,BW,73265,8116016.0,8.0,BW
439,Dettingen unter Teck,CDU,0.0,0.0,2014.0,BW,73265,8116016.0,8.0,BW
440,Dettingen unter Teck,DIE LINKE,0.0,0.0,2014.0,BW,73265,8116016.0,8.0,BW
441,Dettingen unter Teck,FDP,0.0,0.0,2014.0,BW,73265,8116016.0,8.0,BW
442,Dettingen unter Teck,GRÜNE,0.0,0.0,2014.0,BW,73265,8116016.0,8.0,BW
443,Dettingen unter Teck,SPD,11.0,5.0,2014.0,BW,73265,8116016.0,8.0,BW
444,Erkenbrechtsweiler,AfD,0,0,2019.0,BW,73268,8116018.0,8.0,BW
445,Erkenbrechtsweiler,CDU,0,0,2019.0,BW,73268,8116018.0,8.0,BW
446,Erkenbrechtsweiler,DIE LINKE,0,0,2019.0,BW,73268,8116018.0,8.0,BW
447,Erkenbrechtsweiler,FDP,0,0,2019.0,BW,73268,8116018.0,8.0,BW
448,Erkenbrechtsweiler,GRÜNE,2,0,2019.0,BW,73268,8116018.0,8.0,BW
449,Erkenbrechtsweiler,SPD,0,0,2019.0,BW,73268,8116018.0,8.0,BW
450,Erkenbrechtsweiler,AfD,0.0,0.0,2014.0,BW,73268,8116018.0,8.0,BW
451,Erkenbrechtsweiler,CDU,0.0,0.0,2014.0,BW,73268,8116018.0,8.0,BW
452,Erkenbrechtsweiler,DIE LINKE,0.0,0.0,2014.0,BW,73268,8116018.0,8.0,BW
453,Erkenbrechtsweiler,FDP,0.0,0.0,2014.0,BW,73268,8116018.0,8.0,BW
454,Erkenbrechtsweiler,GRÜNE,0.0,0.0,2014.0,BW,73268,8116018.0,8.0,BW
455,Erkenbrechtsweiler,SPD,0.0,0.0,2014.0,BW,73268,8116018.0,8.0,BW
456,Esslingen am Neckar,AfD,0,0,2019.0,BW,73728,8116019.0,8.0,BW
457,Esslingen am Neckar,CDU,40,19,2019.0,BW,73728,8116019.0,8.0,BW
458,Esslingen am Neckar,DIE LINKE,40,14,2019.0,BW,73728,8116019.0,8.0,BW
459,Esslingen am Neckar,FDP,40,15,2019.0,BW,73728,8116019.0,8.0,BW
460,Esslingen am Neckar,GRÜNE,40,23,2019.0,BW,73728,8116019.0,8.0,BW
461,Esslingen am Neckar,SPD,40,19,2019.0,BW,73728,8116019.0,8.0,BW
462,Esslingen am Neckar,AfD,0.0,0.0,2014.0,BW,73728,8116019.0,8.0,BW
463,Esslingen am Neckar,CDU,40.0,16.0,2014.0,BW,73728,8116019.0,8.0,BW
464,Esslingen am Neckar,DIE LINKE,40.0,16.0,2014.0,BW,73728,8116019.0,8.0,BW
465,Esslingen am Neckar,FDP,40.0,13.0,2014.0,BW,73728,8116019.0,8.0,BW
466,Esslingen am Neckar,GRÜNE,40.0,20.0,2014.0,BW,73728,8116019.0,8.0,BW
467,Esslingen am Neckar,SPD,40.0,20.0,2014.0,BW,73728,8116019.0,8.0,BW
468,Frickenhausen,AfD,0,0,2019.0,BW,72636,8116020.0,8.0,BW
469,Frickenhausen,CDU,13,2,2019.0,BW,72636,8116020.0,8.0,BW
470,Frickenhausen,DIE LINKE,0,0,2019.0,BW,72636,8116020.0,8.0,BW
471,Frickenhausen,FDP,0,0,2019.0,BW,72636,8116020.0,8.0,BW
472,Frickenhausen,GRÜNE,0,0,2019.0,BW,72636,8116020.0,8.0,BW
473,Frickenhausen,SPD,18,7,2019.0,BW,72636,8116020.0,8.0,BW
474,Frickenhausen,AfD,0.0,0.0,2014.0,BW,72636,8116020.0,8.0,BW
475,Frickenhausen,CDU,14.0,1.0,2014.0,BW,72636,8116020.0,8.0,BW
476,Frickenhausen,DIE LINKE,0.0,0.0,2014.0,BW,72636,8116020.0,8.0,BW
477,Frickenhausen,FDP,0.0,0.0,2014.0,BW,72636,8116020.0,8.0,BW
478,Frickenhausen,GRÜNE,0.0,0.0,2014.0,BW,72636,8116020.0,8.0,BW
479,Frickenhausen,SPD,18.0,10.0,2014.0,BW,72636,8116020.0,8.0,BW
480,Grossbettlingen,AfD,0,0,2019.0,BW,72663,8116022.0,8.0,BW
481,Grossbettlingen,CDU,8,1,2019.0,BW,72663,8116022.0,8.0,BW
482,Grossbettlingen,DIE LINKE,0,0,2019.0,BW,72663,8116022.0,8.0,BW
483,Grossbettlingen,FDP,0,0,2019.0,BW,72663,8116022.0,8.0,BW
484,Grossbettlingen,GRÜNE,0,0,2019.0,BW,72663,8116022.0,8.0,BW
485,Grossbettlingen,SPD,4,1,2019.0,BW,72663,8116022.0,8.0,BW
486,Grossbettlingen,AfD,0.0,0.0,2014.0,BW,72663,8116022.0,8.0,BW
487,Grossbettlingen,CDU,11.0,4.0,2014.0,BW,72663,8116022.0,8.0,BW
488,Grossbettlingen,DIE LINKE,0.0,0.0,2014.0,BW,72663,8116022.0,8.0,BW
489,Grossbettlingen,FDP,0.0,0.0,2014.0,BW,72663,8116022.0,8.0,BW
490,Grossbettlingen,GRÜNE,0.0,0.0,2014.0,BW,72663,8116022.0,8.0,BW
491,Grossbettlingen,SPD,3.0,2.0,2014.0,BW,72663,8116022.0,8.0,BW
492,Hochdorf,AfD,0,0,2019.0,BW,73269,8116027.0,8.0,BW
493,Hochdorf,CDU,9,2,2019.0,BW,73269,8116027.0,8.0,BW
494,Hochdorf,DIE LINKE,0,0,2019.0,BW,73269,8116027.0,8.0,BW
495,Hochdorf,FDP,0,0,2019.0,BW,73269,8116027.0,8.0,BW
496,Hochdorf,GRÜNE,9,4,2019.0,BW,73269,8116027.0,8.0,BW
497,Hochdorf,SPD,14,3,2019.0,BW,73269,8116027.0,8.0,BW
498,Hochdorf,AfD,0.0,0.0,2014.0,BW,73269,8116027.0,8.0,BW
499,Hochdorf,CDU,10.0,2.0,2014.0,BW,73269,8116027.0,8.0,BW
500,Hochdorf,DIE LINKE,0.0,0.0,2014.0,BW,73269,8116027.0,8.0,BW
501,Hochdorf,FDP,0.0,0.0,2014.0,BW,73269,8116027.0,8.0,BW
502,Hochdorf,GRÜNE,8.0,4.0,2014.0,BW,73269,8116027.0,8.0,BW
503,Hochdorf,SPD,10.0,5.0,2014.0,BW,73269,8116027.0,8.0,BW
504,Holzmaden,AfD,0,0,2019.0,BW,73271,8116029.0,8.0,BW
505,Holzmaden,CDU,0,0,2019.0,BW,73271,8116029.0,8.0,BW
506,Holzmaden,DIE LINKE,0,0,2019.0,BW,73271,8116029.0,8.0,BW
507,Holzmaden,FDP,0,0,2019.0,BW,73271,8116029.0,8.0,BW
508,Holzmaden,GRÜNE,0,0,2019.0,BW,73271,8116029.0,8.0,BW
509,Holzmaden,SPD,0,0,2019.0,BW,73271,8116029.0,8.0,BW
510,Holzmaden,AfD,0.0,0.0,2014.0,BW,73271,8116029.0,8.0,BW
511,Holzmaden,CDU,0.0,0.0,2014.0,BW,73271,8116029.0,8.0,BW
512,Holzmaden,DIE LINKE,0.0,0.0,2014.0,BW,73271,8116029.0,8.0,BW
513,Holzmaden,FDP,0.0,0.0,2014.0,BW,73271,8116029.0,8.0,BW
514,Holzmaden,GRÜNE,0.0,0.0,2014.0,BW,73271,8116029.0,8.0,BW
515,Holzmaden,SPD,0.0,0.0,2014.0,BW,73271,8116029.0,8.0,BW
516,Kirchheim unter Teck,AfD,0,0,2019.0,BW,73230,8116033.0,8.0,BW
517,Kirchheim unter Teck,CDU,32,11,2019.0,BW,73230,8116033.0,8.0,BW
518,Kirchheim unter Teck,DIE LINKE,31,11,2019.0,BW,73230,8116033.0,8.0,BW
519,Kirchheim unter Teck,FDP,0,0,2019.0,BW,73230,8116033.0,8.0,BW
520,Kirchheim unter Teck,GRÜNE,32,16,2019.0,BW,73230,8116033.0,8.0,BW
521,Kirchheim unter Teck,SPD,34,15,2019.0,BW,73230,8116033.0,8.0,BW
522,Kirchheim unter Teck,AfD,0.0,0.0,2014.0,BW,73230,8116033.0,8.0,BW
523,Kirchheim unter Teck,CDU,32.0,9.0,2014.0,BW,73230,8116033.0,8.0,BW
524,Kirchheim unter Teck,DIE LINKE,0.0,0.0,2014.0,BW,73230,8116033.0,8.0,BW
525,Kirchheim unter Teck,FDP,0.0,0.0,2014.0,BW,73230,8116033.0,8.0,BW
526,Kirchheim unter Teck,GRÜNE,32.0,17.0,2014.0,BW,73230,8116033.0,8.0,BW
527,Kirchheim unter Teck,SPD,34.0,10.0,2014.0,BW,73230,8116033.0,8.0,BW
528,Kongen,AfD,0,0,2019.0,BW,73257,8116035.0,8.0,BW
529,Kongen,CDU,16,8,2019.0,BW,73257,8116035.0,8.0,BW
530,Kongen,DIE LINKE,0,0,2019.0,BW,73257,8116035.0,8.0,BW
531,Kongen,FDP,0,0,2019.0,BW,73257,8116035.0,8.0,BW
532,Kongen,GRÜNE,10,3,2019.0,BW,73257,8116035.0,8.0,BW
533,Kongen,SPD,12,5,2019.0,BW,73257,8116035.0,8.0,BW
534,Kongen,AfD,0.0,0.0,2014.0,BW,73257,8116035.0,8.0,BW
535,Kongen,CDU,12.0,4.0,2014.0,BW,73257,8116035.0,8.0,BW
536,Kongen,DIE LINKE,0.0,0.0,2014.0,BW,73257,8116035.0,8.0,BW
537,Kongen,FDP,0.0,0.0,2014.0,BW,73257,8116035.0,8.0,BW
538,Kongen,GRÜNE,0.0,0.0,2014.0,BW,73257,8116035.0,8.0,BW
539,Kongen,SPD,0.0,0.0,2014.0,BW,73257,8116035.0,8.0,BW
540,Kohlberg,AfD,0,0,2019.0,BW,72664,8116036.0,8.0,BW
541,Kohlberg,CDU,0,0,2019.0,BW,72664,8116036.0,8.0,BW
542,Kohlberg,DIE LINKE,0,0,2019.0,BW,72664,8116036.0,8.0,BW
543,Kohlberg,FDP,0,0,2019.0,BW,72664,8116036.0,8.0,BW
544,Kohlberg,GRÜNE,0,0,2019.0,BW,72664,8116036.0,8.0,BW
545,Kohlberg,SPD,0,0,2019.0,BW,72664,8116036.0,8.0,BW
546,Kohlberg,AfD,0.0,0.0,2014.0,BW,72664,8116036.0,8.0,BW
547,Kohlberg,CDU,0.0,0.0,2014.0,BW,72664,8116036.0,8.0,BW
548,Kohlberg,DIE LINKE,0.0,0.0,2014.0,BW,72664,8116036.0,8.0,BW
549,Kohlberg,FDP,0.0,0.0,2014.0,BW,72664,8116036.0,8.0,BW
550,Kohlberg,GRÜNE,0.0,0.0,2014.0,BW,72664,8116036.0,8.0,BW
551,Kohlberg,SPD,0.0,0.0,2014.0,BW,72664,8116036.0,8.0,BW
552,Lichtenwald,AfD,0,0,2019.0,BW,73669,8116037.0,8.0,BW
553,Lichtenwald,CDU,12,6,2019.0,BW,73669,8116037.0,8.0,BW
554,Lichtenwald,DIE LINKE,0,0,2019.0,BW,73669,8116037.0,8.0,BW
555,Lichtenwald,FDP,0,0,2019.0,BW,73669,8116037.0,8.0,BW
556,Lichtenwald,GRÜNE,0,0,2019.0,BW,73669,8116037.0,8.0,BW
557,Lichtenwald,SPD,0,0,2019.0,BW,73669,8116037.0,8.0,BW
558,Lichtenwald,AfD,0.0,0.0,2014.0,BW,73669,8116037.0,8.0,BW
559,Lichtenwald,CDU,12.0,3.0,2014.0,BW,73669,8116037.0,8.0,BW
560,Lichtenwald,DIE LINKE,0.0,0.0,2014.0,BW,73669,8116037.0,8.0,BW
561,Lichtenwald,FDP,0.0,0.0,2014.0,BW,73669,8116037.0,8.0,BW
562,Lichtenwald,GRÜNE,0.0,0.0,2014.0,BW,73669,8116037.0,8.0,BW
563,Lichtenwald,SPD,0.0,0.0,2014.0,BW,73669,8116037.0,8.0,BW
564,Neckartailfingen,AfD,0,0,2019.0,BW,72666,8116041.0,8.0,BW
565,Neckartailfingen,CDU,0,0,2019.0,BW,72666,8116041.0,8.0,BW
566,Neckartailfingen,DIE LINKE,0,0,2019.0,BW,72666,8116041.0,8.0,BW
567,Neckartailfingen,FDP,0,0,2019.0,BW,72666,8116041.0,8.0,BW
568,Neckartailfingen,GRÜNE,0,0,2019.0,BW,72666,8116041.0,8.0,BW
569,Neckartailfingen,SPD,0,0,2019.0,BW,72666,8116041.0,8.0,BW
570,Neckartailfingen,AfD,0.0,0.0,2014.0,BW,72666,8116041.0,8.0,BW
571,Neckartailfingen,CDU,0.0,0.0,2014.0,BW,72666,8116041.0,8.0,BW
572,Neckartailfingen,DIE LINKE,0.0,0.0,2014.0,BW,72666,8116041.0,8.0,BW
573,Neckartailfingen,FDP,0.0,0.0,2014.0,BW,72666,8116041.0,8.0,BW
574,Neckartailfingen,GRÜNE,0.0,0.0,2014.0,BW,72666,8116041.0,8.0,BW
575,Neckartailfingen,SPD,0.0,0.0,2014.0,BW,72666,8116041.0,8.0,BW
576,Neckartenzlingen,AfD,0,0,2019.0,BW,72654,8116042.0,8.0,BW
577,Neckartenzlingen,CDU,4,0,2019.0,BW,72654,8116042.0,8.0,BW
578,Neckartenzlingen,DIE LINKE,0,0,2019.0,BW,72654,8116042.0,8.0,BW
579,Neckartenzlingen,FDP,0,0,2019.0,BW,72654,8116042.0,8.0,BW
580,Neckartenzlingen,GRÜNE,0,0,2019.0,BW,72654,8116042.0,8.0,BW
581,Neckartenzlingen,SPD,8,4,2019.0,BW,72654,8116042.0,8.0,BW
582,Neckartenzlingen,AfD,0.0,0.0,2014.0,BW,72654,8116042.0,8.0,BW
583,Neckartenzlingen,CDU,5.0,1.0,2014.0,BW,72654,8116042.0,8.0,BW
584,Neckartenzlingen,DIE LINKE,0.0,0.0,2014.0,BW,72654,8116042.0,8.0,BW
585,Neckartenzlingen,FDP,0.0,0.0,2014.0,BW,72654,8116042.0,8.0,BW
586,Neckartenzlingen,GRÜNE,0.0,0.0,2014.0,BW,72654,8116042.0,8.0,BW
587,Neckartenzlingen,SPD,8.0,4.0,2014.0,BW,72654,8116042.0,8.0,BW
588,Neidlingen,AfD,0,0,2019.0,BW,73272,8116043.0,8.0,BW
589,Neidlingen,CDU,0,0,2019.0,BW,73272,8116043.0,8.0,BW
590,Neidlingen,DIE LINKE,0,0,2019.0,BW,73272,8116043.0,8.0,BW
591,Neidlingen,FDP,0,0,2019.0,BW,73272,8116043.0,8.0,BW
592,Neidlingen,GRÜNE,0,0,2019.0,BW,73272,8116043.0,8.0,BW
593,Neidlingen,SPD,0,0,2019.0,BW,73272,8116043.0,8.0,BW
594,Neidlingen,AfD,0.0,0.0,2014.0,BW,73272,8116043.0,8.0,BW
595,Neidlingen,CDU,0.0,0.0,2014.0,BW,73272,8116043.0,8.0,BW
596,Neidlingen,DIE LINKE,0.0,0.0,2014.0,BW,73272,8116043.0,8.0,BW
597,Neidlingen,FDP,0.0,0.0,2014.0,BW,73272,8116043.0,8.0,BW
598,Neidlingen,GRÜNE,0.0,0.0,2014.0,BW,73272,8116043.0,8.0,BW
599,Neidlingen,SPD,0.0,0.0,2014.0,BW,73272,8116043.0,8.0,BW
600,Neuffen,AfD,0,0,2019.0,BW,72639,8116046.0,8.0,BW
601,Neuffen,CDU,17,5,2019.0,BW,72639,8116046.0,8.0,BW
602,Neuffen,DIE LINKE,0,0,2019.0,BW,72639,8116046.0,8.0,BW
603,Neuffen,FDP,0,0,2019.0,BW,72639,8116046.0,8.0,BW
604,Neuffen,GRÜNE,0,0,2019.0,BW,72639,8116046.0,8.0,BW
605,Neuffen,SPD,10,3,2019.0,BW,72639,8116046.0,8.0,BW
606,Neuffen,AfD,0.0,0.0,2014.0,BW,72639,8116046.0,8.0,BW
607,Neuffen,CDU,18.0,3.0,2014.0,BW,72639,8116046.0,8.0,BW
608,Neuffen,DIE LINKE,0.0,0.0,2014.0,BW,72639,8116046.0,8.0,BW
609,Neuffen,FDP,0.0,0.0,2014.0,BW,72639,8116046.0,8.0,BW
610,Neuffen,GRÜNE,0.0,0.0,2014.0,BW,72639,8116046.0,8.0,BW
611,Neuffen,SPD,17.0,4.0,2014.0,BW,72639,8116046.0,8.0,BW
612,Neuhausen auf den Fildern,AfD,0,0,2019.0,BW,73765,8116047.0,8.0,BW
613,Neuhausen auf den Fildern,CDU,22,3,2019.0,BW,73765,8116047.0,8.0,BW
614,Neuhausen auf den Fildern,DIE LINKE,0,0,2019.0,BW,73765,8116047.0,8.0,BW
615,Neuhausen auf den Fildern,FDP,0,0,2019.0,BW,73765,8116047.0,8.0,BW
616,Neuhausen auf den Fildern,GRÜNE,0,0,2019.0,BW,73765,8116047.0,8.0,BW
617,Neuhausen auf den Fildern,SPD,22,6,2019.0,BW,73765,8116047.0,8.0,BW
618,Neuhausen auf den Fildern,AfD,0.0,0.0,2014.0,BW,73765,8116047.0,8.0,BW
619,Neuhausen auf den Fildern,CDU,22.0,4.0,2014.0,BW,73765,8116047.0,8.0,BW
620,Neuhausen auf den Fildern,DIE LINKE,0.0,0.0,2014.0,BW,73765,8116047.0,8.0,BW
