,size,pop,pop_male,pop_female,density,plz,longitude,latitude,travel_sig,degree_of_urban
12112,"14,63",733.0,357.0,376.0,50.0,89447.0,"10,324288","48,673287",Bayerisch-Schwaben,gering besiedelt
12114,"23,03",1354.0,673.0,681.0,59.0,89426.0,"10,430915","48,644493",Bayerisch-Schwaben,gering besiedelt
12115,"17,41",2387.0,1168.0,1219.0,137.0,89426.0,"10,414959","48,620356",Bayerisch-Schwaben,gering besiedelt
12116,"20,81",1019.0,507.0,512.0,49.0,89446.0,"10,39664","48,654111",Bayerisch-Schwaben,gering besiedelt
12118,"26,4",1694.0,873.0,821.0,64.0,89434.0,"10,618163","48,631656",Bayerisch-Schwaben,gering besiedelt
12119,"37,45",6774.0,3391.0,3383.0,181.0,89420.0,"10,567234","48,611681",Bayerisch-Schwaben,gering besiedelt
12120,"24,97",999.0,497.0,502.0,40.0,89440.0,"10,544484","48,646718",Bayerisch-Schwaben,gering besiedelt
12121,"27,82",1708.0,883.0,825.0,61.0,89435.0,"10,497394","48,656942",Bayerisch-Schwaben,gering besiedelt
12122,"25,05",1419.0,719.0,700.0,57.0,89443.0,"10,65185","48,655503",Bayerisch-Schwaben,gering besiedelt
12124,"11,91",1325.0,688.0,637.0,111.0,86637.0,"10,640403","48,557831",Bayerisch-Schwaben,gering besiedelt
12125,"27,58",1601.0,838.0,763.0,58.0,86502.0,"10,695387","48,529665",Bayerisch-Schwaben,gering besiedelt
12126,"17,8",1294.0,658.0,636.0,73.0,86637.0,"10,615175","48,509484",Bayerisch-Schwaben,gering besiedelt
12127,"51,88",9346.0,4661.0,4685.0,180.0,86637.0,"10,682594","48,561872",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12128,"17,93",1212.0,633.0,579.0,68.0,86637.0,"10,635449","48,530034",Bayerisch-Schwaben,gering besiedelt
12130,"19,35",1305.0,649.0,656.0,67.0,89344.0,"10,455887","48,506631",Bayerisch-Schwaben,gering besiedelt
12131,"10,99",1097.0,551.0,546.0,100.0,89353.0,"10,484402","48,499951",Bayerisch-Schwaben,gering besiedelt
12132,"40,86",3679.0,1849.0,1830.0,90.0,89438.0,"10,529584","48,513757",Bayerisch-Schwaben,gering besiedelt
12135,"25,4",3262.0,1689.0,1573.0,128.0,86513.0,"10,444326","48,265505",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12137,"27,3",4889.0,2476.0,2413.0,179.0,89346.0,"10,18502","48,417306",Bayerisch-Schwaben,gering besiedelt
12139,"25,93",10123.0,5122.0,5001.0,390.0,89331.0,"10,406193","48,431944",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12141,"37,64",3451.0,1784.0,1667.0,92.0,89349.0,"10,448229","48,339553",Bayerisch-Schwaben,gering besiedelt
12143,"55,4",21028.0,10440.0,10588.0,380.0,89312.0,"10,281413","48,45447",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12145,"54,12",7131.0,3593.0,3538.0,132.0,89343.0,"10,436027","48,389117",Bayerisch-Schwaben,gering besiedelt
12147,"41,72",3343.0,1708.0,1635.0,80.0,89358.0,"10,364935","48,372717",Bayerisch-Schwaben,gering besiedelt
12149,"44,64",13522.0,6675.0,6847.0,303.0,86381.0,"10,360594","48,242164",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12151,"32,15",7307.0,3816.0,3491.0,227.0,89340.0,"10,223257","48,448055",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12153,"37,9",3140.0,1603.0,1537.0,83.0,86476.0,"10,360202","48,304251",Bayerisch-Schwaben,gering besiedelt
12155,"10,84",1349.0,692.0,657.0,124.0,89355.0,"10,404234","48,501014",Bayerisch-Schwaben,gering besiedelt
12156,"14,91",4312.0,2166.0,2146.0,289.0,89362.0,"10,361991","48,482447",Bayerisch-Schwaben,gering besiedelt
12157,"12,75",1650.0,821.0,829.0,129.0,89364.0,"10,352678","48,458365",Bayerisch-Schwaben,gering besiedelt
12159,"12,34",1629.0,887.0,742.0,132.0,89350.0,"10,433134","48,466745",Bayerisch-Schwaben,gering besiedelt
12160,"17,99",1972.0,993.0,979.0,110.0,89356.0,"10,449315","48,437474",Bayerisch-Schwaben,gering besiedelt
12161,"7,94",726.0,383.0,343.0,91.0,89361.0,"10,5234","48,43447",Bayerisch-Schwaben,gering besiedelt
12162,"6,62",1154.0,599.0,555.0,174.0,89365.0,"10,444424","48,424444",Bayerisch-Schwaben,gering besiedelt
12163,"14,83",739.0,377.0,362.0,50.0,89368.0,"10,488332","48,464226",Bayerisch-Schwaben,gering besiedelt
12165,"7,76",1552.0,787.0,765.0,200.0,89347.0,"10,253443","48,43348",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12166,"20,53",3242.0,1683.0,1559.0,158.0,89359.0,"10,273333","48,407043",Bayerisch-Schwaben,gering besiedelt
12168,"14,77",1158.0,585.0,573.0,78.0,89352.0,"10,318667","48,337528",Bayerisch-Schwaben,gering besiedelt
12169,"34,27",9213.0,4700.0,4513.0,269.0,89335.0,"10,305508","48,372441",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12170,"11,13",1220.0,643.0,577.0,110.0,89332.0,"10,291038","48,348836",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12172,"17,65",1183.0,610.0,573.0,67.0,86480.0,"10,389531","48,1998",Bayerisch-Schwaben,gering besiedelt
12173,"13,27",1244.0,601.0,643.0,94.0,86488.0,"10,297763","48,23717",Bayerisch-Schwaben,gering besiedelt
12174,"11,67",1470.0,749.0,721.0,126.0,86489.0,"10,324676","48,256156",Bayerisch-Schwaben,gering besiedelt
12175,"9,09",599.0,312.0,287.0,66.0,86491.0,"10,313389","48,204561",Bayerisch-Schwaben,gering besiedelt
12176,"11,48",994.0,507.0,487.0,87.0,86519.0,"10,313066","48,303642",Bayerisch-Schwaben,gering besiedelt
12177,"13,43",740.0,384.0,356.0,55.0,86480.0,"10,363351","48,189497",Bayerisch-Schwaben,gering besiedelt
12179,"14,63",1200.0,616.0,584.0,82.0,86483.0,"10,493311","48,242055",Bayerisch-Schwaben,gering besiedelt
12180,"18,47",1972.0,1028.0,944.0,107.0,86505.0,"10,455458","48,308592",Bayerisch-Schwaben,gering besiedelt
12181,"20,03",6250.0,3079.0,3171.0,312.0,86470.0,"10,470124","48,282534",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12183,"17,62",1141.0,584.0,557.0,65.0,86479.0,"10,53914","48,227088",Bayerisch-Schwaben,gering besiedelt
12184,"42,95",3122.0,1596.0,1526.0,73.0,86473.0,"10,532308","48,293618",Bayerisch-Schwaben,gering besiedelt
12186,"2,1",0.0,0.0,0.0,0.0,,"10,343059","48,206855",Bayerisch-Schwaben,gering besiedelt
12188,"1,16",0.0,0.0,0.0,0.0,,"10,434489","48,213485",Bayerisch-Schwaben,gering besiedelt
12191,"5,12",4531.0,2231.0,2300.0,885.0,89287.0,"10,093865","48,25525",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12193,"36,39",17482.0,8650.0,8832.0,480.0,89257.0,"10,10286","48,222701",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12195,"24,28",9512.0,4792.0,4720.0,392.0,89278.0,"10,123851","48,428565",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12197,"80,95",58978.0,29048.0,29930.0,729.0,89210.0,"9,998683","48,392999",Bayerisch-Schwaben,dicht besiedelt
12199,"24,88",9543.0,4715.0,4828.0,384.0,89270.0,"10,051368","48,437492",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12201,"27,43",2758.0,1360.0,1398.0,101.0,89297.0,"10,230854","48,278334",Bayerisch-Schwaben,gering besiedelt
12203,"25,21",22529.0,11052.0,11477.0,894.0,89250.0,"10,04419","48,323834",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12205,"23,69",13630.0,6642.0,6988.0,575.0,89269.0,"10,076052","48,277272",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12207,"53,72",13521.0,6804.0,6717.0,252.0,89264.0,"10,160072","48,304461",Bayerisch-Schwaben,mittlere Besiedlungsdichte
12209,"7,6",1952.0,994.0,958.0,257.0,89291.0,"10,10655","48,379539",Bayerisch-Schwaben,gering besiedelt
12210,"42,68",7243.0,3660.0,3583.0,170.0,89284.0,"10,160693","48,354606",Bayerisch-Schwaben,gering besiedelt
12212,"31,3",5141.0,2619.0,2522.0,164.0,89281.0,"10,11339","48,159753",Bayerisch-Schwaben,gering besiedelt
12213,"8,52",1421.0,721.0,700.0,167.0,89293.0,"10,129397","48,123643",Bayerisch-Schwaben,gering besiedelt
12214,"13,79",918.0,444.0,474.0,67.0,89296.0,"10,170488","48,147788",Bayerisch-Schwaben,gering besiedelt
12216,"40,06",4024.0,2068.0,1956.0,100.0,89290.0,"10,178679","48,222374",Bayerisch-Schwaben,gering besiedelt
12217,"9,94",909.0,462.0,447.0,91.0,89294.0,"10,19101","48,173533",Bayerisch-Schwaben,gering besiedelt
12218,"15,39",1112.0,577.0,535.0,72.0,89299.0,"10,169778","48,196151",Bayerisch-Schwaben,gering besiedelt
12220,"5,25",0.0,0.0,0.0,0.0,,"10,074248","48,228288",Bayerisch-Schwaben,gering besiedelt
12222,"6,25",0.0,0.0,0.0,0.0,,"10,262173","48,22863",Bayerisch-Schwaben,gering besiedelt
12224,"15,79",0.0,0.0,0.0,0.0,,"10,242764","48,331495",Bayerisch-Schwaben,gering besiedelt
12226,"17,6",0.0,0.0,0.0,0.0,,"10,272677","48,263171",Bayerisch-Schwaben,gering besiedelt
12229,"3,03",3046.0,1476.0,1570.0,1005.0,88131.0,"9,661948","47,571583",Allgäu,mittlere Besiedlungsdichte
12231,"21,24",3581.0,1769.0,1812.0,169.0,88178.0,"9,903797","47,630373",Allgäu,mittlere Besiedlungsdichte
12233,"33,06",25512.0,12284.0,13228.0,772.0,88131.0,"9,684376","47,546458",Allgäu,mittlere Besiedlungsdichte
12235,"11,84",11525.0,5671.0,5854.0,973.0,88161.0,"9,885042","47,602267",Allgäu,mittlere Besiedlungsdichte
12237,"1,97",1764.0,817.0,947.0,895.0,88149.0,"9,608645","47,576263",Allgäu,mittlere Besiedlungsdichte
12239,"16,77",2306.0,1188.0,1118.0,138.0,88145.0,"9,833368","47,627061",Allgäu,gering besiedelt
12241,"27,36",4302.0,2114.0,2188.0,157.0,88175.0,"9,848308","47,581684",Allgäu,gering besiedelt
12243,"6,33",3846.0,1835.0,2011.0,608.0,88142.0,"9,638482","47,570249",Allgäu,mittlere Besiedlungsdichte
12245,"31,31",6325.0,3195.0,3130.0,202.0,88171.0,"9,916736","47,582302",Allgäu,mittlere Besiedlungsdichte
12247,"18,79",2422.0,1215.0,1207.0,129.0,88145.0,"9,829729","47,649596",Allgäu,gering besiedelt
12249,"12,09",1893.0,970.0,923.0,157.0,88138.0,"9,777567","47,610295",Allgäu,gering besiedelt
12250,16,2974.0,1519.0,1455.0,186.0,88138.0,"9,763071","47,588967",Allgäu,gering besiedelt
12251,"7,84",2638.0,1324.0,1314.0,336.0,88138.0,"9,721621","47,579215",Allgäu,gering besiedelt
12253,"15,32",1283.0,663.0,620.0,84.0,88167.0,"9,98642","47,647887",Allgäu,gering besiedelt
12254,"25,1",1510.0,775.0,735.0,60.0,88167.0,"10,008945","47,628654",Allgäu,gering besiedelt
12255,"17,93",1611.0,848.0,763.0,90.0,88167.0,"10,050338","47,65296",Allgäu,gering besiedelt
12256,"14,94",1885.0,976.0,909.0,126.0,88167.0,"9,973255","47,622897",Allgäu,gering besiedelt
12258,"13,48",1672.0,859.0,813.0,124.0,88179.0,"9,944133","47,564533",Allgäu,gering besiedelt
12259,"28,98",1886.0,940.0,946.0,65.0,88167.0,"10,003327","47,592899",Allgäu,gering besiedelt
12262,"43,48",15508.0,7427.0,8081.0,357.0,87629.0,"10,70045","47,569686",Allgäu,mittlere Besiedlungsdichte
12264,"22,88",3872.0,1926.0,1946.0,169.0,87656.0,"10,667839","47,921672",Allgäu,mittlere Besiedlungsdichte
12266,"17,23",2718.0,1357.0,1361.0,158.0,86983.0,"10,795091","47,701215",Allgäu,gering besiedelt
12268,"95,15",18725.0,9399.0,9326.0,197.0,87616.0,"10,618465","47,779483",Allgäu,mittlere Besiedlungsdichte
12270,"16,57",3173.0,1588.0,1585.0,191.0,87665.0,"10,669985","47,892332",Allgäu,mittlere Besiedlungsdichte
12272,"29,54",3753.0,1839.0,1914.0,127.0,87484.0,"10,500066","47,621926",Allgäu,gering besiedelt
12274,"62,22",8348.0,4073.0,4275.0,134.0,87459.0,"10,557878","47,581473",Allgäu,mittlere Besiedlungsdichte
12276,"16,52",1734.0,870.0,864.0,105.0,87671.0,"10,412979","47,898111",Allgäu,gering besiedelt
12278,76,3331.0,1662.0,1669.0,44.0,87645.0,"10,736935","47,576893",Allgäu,gering besiedelt
12280,"125,42",3520.0,1737.0,1783.0,28.0,87642.0,"10,820668","47,629783",Allgäu,gering besiedelt
12282,"36,18",13273.0,6589.0,6684.0,367.0,86807.0,"10,723757","48,035957",Allgäu,mittlere Besiedlungsdichte
12283,"33,74",2491.0,1272.0,1219.0,74.0,86860.0,"10,725372","47,999749",Allgäu,gering besiedelt
12284,"34,25",2035.0,1027.0,1008.0,59.0,86862.0,"10,740889","48,092526",Allgäu,gering besiedelt
12285,"27,95",2342.0,1188.0,1154.0,84.0,86875.0,"10,776097","47,996127",Allgäu,gering besiedelt
12287,"17,44",1532.0,745.0,787.0,88.0,87660.0,"10,57232","47,908097",Allgäu,gering besiedelt
12288,"23,69",2321.0,1168.0,1153.0,98.0,87666.0,"10,6129","47,929763",Allgäu,mittlere Besiedlungsdichte
12289,"8,41",1302.0,636.0,666.0,155.0,87668.0,"10,646483","47,953885",Allgäu,gering besiedelt
12291,"22,15",1694.0,872.0,822.0,76.0,87662.0,"10,753276","47,909688",Allgäu,gering besiedelt
12292,"21,04",1479.0,737.0,742.0,70.0,86869.0,"10,741766","47,942458",Allgäu,gering besiedelt
12293,"10,8",714.0,377.0,337.0,66.0,87662.0,"10,743709","47,878055",Allgäu,gering besiedelt
12294,"19,8",1873.0,943.0,930.0,95.0,87677.0,"10,715039","47,890527",Allgäu,gering besiedelt
12295,"11,93",1826.0,919.0,907.0,153.0,87679.0,"10,713095","47,932307",Allgäu,mittlere Besiedlungsdichte
12297,"30,73",2035.0,1031.0,1004.0,66.0,87648.0,"10,534541","47,817575",Allgäu,gering besiedelt
12298,"27,01",4117.0,2073.0,2044.0,152.0,87640.0,"10,639856","47,833183",Allgäu,gering besiedelt
12299,"36,31",1786.0,931.0,855.0,49.0,87651.0,"10,726827","47,829747",Allgäu,gering besiedelt
12300,"33,52",1763.0,898.0,865.0,53.0,87674.0,"10,589056","47,81891",Allgäu,gering besiedelt
12302,"26,3",1300.0,669.0,631.0,49.0,87650.0,"10,541831","47,943787",Allgäu,gering besiedelt
12303,"28,04",1357.0,702.0,655.0,48.0,87653.0,"10,511897","47,914934",Allgäu,gering besiedelt
12304,"22,26",1580.0,799.0,781.0,71.0,87654.0,"10,533666","47,875252",Allgäu,gering besiedelt
12306,"23,47",1446.0,729.0,717.0,62.0,87634.0,"10,435285","47,823449",Allgäu,gering besiedelt
12307,"46,69",6357.0,3222.0,3135.0,136.0,87634.0,"10,419253","47,845843",Allgäu,gering besiedelt
12308,"25,75",1584.0,815.0,769.0,62.0,87496.0,"10,379496","47,828095",Allgäu,gering besiedelt
12310,"23,14",1316.0,664.0,652.0,57.0,87657.0,"10,506919","47,706839",Allgäu,gering besiedelt
12311,"16,24",846.0,419.0,427.0,52.0,87647.0,"10,469881","47,779165",Allgäu,gering besiedelt
12312,"45,28",2891.0,1465.0,1426.0,64.0,87647.0,"10,506239","47,771521",Allgäu,gering besiedelt
12314,"13,58",1180.0,594.0,586.0,87.0,87637.0,"10,604366","47,612055",Allgäu,gering besiedelt
12315,"13,15",1205.0,592.0,613.0,92.0,87659.0,"10,633921","47,612561",Allgäu,gering besiedelt
12316,"19,61",1490.0,773.0,717.0,76.0,87663.0,"10,602972","47,698667",Allgäu,gering besiedelt
12317,"17,22",878.0,465.0,413.0,51.0,87494.0,"10,539754","47,658218",Allgäu,gering besiedelt
12318,"50,04",2997.0,1499.0,1498.0,60.0,87637.0,"10,608685","47,654554",Allgäu,gering besiedelt
12319,"17,94",1156.0,604.0,552.0,64.0,87616.0,"10,557986","47,722897",Allgäu,gering besiedelt
12321,"13,16",1324.0,687.0,637.0,101.0,87669.0,"10,71286","47,616803",Allgäu,gering besiedelt
12322,"39,01",2234.0,1097.0,1137.0,57.0,87672.0,"10,718053","47,652601",Allgäu,gering besiedelt
12324,"40,73",1890.0,954.0,936.0,46.0,87675.0,"10,688702","47,737011",Allgäu,gering besiedelt
12325,"12,88",886.0,474.0,412.0,69.0,87675.0,"10,749235","47,773654",Allgäu,gering besiedelt
12328,"57,79",16328.0,7733.0,8595.0,283.0,86825.0,"10,592777","48,002989",Allgäu,mittlere Besiedlungsdichte
12330,"10,23",3245.0,1645.0,1600.0,317.0,87740.0,"10,134546","47,998886",Allgäu,mittlere Besiedlungsdichte
12332,"41,5",3492.0,1787.0,1705.0,84.0,86833.0,"10,652382","48,104011",Allgäu,gering besiedelt
12334,"51,41",3859.0,1948.0,1911.0,75.0,87733.0,"10,394846","47,947929",Allgäu,gering besiedelt
12336,"30,84",2189.0,1163.0,1026.0,71.0,86865.0,"10,581081","48,137261",Allgäu,gering besiedelt
12338,"56,42",15137.0,7559.0,7578.0,268.0,87719.0,"10,491139","48,047279",Allgäu,mittlere Besiedlungsdichte
12340,"26,52",2698.0,1375.0,1323.0,102.0,87776.0,"10,352914","48,008522",Allgäu,gering besiedelt
12342,"41,75",3047.0,1594.0,1453.0,73.0,86874.0,"10,561265","48,102383",Allgäu,gering besiedelt
12344,"20,55",772.0,412.0,360.0,38.0,87736.0,"10,300894","47,881258",Allgäu,gering besiedelt
12345,"14,53",1315.0,682.0,633.0,91.0,87749.0,"10,26318","47,971213",Allgäu,gering besiedelt
12346,"55,98",8416.0,4174.0,4242.0,150.0,87724.0,"10,300871","47,941672",Allgäu,mittlere Besiedlungsdichte
12348,"27,23",5611.0,2837.0,2774.0,206.0,87727.0,"10,253448","48,143052",Allgäu,gering besiedelt
12349,"20,71",1176.0,612.0,564.0,57.0,87743.0,"10,283864","48,086384",Allgäu,gering besiedelt
12350,"31,99",1298.0,683.0,615.0,41.0,87725.0,"10,309701","48,149798",Allgäu,gering besiedelt
12351,"18,28",978.0,507.0,471.0,54.0,87770.0,"10,299785","48,107199",Allgäu,gering besiedelt
