,city,date,background,law,suspects,crime,party,Land,plz,ags,insgesamt
5663,Leipzig,23.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,4109,14713000.0,593145.0
5664,Leipzig,23.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,4109,14713000.0,593145.0
5665,Leipzig,23.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,4109,14713000.0,593145.0
5666,Leipzig,23.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,14.0,4109,14713000.0,593145.0
5667,Leipzig,23.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,14.0,4109,14713000.0,593145.0
5668,Rochlitz,23.08.2019,Links,STGB-248A,0,Diebstahl geringwertiger Sachen,AfD,14.0,9306,14522490.0,5710.0
5669,Rochlitz,23.08.2019,Links,STGB-248A,0,Diebstahl geringwertiger Sachen,AfD,14.0,9306,14522490.0,5710.0
5670,Rochlitz,23.08.2019,Links,STGB-248A,0,Diebstahl geringwertiger Sachen,AfD,14.0,9306,14522490.0,5710.0
5671,Werder,24.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,13.0,17089,13071158.0,559.0
5672,Bestensee,24.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,12.0,15741,12061020.0,8002.0
5673,Finsterwalde,24.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,12.0,3238,12062140.0,16068.0
5674,Sonnewalde,24.08.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,12.0,3249,12062469.0,3210.0
5675,Cottbus,24.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,12.0,3046,12052000.0,99678.0
5676,Potsdam,24.08.2019,Rechts,STGB-86A,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,DIE LINKE,12.0,14469,12054000.0,180334.0
5677,Eisenhatenstadt,24.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,,,,
5678,Wustermark,24.08.2019,Nicht zuzuordnen,STGB-242,0,Diebstahl,GRÜNE,12.0,14641,12063357.0,9617.0
5679,Brandenburg,24.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,FDP,,,,
5680,Kloster Lehnin,24.08.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,12.0,14797,12069306.0,10894.0
5681,Rochlitz,24.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,9306,14522490.0,5710.0
5682,Leipzig,24.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,14.0,4109,14713000.0,593145.0
5683,Weisswasser,24.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,2943,14626600.0,15886.0
5684,Aue,24.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,,,,
5685,Lichtenstein,24.08.2019,Links,STGB-242,0,Diebstahl,AfD,14.0,9350,14524160.0,11177.0
5686,Lichtenstein,24.08.2019,Links,STGB-86A,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,AfD,14.0,9350,14524160.0,11177.0
5687,Dresden,24.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,1067,14612000.0,556780.0
5688,Dresden,24.08.2019,Links,STGB-303,1,Sachbeschadigung,AfD,14.0,1067,14612000.0,556780.0
5689,Dresden,24.08.2019,Links,STGB-303,1,Sachbeschadigung,AfD,14.0,1067,14612000.0,556780.0
5690,Dresden,24.08.2019,Links,STGB-303,1,Sachbeschadigung,AfD,14.0,1067,14612000.0,556780.0
5691,Freiberg,24.08.2019,Links,STGB-303,6,Sachbeschadigung,Sonstige,14.0,9599,14522180.0,40657.0
5692,Stadt Wehlen,24.08.2019,Links,STGB-241,0,Bedrohung,AfD,14.0,1829,14628370.0,1571.0
5693,Leipzig,24.08.2019,Rechts,STGB-303,0,Sachbeschadigung,SPD,14.0,4109,14713000.0,593145.0
5694,Radebeul,24.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,1445,14627210.0,33894.0
5695,Leipzig,24.08.2019,Links,STGB-223,0,Korperverletzung,AfD,14.0,4109,14713000.0,593145.0
5696,Leipzig,24.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,4109,14713000.0,593145.0
5697,Leipzig,24.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,4109,14713000.0,593145.0
5698,Leipzig,24.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,4109,14713000.0,593145.0
5699,Leipzig,24.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,4109,14713000.0,593145.0
5700,Stauchitz,24.08.2019,Nicht zuzuordnen,STGB-242,1,Diebstahl,Sonstige,14.0,1594,14627260.0,3093.0
5701,Schkeuditz,24.08.2019,Nicht zuzuordnen,STGB-303,1,Sachbeschadigung,Sonstige,14.0,4435,14730270.0,18312.0
5702,Meissen,24.08.2019,Links,STGB-242,0,Diebstahl,AfD,14.0,1662,14627140.0,28282.0
5703,Lauchhammer,25.08.2019,Nicht zuzuordnen,STGB-303,1,Sachbeschadigung,SPD,12.0,1979,12066176.0,14336.0
5704,Finsterwalde,25.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,Sonstige,12.0,3238,12062140.0,16068.0
5705,Spremberg,25.08.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,12.0,3130,12071372.0,21998.0
5706,Lauchhammer,25.08.2019,Links,STGB-303,1,Sachbeschadigung,AfD,12.0,1979,12066176.0,14336.0
5707,Ucker,25.08.2019,Links,STGB-242,0,Diebstahl,AfD,,,,
5708,Potsdam,25.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,FDP,12.0,14469,12054000.0,180334.0
5709,Drebkau,25.08.2019,Links,STGB-303,0,Sachbeschadigung,Sonstige,12.0,3116,12071057.0,5509.0
5710,Stahnsdorf,25.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,12.0,14532,12069604.0,15373.0
5711,Bernstadt,25.08.2019,Rechts,STGB-86A,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,CDU,8.0,89182,8425019.0,2225.0
5712,Leipzig,25.08.2019,Links,STGB-303,1,Sachbeschadigung,CDU,14.0,4109,14713000.0,593145.0
5713,Reichenbach,25.08.2019,Links,STGB-242,0,Diebstahl,AfD,14.0,2894,14626450.0,4915.0
5714,Chemnitz,25.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,9111,14511000.0,246334.0
5715,Dresden,25.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,14.0,1067,14612000.0,556780.0
5716,Dresden,25.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,14.0,1067,14612000.0,556780.0
5717,Dresden,25.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,Sonstige,14.0,1067,14612000.0,556780.0
5718,Kitzscher,25.08.2019,Rechts,STGB-303,0,Sachbeschadigung,CDU,14.0,4567,14729220.0,5000.0
5719,Markranstadt,25.08.2019,Rechts,STGB-303,0,Sachbeschadigung,CDU,14.0,4420,14729270.0,15781.0
5720,Wurzen,25.08.2019,Links,STGB-303,1,Sachbeschadigung,AfD,14.0,4808,14729410.0,16209.0
5721,Grimma,25.08.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,14.0,4668,14729160.0,28173.0
5722,Leipzig,25.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,14.0,4109,14713000.0,593145.0
5723,Kyritz,26.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,12.0,16866,12068264.0,9260.0
5724,Glienicke,26.08.2019,Nicht zuzuordnen,STGB-242,0,Diebstahl,FDP,12.0,16548,12065096.0,12358.0
5725,Falkensee,26.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,12.0,14612,12063080.0,43994.0
5726,Premnitz,26.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,12.0,14727,12063244.0,8405.0
5727,Borkheide,26.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,12.0,14822,12069052.0,2088.0
5728,Glauchau,26.08.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,14.0,8371,14524080.0,22233.0
5729,Chemnitz,26.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,14.0,9111,14511000.0,246334.0
5730,Grimma,26.08.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,14.0,4668,14729160.0,28173.0
5731,Grimma,26.08.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,14.0,4668,14729160.0,28173.0
5732,Glauchau,26.08.2019,Nicht zuzuordnen,STGB-242,0,Diebstahl,Sonstige,14.0,8371,14524080.0,22233.0
5733,Dresden,26.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,14.0,1067,14612000.0,556780.0
5734,Rheinsberg,27.08.2019,Nicht zuzuordnen,STGB-303,4,Sachbeschadigung,FDP,12.0,16831,12068353.0,8007.0
5735,Finsterwalde,27.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,Sonstige,12.0,3238,12062140.0,16068.0
5736,Eisenhuttenstadt,27.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,12.0,15890,12067120.0,23878.0
5737,Chemnitz,27.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,9111,14511000.0,246334.0
5738,Freital,27.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,14.0,1705,14628110.0,39703.0
5739,Freital,27.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,Sonstige,14.0,1705,14628110.0,39703.0
5740,Radebeul,27.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,1445,14627210.0,33894.0
5741,Leipzig,27.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,4109,14713000.0,593145.0
5742,Leipzig,27.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,4109,14713000.0,593145.0
5743,Leipzig,27.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,4109,14713000.0,593145.0
5744,Leipzig,27.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,4109,14713000.0,593145.0
5745,Schkeuditz,27.08.2019,Nicht zuzuordnen,STGB-248A,0,Diebstahl geringwertiger Sachen,SPD,14.0,4435,14730270.0,18312.0
5746,Oschatz,27.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,4758,14730230.0,14098.0
5747,Schkeuditz,27.08.2019,Rechts,STGB-303,0,Sachbeschadigung,SPD,14.0,4435,14730270.0,18312.0
5748,Dresden,27.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,14.0,1067,14612000.0,556780.0
5749,Tharandt,27.08.2019,Links,STGB-242,0,Diebstahl,AfD,14.0,1737,14628400.0,5439.0
5750,Oranienburg,28.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,GRÜNE,12.0,16515,12065256.0,44862.0
5751,Hohen Neuendorf,28.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,12.0,16540,12065144.0,26283.0
5752,Senftenberg,28.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,12.0,1968,12066304.0,23895.0
5753,Potsdam,28.08.2019,Nicht zuzuordnen,STGB-242,0,Diebstahl,GRÜNE,12.0,14469,12054000.0,180334.0
5754,Elmshorn,28.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,FDP,1.0,25335,1056015.0,49983.0
5755,Elmshorn,28.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,FDP,1.0,25335,1056015.0,49983.0
5756,Elmshorn,28.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,FDP,1.0,25335,1056015.0,49983.0
5757,Elmshorn,28.08.2019,Nicht zuzuordnen,STGB-130,0,Volksverhetzung,FDP,1.0,25335,1056015.0,49983.0
5758,Elmshorn,28.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,FDP,1.0,25335,1056015.0,49983.0
5759,Elmshorn,28.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,FDP,1.0,25335,1056015.0,49983.0
5760,Elmshorn,28.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,FDP,1.0,25335,1056015.0,49983.0
5761,Elmshorn,28.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,FDP,1.0,25335,1056015.0,49983.0
5762,Weisswasser,28.08.2019,Links,STGB-86A,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,AfD,14.0,2943,14626600.0,15886.0
5763,Oschatz,28.08.2019,Links,STGB-242,0,Diebstahl,AfD,14.0,4758,14730230.0,14098.0
5764,Dresden,28.08.2019,Nicht zuzuordnen,STGB-303,0,SachbeschRligung,FDP,14.0,1067,14612000.0,556780.0
5765,Dresden,28.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,1067,14612000.0,556780.0
5766,Machern,28.08.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,14.0,4827,14729250.0,6723.0
5767,Heidenau,28.08.2019,Nicht zuzuordnen,STGB-304,0,Sachbeschadigung,Sonstige,14.0,1809,14628160.0,16540.0
5768,Schwedt,29.08.2019,Nicht zuzuordnen,STGB-242,0,Diebstahl,Sonstige,12.0,16303,12073532.0,29680.0
5769,Neuruppin,29.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,12.0,16816,12068320.0,30785.0
5770,Doberlug-Kirchhain,29.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,12.0,3253,12062092.0,8920.0
5771,Neustadt,29.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,8223,14523290.0,959.0
5772,Neuruppin,29.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,12.0,16816,12068320.0,30785.0
5773,Brandenburg,29.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,FDP,,,,
5774,Stahnsdorf,29.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,12.0,14532,12069604.0,15373.0
5775,Werder,29.08.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,13.0,17089,13071158.0,559.0
5776,Chemnitz,29.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,14.0,9111,14511000.0,246334.0
5777,Chemnitz,29.08.2019,Nicht zuzuordnen,STGB-303,1,Sachbeschadigung,SPD,14.0,9111,14511000.0,246334.0
5778,Rochlitz,29.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,9306,14522490.0,5710.0
5779,Klipphausen,29.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,14.0,1665,14627100.0,10349.0
5780,Dresden,29.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,14.0,1067,14612000.0,556780.0
5781,Lunzenau,29.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,9328,14522350.0,4147.0
5782,Grimma,29.08.2019,Rechts,STGB-242,0,Diebstahl,DIE LINKE,14.0,4668,14729160.0,28173.0
5783,Leipzig,29.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,14.0,4109,14713000.0,593145.0
5784,Heidenau,29.08.2019,Nicht zuzuordnen,STGB-303,2,Sachbeschadigung,FDP,14.0,1809,14628160.0,16540.0
5785,Dresden,29.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,1067,14612000.0,556780.0
5786,Dresden,29.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,1067,14612000.0,556780.0
5787,Seelitz,29.08.2019,Links,STGB-248A,0,Diebstahl geringwertiger Sachen,AfD,14.0,9306,14522530.0,1663.0
5788,Rochlitz,29.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,9306,14522490.0,5710.0
5789,Dresden,29.08.2019,Links,STGB-303,3,Sachbeschadigung,FDP,14.0,1067,14612000.0,556780.0
5790,Oberuckersee,30.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,12.0,17291,12073430.0,1629.0
5791,Am Mellensee,30.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,12.0,15838,12072002.0,6818.0
5792,Gross Kreutz,30.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,,,,
5793,Chemnitz,30.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,FDP,14.0,9111,14511000.0,246334.0
5794,Grimma,30.08.2019,Rechts,STGB-86A,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,Sonstige,14.0,4668,14729160.0,28173.0
5795,Dresden,30.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,1067,14612000.0,556780.0
5796,Leegebruch,31.08.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,12.0,16767,12065180.0,6920.0
5797,Prenzlau,31.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,12.0,17291,12073452.0,18970.0
5798,Finsterwalde,31.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,12.0,3238,12062140.0,16068.0
5799,Templin,31.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,12.0,17268,12073572.0,15728.0
5800,Wildau,31.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,12.0,15745,12061540.0,10404.0
5801,Wusterhausen,31.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,12.0,16868,12068477.0,5761.0
5802,Brandenburg,31.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,,,,
5803,Michendorf,31.08.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,12.0,14552,12069397.0,13134.0
5804,Zwenkau,31.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,DIE LINKE,14.0,4442,14729430.0,9280.0
5805,Bischofswerda,31.08.2019,Rechts,STGB-86A,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,CDU,14.0,1877,14625040.0,10938.0
5806,Claussnitz,31.08.2019,Nicht zuzuordnen,STGB-303,2,Sachbeschadigung,FDP,14.0,9236,14522070.0,3027.0
5807,Weinbohla,31.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,1689,14627310.0,10342.0
5808,Oelsnitz,31.08.2019,Nicht zuzuordnen,STGB-303,1,Sachbeschadigung,Sonstige,14.0,9376,14521450.0,10951.0
5809,Dresden,31.08.2019,Nicht zuzuordnen,STGB-303,1,Sachbeschadigung,Sonstige,14.0,1067,14612000.0,556780.0
5810,Kreischa,31.08.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,14.0,1731,14628220.0,4532.0
5811,Dresden,31.08.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,1067,14612000.0,556780.0
5812,Neuruppin,01.09.2019,Links,STGB-303,0,Sachbeschadigung,AfD,12.0,16816,12068320.0,30785.0
5813,Zeuthen,01.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,12.0,15738,12061572.0,11427.0
5814,Cottbus,01.09.2019,Links,STGB-303,0,Sachbeschadigung,AfD,12.0,3046,12052000.0,99678.0
5815,Zeuthen,01.09.2019,Rechts,STGB-303,0,Sachbeschadigung,FDP,12.0,15738,12061572.0,11427.0
5816,Dobern,01.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,AfD,12.0,3159,12071044.0,3181.0
5817,Falkensee,01.09.2019,Links,STGB-303,0,Sachbeschadigung,AfD,12.0,14612,12063080.0,43994.0
5818,Vogelsdorf,01.09.2019,Nicht zuzuordnen,STGB-303,1,Sachbeschadigung,AfD,,,,
5819,Potsdam,01.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,12.0,14469,12054000.0,180334.0
5820,Putlitz,01.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,12.0,16949,12070325.0,2664.0
5821,Chemnitz,01.09.2019,Links,STGB-303,2,Sachbeschadigung,CDU,14.0,9111,14511000.0,246334.0
5822,Borna,01.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,DIE LINKE,14.0,4552,14729050.0,19118.0
5823,Zwickau,01.09.2019,Rechts,STGB-86A,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,CDU,14.0,8056,14524330.0,88690.0
5824,Zwickau,01.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,GRÜNE,14.0,8056,14524330.0,88690.0
5825,Radebeul,01.09.2019,Links,STGB-303,0,Sachbeschadigung,AfD,14.0,1445,14627210.0,33894.0
5826,Bad Gottleuba-Berggiesshubel,01.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,14.0,1816,14628020.0,5624.0
5827,Dresden,01.09.2019,Nicht zuzuordnen,STGB-303,1,Sachbeschadigung,Sonstige,14.0,1067,14612000.0,556780.0
5828,Finsterwalde,02.09.2019,Links,STGB-303,1,Sachbeschadigung,AfD,12.0,3238,12062140.0,16068.0
5829,Potsdam,02.09.2019,Nicht zuzuordnen,STGB-242,0,Diebstahl,Sonstige,12.0,14469,12054000.0,180334.0
5830,Oppach,02.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,Sonstige,14.0,2736,14626410.0,2328.0
5831,Glienicke,03.09.2019,Nicht zuzuordnen,STGB-242,0,Diebstahl,FDP,12.0,16548,12065096.0,12358.0
5832,Glienicke,03.09.2019,Nicht zuzuordnen,STGB-242,0,Diebstahl,FDP,12.0,16548,12065096.0,12358.0
5833,Niederwiesa,03.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,Sonstige,14.0,9577,14522420.0,4862.0
5834,Hohen Neuendorf,04.09.2019,Nicht zuzuordnen,STGB-86A,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,CDU,12.0,16540,12065144.0,26283.0
5835,Eberswalde,04.09.2019,Links,STGB-303,0,Sachbeschadigung,AfD,12.0,16225,12060052.0,40699.0
5836,Dresden,04.09.2019,Nicht zuzuordnen,STGB-303,1,Sachbeschadigung,FDP,14.0,1067,14612000.0,556780.0
5837,Dresden,04.09.2019,Nicht zuzuordnen,STGB-303,1,Sachbeschadigung,FDP,14.0,1067,14612000.0,556780.0
5838,Rangsdorf,05.09.2019,Nicht zuzuordnen,STGB-242,0,Diebstahl,Sonstige,12.0,15834,12072340.0,11369.0
5839,Hamburg,05.09.2019,Nicht zuzuordnen,STGB-303,1,Sachbeschadigung,AfD,2.0,20038,2000000.0,1847253.0
5840,Oelsnitz,05.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,SPD,14.0,9376,14521450.0,10951.0
5841,Radebeul,05.09.2019,Links,STGB-242,0,Diebstahl,AfD,14.0,1445,14627210.0,33894.0
5842,Radebeul,05.09.2019,Links,STGB-242,0,Diebstahl,AfD,14.0,1445,14627210.0,33894.0
5843,Radebeul,05.09.2019,Links,STGB-242,0,Diebstahl,AfD,14.0,1445,14627210.0,33894.0
5844,Dresden,06.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,FDP,14.0,1067,14612000.0,556780.0
5845,Leipzig,06.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,FDP,14.0,4109,14713000.0,593145.0
5846,Erfurt,06.09.2019,Rechts,STGB-303,2,Sachbeschadigung,FDP,16.0,99084,16051000.0,213981.0
5847,Dresden,07.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,14.0,1067,14612000.0,556780.0
5848,Erfurt,07.09.2019,Nicht zuzuordnen,STGB-240,2,Notigung,DIE LINKE,16.0,99084,16051000.0,213981.0
5849,Halle,08.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,DIE LINKE,3.0,37620,3255016.0,1508.0
5850,Halle,08.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,DIE LINKE,3.0,37620,3255016.0,1508.0
5851,Leipzig,08.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,14.0,4109,14713000.0,593145.0
5852,Gorsbach,09.09.2019,Rechts,STGB-86A,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,Sonstige,16.0,99765,16062008.0,1030.0
5853,Hohen Neuendorf,12.09.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,12.0,16540,12065144.0,26283.0
5854,Kullstedt,15.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,16.0,37359,16061063.0,1335.0
5855,Hamburg,16.09.2019,Links,STGB-303,1,Sachbeschadigung,AfD,2.0,20038,2000000.0,1847253.0
5856,Brieselang,17.09.2019,Rechts,STGB-86A,0,Verwenden von Kennzeichen verfassungsfeindlicher Organisationen,Sonstige,12.0,14656,12063036.0,12193.0
5857,SUnna,17.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,DIE LINKE,,,,
5858,Werneuchen,18.09.2019,Links,STGB-242,0,Diebstahl,AfD,12.0,16356,12060280.0,9162.0
5859,Kremmen,18.09.2019,Links,STGB-303,0,Sachbeschadigung,AfD,12.0,16766,12065165.0,7734.0
5860,Mainz,19.09.2019,Nicht zuzuordnen,STGB-303,1,Sachbeschadigung,Sonstige,7.0,55116,7315000.0,218578.0
5861,Saalfeld,19.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,DIE LINKE,16.0,7318,16073077.0,29278.0
5862,Neumark,20.09.2019,Nicht zuzuordnen,STGB-242,0,Diebstahl,GRÜNE,14.0,8496,14523280.0,2964.0
5863,Bad Salzungen,20.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,DIE LINKE,16.0,36433,16063003.0,23455.0
5864,Arnstadt,20.09.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,16.0,99310,16070004.0,27314.0
5865,Gotha,20.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,DIE LINKE,16.0,99867,16067029.0,45419.0
5866,Lubben,21.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,Sonstige,,,,
5867,Vacha,21.09.2019,Rechts,STGB-303,0,Sachbeschadigung,CDU,16.0,36404,16063082.0,5125.0
5868,Vacha,21.09.2019,Rechts,STGB-303,0,Sachbeschadigung,DIE LINKE,16.0,36404,16063082.0,5125.0
5869,Sonneberg,21.09.2019,Links,STGB-303,0,Sachbeschadigung,AfD,16.0,96515,16072018.0,23516.0
5870,Rottenbach,23.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,DIE LINKE,9.0,91341,9572149.0,4750.0
5871,Weimar,24.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,DIE LINKE,16.0,99423,16055000.0,65228.0
5872,Bad Salzungen,24.09.2019,Nicht zuzuordnen,STGB-303,1,Sachbeschadigung,DIE LINKE,16.0,36433,16063003.0,23455.0
5873,Uder,25.09.2019,Nicht zuzuordnen,STGB-242,0,Diebstahl,GRÜNE,16.0,37318,16061097.0,2640.0
5874,Dingelstadt,26.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,CDU,16.0,37351,16061118.0,6887.0
5875,Dingelstadt,26.09.2019,Nicht zuzuordnen,STGB-303,0,Sachbeschadigung,GRÜNE,16.0,37351,16061118.0,6887.0
