Satz-art;Text-kenn-zeichen;Land;RB;Kreis;VB;Gem;Gemeindename;plz;Längengrad;Breitengrad;reiseziel;Besiedlungsgrad
60;64;13;0;72;5255;073;Mühl Rosin;18276;12,207027;53,760638;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5255;079;Plaaz;18276;12,345611;53,842881;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5255;084;Reimershagen;18276;12,177135;53,671619;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5255;092;Sarmstorf;18276;12,218139;53,842857;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5255;119;Zehna;18276;12,137274;53,717302;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
50;51;13;0;72;5256;;Krakow am See;;;;;
60;64;13;0;72;5256;026;Dobbin-Linstow;18292;12,333192;53,616837;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5256;048;Hoppenrade;18292;12,273269;53,727797;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;63;13;0;72;5256;056;Krakow am See;18292;12,267699;53,652452;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5256;059;Kuchelmiß;18292;12,361912;53,680909;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5256;063;Lalendorf;18279;12,387537;53,757069;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
50;51;13;0;72;5257;;Laage;;;;;
60;64;13;0;72;5257;027;Dolgen am See;18299;12,214155;53,947182;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5257;046;Hohen Sprenz;18299;12,195504;53,912664;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;63;13;0;72;5257;062;Laage;18299;12,346162;53,927441;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5257;112;Wardow;18299;12,410105;53,928103;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
50;51;13;0;72;5258;;Mecklenburgische Schweiz;;;;;
60;64;13;0;72;5258;003;Alt Sührkow;17166;12,650883;53,802405;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;023;Dahmen;17166;12,582493;53,66043;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;024;Dalkendorf;17166;12,501499;53,813826;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;038;Groß Roge;17166;12,498591;53,779929;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;040;Groß Wokern;17166;12,492998;53,748243;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;041;Groß Wüstenfelde;17168;12,549267;53,874202;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;045;Hohen Demzin;17166;12,542909;53,720072;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;049;Jördenstorf;17168;12,613701;53,877142;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;066;Lelkendorf;17168;12,730638;53,842673;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;082;Prebberede;17168;12,488542;53,90974;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;094;Schorssow;17166;12,566081;53,683274;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;096;Schwasdorf;17168;12,626908;53,894;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;103;Sukow-Levitzow;17168;12,610398;53,857642;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;109;Thürkow;17168;12,566884;53,82384;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
60;64;13;0;72;5258;113;Warnkenhagen;17168;12,453578;53,840613;Mecklenburgische Schweiz und Seenplatte;gering besiedelt
50;51;13;0;72;5259;;Neubukow-Salzhaff;;;;;
60;64;13;0;72;5259;002;Alt Bukow;18233;11,60964;53,997533;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5259;005;Am Salzhaff;18233;11,621001;54,039444;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5259;008;Bastorf;18230;11,697671;54,125959;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5259;014;Biendorf;18230;11,700348;54,074807;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5259;022;Carinerland;18233;11,708623;54,012406;Mecklenburgische Ostseeküste;gering besiedelt
60;63;13;0;72;5259;085;Rerik;18230;11,613548;54,105655;Mecklenburgische Ostseeküste;gering besiedelt
50;51;13;0;72;5260;;Rostocker Heide;;;;;
60;64;13;0;72;5260;012;Bentwisch;18182;12,203506;54,113684;Mecklenburgische Ostseeküste;mittlere Besiedlungsdichte
60;64;13;0;72;5260;015;Blankenhagen;18182;12,340619;54,170657;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5260;032;Gelbensande;18182;12,302493;54,202135;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5260;072;Mönchhagen;18182;12,226247;54,147623;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5260;088;Rövershagen;18182;12,241374;54,173634;Mecklenburgische Ostseeküste;gering besiedelt
50;51;13;0;72;5261;;Schwaan;;;;;
60;64;13;0;72;5261;011;Benitz;18258;12,104643;53,976706;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5261;018;Bröbberow;18258;12,05248;53,964527;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5261;051;Kassow;18258;12,073504;53,878433;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5261;090;Rukieten;18258;12,154996;53,89908;Mecklenburgische Ostseeküste;gering besiedelt
60;63;13;0;72;5261;095;Schwaan;18258;12,107479;53,93977;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5261;110;Vorbeck;18258;12,070311;53,907882;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5261;116;Wiendorf;18258;12,151213;53,94856;Mecklenburgische Ostseeküste;gering besiedelt
50;51;13;0;72;5262;;Tessin;;;;;
60;64;13;0;72;5262;021;Cammin;18195;12,357532;53,98997;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5262;034;Gnewitz;18195;12,513091;54,077747;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5262;037;Grammow;18195;12,629521;54,047375;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5262;076;Nustrow;18195;12,596573;54,015663;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5262;097;Selpin;18195;12,495558;53,991342;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5262;102;Stubbendorf;18195;12,522358;54,087539;Mecklenburgische Ostseeküste;gering besiedelt
60;63;13;0;72;5262;105;Tessin;18195;12,463737;54,028715;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5262;107;Thelkow;18195;12,559617;54,039334;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5262;118;Zarnewanz;18195;12,496269;54,05699;Mecklenburgische Ostseeküste;gering besiedelt
50;51;13;0;72;5263;;Warnow-West;;;;;
60;64;13;0;72;5263;030;Elmenhorst/Lichtenhagen;18107;12,013959;54,155465;Mecklenburgische Ostseeküste;mittlere Besiedlungsdichte
60;64;13;0;72;5263;057;Kritzmow;18198;12,0523;54,05311;Mecklenburgische Ostseeküste;mittlere Besiedlungsdichte
60;64;13;0;72;5263;064;Lambrechtshagen;18069;12,015425;54,102241;Mecklenburgische Ostseeküste;mittlere Besiedlungsdichte
60;64;13;0;72;5263;077;Papendorf;18059;12,130157;54,03598;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5263;080;Pölchow;18059;12,094378;54,009645;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5263;098;Stäbelow;18198;12,020973;54,040371;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;72;5263;121;Ziesendorf;18059;12,038635;53,993843;Mecklenburgische Ostseeküste;gering besiedelt
40;44;13;0;73;;;Vorpommern-Rügen;;;;;
50;50;13;0;73;0011;;Binz;;;;;
60;64;13;0;73;0011;011;Binz;18609;13,605285;54,401814;Rügen/Hiddensee;gering besiedelt
50;50;13;0;73;0035;;Grimmen;;;;;
60;63;13;0;73;0035;035;Grimmen;18507;13,043192;54,113133;Vorpommern;mittlere Besiedlungsdichte
50;50;13;0;73;0055;;Marlow;;;;;
60;63;13;0;73;0055;055;Marlow;18337;12,570959;54,154202;Vorpommern;gering besiedelt
50;50;13;0;73;0070;;Putbus;;;;;
60;63;13;0;73;0070;070;Putbus;18581;13,47642;54,35431;Rügen/Hiddensee;gering besiedelt
50;50;13;0;73;0080;;Sassnitz;;;;;
60;63;13;0;73;0080;080;Sassnitz;18546;13,634476;54,51304;Rügen/Hiddensee;mittlere Besiedlungsdichte
50;50;13;0;73;0088;;Stralsund;;;;;
60;63;13;0;73;0088;088;Stralsund;18439;13,089973;54,313975;Vorpommern;dicht besiedelt
50;50;13;0;73;0089;;Süderholz;;;;;
60;64;13;0;73;0089;089;Süderholz;18516;13,119186;54,056054;Vorpommern;gering besiedelt
50;50;13;0;73;0105;;Zingst;;;;;
60;64;13;0;73;0105;105;Zingst;18374;12,68304;54,435409;Vorpommern;gering besiedelt
50;51;13;0;73;5351;;Altenpleen;;;;;
60;64;13;0;73;5351;005;Altenpleen;18445;12,956614;54,354376;Vorpommern;gering besiedelt
60;64;13;0;73;5351;037;Groß Mohrdorf;18445;12,948373;54,389128;Vorpommern;gering besiedelt
60;64;13;0;73;5351;044;Klausdorf;18445;13,015028;54,40473;Vorpommern;gering besiedelt
60;64;13;0;73;5351;046;Kramerhof;18445;13,054042;54,3537;Vorpommern;mittlere Besiedlungsdichte
60;64;13;0;73;5351;066;Preetz;18445;12,989225;54,350148;Vorpommern;gering besiedelt
60;64;13;0;73;5351;068;Prohn;18445;13,024217;54,374317;Vorpommern;gering besiedelt
50;51;13;0;73;5352;;Barth;;;;;
60;63;13;0;73;5352;009;Barth;18356;12,72658;54,36871;Vorpommern;mittlere Besiedlungsdichte
60;64;13;0;73;5352;018;Divitz-Spoldershagen;18314;12,695114;54,332951;Vorpommern;gering besiedelt
60;64;13;0;73;5352;025;Fuhlendorf;18356;12,601123;54,359903;Vorpommern;gering besiedelt
60;64;13;0;73;5352;042;Karnin;18469;12,792493;54,305423;Vorpommern;gering besiedelt
60;64;13;0;73;5352;043;Kenz-Küstrow;18314;12,734802;54,326153;Vorpommern;gering besiedelt
60;64;13;0;73;5352;051;Löbnitz;18314;12,719334;54,295391;Vorpommern;gering besiedelt
60;64;13;0;73;5352;053;Lüdershagen;18314;12,608704;54,30414;Vorpommern;gering besiedelt
60;64;13;0;73;5352;069;Pruchten;18356;12,674234;54,377452;Vorpommern;gering besiedelt
60;64;13;0;73;5352;077;Saal;18317;12,495445;54,310418;Vorpommern;gering besiedelt
60;64;13;0;73;5352;094;Trinwillershagen;18320;12,627245;54,249239;Vorpommern;gering besiedelt
50;51;13;0;73;5353;;Bergen auf Rügen;;;;;
60;63;13;0;73;5353;010;Bergen auf Rügen;18528;13,430633;54,417301;Rügen/Hiddensee;mittlere Besiedlungsdichte
60;64;13;0;73;5353;014;Buschvitz;18528;13,473218;54,429257;Rügen/Hiddensee;gering besiedelt
60;63;13;0;73;5353;027;Garz/Rügen;18574;13,352371;54,316745;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5353;038;Gustow;18574;13,212968;54,3021;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5353;049;Lietzow;18528;13,506907;54,484472;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5353;063;Parchtitz;18528;13,398463;54,439132;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5353;064;Patzig;18528;13,395633;54,466052;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5353;065;Poseritz;18574;13,27603;54,297135;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5353;072;Ralswiek;18528;13,446593;54,473774;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5353;074;Rappin;18528;13,385488;54,508575;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5353;083;Sehlen;18528;13,38785;54,379793;Rügen/Hiddensee;gering besiedelt
50;51;13;0;73;5354;;Darß/Fischland;;;;;
60;64;13;0;73;5354;002;Ahrenshoop;18347;12,416249;54,377008;Vorpommern;gering besiedelt
60;64;13;0;73;5354;012;Born a. Darß;18375;12,5366;54,390631;Vorpommern;gering besiedelt
60;64;13;0;73;5354;017;Dierhagen;18347;12,358544;54,292846;Vorpommern;gering besiedelt
60;64;13;0;73;5354;067;Prerow;18375;12,577086;54,444476;Vorpommern;gering besiedelt
60;64;13;0;73;5354;100;Wieck a. Darß;18375;12,571865;54,410101;Vorpommern;gering besiedelt
60;64;13;0;73;5354;103;Wustrow;18347;12,396974;54,345362;Vorpommern;gering besiedelt
50;51;13;0;73;5355;;Franzburg-Richtenberg;;;;;
60;63;13;0;73;5355;024;Franzburg;18461;12,877572;54,186968;Vorpommern;gering besiedelt
60;64;13;0;73;5355;029;Glewitz;18513;12,931712;54,019865;Vorpommern;gering besiedelt
60;64;13;0;73;5355;034;Gremersdorf-Buchholz;18461;12,870873;54,109446;Vorpommern;gering besiedelt
60;64;13;0;73;5355;057;Millienhagen-Oebelitz;18461;12,820081;54,206478;Vorpommern;gering besiedelt
60;64;13;0;73;5355;062;Papenhagen;18510;12,98195;54,146231;Vorpommern;gering besiedelt
60;63;13;0;73;5355;076;Richtenberg;18461;12,889018;54,200643;Vorpommern;gering besiedelt
60;64;13;0;73;5355;086;Splietsdorf;18513;12,930708;54,12351;Vorpommern;gering besiedelt
60;64;13;0;73;5355;096;Velgast;18469;12,809087;54,273462;Vorpommern;gering besiedelt
60;64;13;0;73;5355;097;Weitenhagen;18461;12,787663;54,212063;Vorpommern;gering besiedelt
60;64;13;0;73;5355;098;Wendisch Baggendorf;18513;12,943523;54,074132;Vorpommern;gering besiedelt
50;51;13;0;73;5356;;Miltzow;;;;;
60;64;13;0;73;5356;023;Elmenhorst;18510;13,064277;54,217602;Vorpommern;gering besiedelt
60;64;13;0;73;5356;090;Sundhagen;18519;13,251468;54,213985;Vorpommern;gering besiedelt
60;64;13;0;73;5356;102;Wittenhagen;18510;13,070064;54,183826;Vorpommern;gering besiedelt
50;51;13;0;73;5357;;Mönchgut-Granitz;;;;;
60;64;13;0;73;5357;006;Baabe;18586;13,702333;54,359106;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5357;031;Göhren;18586;13,740906;54,341565;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5357;048;Lancken-Granitz;18586;13,632229;54,367323;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5357;084;Sellin;18586;13,692482;54,378093;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5357;106;Zirkow;18528;13,539106;54,388252;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5357;107;Mönchgut;18586;13,704918;54,330057;Rügen/Hiddensee;gering besiedelt
50;51;13;0;73;5358;;Niepars;;;;;
60;64;13;0;73;5358;036;Groß Kordshagen;18442;12,840146;54,331634;Vorpommern;gering besiedelt
60;64;13;0;73;5358;041;Jakobsdorf;18442;12,933137;54,233454;Vorpommern;gering besiedelt
60;64;13;0;73;5358;054;Lüssow;18442;13,033698;54,282169;Vorpommern;gering besiedelt
60;64;13;0;73;5358;060;Niepars;18442;12,923481;54,313711;Vorpommern;gering besiedelt
60;64;13;0;73;5358;061;Pantelitz;18442;12,968953;54,301425;Vorpommern;gering besiedelt
60;64;13;0;73;5358;087;Steinhagen;18442;12,989713;54,226558;Vorpommern;gering besiedelt
60;64;13;0;73;5358;099;Wendorf;18442;13,07226;54,250386;Vorpommern;gering besiedelt
60;64;13;0;73;5358;104;Zarrendorf;18510;13,097941;54,237099;Vorpommern;gering besiedelt
50;51;13;0;73;5359;;Nord-Rügen;;;;;
60;64;13;0;73;5359;004;Altenkirchen;18556;13,341959;54,635674;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5359;013;Breege;18556;13,366538;54,616185;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5359;019;Dranske;18556;13,230991;54,629914;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5359;030;Glowe;18551;13,471503;54,56972;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5359;052;Lohme;18551;13,610953;54,582863;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5359;071;Putgarten;18556;13,417407;54,672905;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5359;078;Sagard;18551;13,555143;54,524875;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5359;101;Wiek;18556;13,290399;54,621252;Rügen/Hiddensee;gering besiedelt
50;51;13;0;73;5360;;Recknitz-Trebeltal;;;;;
60;63;13;0;73;5360;007;Bad Sülze;18334;12,65907;54,109956;Vorpommern;gering besiedelt
60;64;13;0;73;5360;015;Dettmannsdorf;18334;12,52875;54,111895;Vorpommern;gering besiedelt
60;64;13;0;73;5360;016;Deyelsdorf;18513;12,822027;54,044637;Vorpommern;gering besiedelt
60;64;13;0;73;5360;020;Drechow;18465;12,800798;54,141165;Vorpommern;gering besiedelt
60;64;13;0;73;5360;022;Eixen;18334;12,723712;54,161303;Vorpommern;gering besiedelt
60;64;13;0;73;5360;032;Grammendorf;18513;12,879109;54,033808;Vorpommern;gering besiedelt
60;64;13;0;73;5360;033;Gransebieth;18513;12,882628;54,064848;Vorpommern;gering besiedelt
60;64;13;0;73;5360;039;Hugoldsdorf;18465;12,753785;54,152787;Vorpommern;gering besiedelt
60;64;13;0;73;5360;050;Lindholz;18334;12,674012;54,067181;Vorpommern;gering besiedelt
60;63;13;0;73;5360;093;Tribsees;18465;12,757553;54,094576;Vorpommern;gering besiedelt
50;51;13;0;73;5361;;Ribnitz-Damgarten;;;;;
60;64;13;0;73;5361;001;Ahrenshagen-Daskow;18320;12,600892;54,223811;Vorpommern;gering besiedelt
60;63;13;0;73;5361;075;Ribnitz-Damgarten;18311;12,431833;54,243021;Vorpommern;mittlere Besiedlungsdichte
60;64;13;0;73;5361;082;Schlemmin;18320;12,682921;54,222447;Vorpommern;gering besiedelt
60;64;13;0;73;5361;085;Semlow;18334;12,656883;54,181293;Vorpommern;gering besiedelt
50;51;13;0;73;5362;;West-Rügen;;;;;
60;64;13;0;73;5362;003;Altefähr;18573;13,126612;54,330671;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5362;021;Dreschvitz;18573;13,294442;54,40372;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5362;028;Gingst;18569;13,259199;54,456954;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5362;040;Insel Hiddensee;18565;13,105547;54,568008;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5362;045;Kluis;18569;13,301843;54,472669;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5362;059;Neuenkirchen;18569;13,330814;54,54362;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5362;073;Rambin;18573;13,205549;54,355488;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5362;079;Samtens;18573;13,29259;54,35598;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5362;081;Schaprode;18569;13,166426;54,514628;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5362;092;Trent;18569;13,255514;54,522126;Rügen/Hiddensee;gering besiedelt
60;64;13;0;73;5362;095;Ummanz;18569;13,181849;54,464901;Rügen/Hiddensee;gering besiedelt
40;44;13;0;74;;;Nordwestmecklenburg;;;;;
50;50;13;0;74;0026;;Grevesmühlen;;;;;
60;63;13;0;74;0026;026;Grevesmühlen;23936;11,184913;53,864458;Mecklenburgische Ostseeküste;mittlere Besiedlungsdichte
50;50;13;0;74;0035;;Insel Poel;;;;;
60;64;13;0;74;0035;035;Insel Poel;23999;11,439916;53,99737;Mecklenburgische Ostseeküste;gering besiedelt
50;50;13;0;74;0087;;Wismar;;;;;
60;63;13;0;74;0087;087;Wismar;23952;11,466024;53,891577;Mecklenburgische Ostseeküste;mittlere Besiedlungsdichte
50;51;13;0;74;5451;;Dorf Mecklenburg-Bad Kleinen;;;;;
60;64;13;0;74;5451;002;Bad Kleinen;23996;11,47265;53,770508;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5451;003;Barnekow;23968;11,372593;53,867101;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5451;008;Bobitz;23996;11,360712;53,803679;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5451;019;Dorf Mecklenburg;23972;11,467282;53,842941;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5451;030;Groß Stieten;23972;11,4496;53,812366;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5451;031;Hohen Viecheln;23996;11,510574;53,784554;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5451;047;Lübow;23972;11,522497;53,852824;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5451;053;Metelsdorf;23972;11,432941;53,853472;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5451;082;Ventschow;19417;11,578071;53,785613;Mecklenburgische Ostseeküste;gering besiedelt
50;51;13;0;74;5452;;Gadebusch;;;;;
60;64;13;0;74;5452;020;Dragun;19205;11,224446;53,70775;Mecklenburgische Ostseeküste;gering besiedelt
60;63;13;0;74;5452;021;Gadebusch;19205;11,118522;53,701801;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5452;040;Kneese;19205;10,983183;53,661817;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5452;043;Krembz;19205;11,060801;53,651085;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5452;054;Mühlen Eichsen;19205;11,251535;53,758514;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5452;068;Roggendorf;19205;11,016911;53,694224;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5452;070;Rögnitz;19205;11,023948;53,613535;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5452;081;Veelböken;19205;11,182889;53,74821;Mecklenburgische Ostseeküste;gering besiedelt
50;51;13;0;74;5453;;Grevesmühlen-Land;;;;;
60;64;13;0;74;5453;005;Bernstorf;23936;11,116733;53,828021;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5453;022;Gägelow;23968;11,381807;53,89902;Mecklenburgische Ostseeküste;mittlere Besiedlungsdichte
60;64;13;0;74;5453;069;Roggenstorf;23936;11,066925;53,913159;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5453;071;Rüting;23936;11,222723;53,792951;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5453;077;Testorf-Steinfort;23936;11,269001;53,777427;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5453;079;Upahl;23936;11,21396;53,822092;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5453;085;Warnow;23936;11,211446;53,887462;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5453;093;Stepenitztal;23936;11,119717;53,857461;Mecklenburgische Ostseeküste;gering besiedelt
50;51;13;0;74;5454;;Klützer Winkel;;;;;
60;64;13;0;74;5454;010;Boltenhagen;23946;11,20109;53,989162;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5454;016;Damshagen;23948;11,153059;53,928323;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5454;032;Hohenkirchen;23968;11,306226;53,915746;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5454;037;Kalkhorst;23942;11,045858;53,970527;Mecklenburgische Ostseeküste;gering besiedelt
60;63;13;0;74;5454;039;Klütz;23948;11,166952;53,965698;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5454;089;Zierow;23968;11,374861;53,925289;Mecklenburgische Ostseeküste;gering besiedelt
50;51;13;0;74;5455;;Lützow-Lübstorf;;;;;
60;64;13;0;74;5455;001;Alt Meteln;19069;11,340119;53,746405;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;012;Brüsewitz;19071;11,248981;53,676102;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;014;Cramonshagen;19071;11,276128;53,698991;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;015;Dalberg-Wendelstorf;19071;11,285589;53,725778;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;024;Gottesgabe;19209;11,246323;53,631272;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;025;Grambow;19071;11,276599;53,620815;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;038;Klein Trebbow;19069;11,373045;53,712715;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;048;Lübstorf;19069;11,413605;53,726967;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;050;Lützow;19209;11,178418;53,654791;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;061;Perlin;19209;11,175076;53,587265;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;062;Pingelshagen;19069;11,337987;53,683161;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;064;Pokrent;19205;11,142943;53,646213;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;072;Schildetal;19209;11,15033;53,625299;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;075;Seehof;19069;11,431035;53,693197;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5455;088;Zickhusen;19069;11,414398;53,757546;Mecklenburgische Ostseeküste;gering besiedelt
50;51;13;0;74;5456;;Neuburg;;;;;
60;64;13;0;74;5456;004;Benz;23970;11,584457;53,911201;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5456;007;Blowatz;23974;11,537112;53,99425;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5456;009;Boiensdorf;23974;11,562368;54,017033;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5456;034;Hornstorf;23974;11,53202;53,909104;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5456;044;Krusenhagen;23974;11,531895;53,944805;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5456;056;Neuburg;23974;11,586495;53,94824;Mecklenburgische Ostseeküste;gering besiedelt
50;51;13;0;74;5457;;Neukloster-Warin;;;;;
60;64;13;0;74;5457;006;Bibow;19417;11,643285;53,784795;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5457;023;Glasin;23992;11,737231;53,911906;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5457;036;Jesendorf;19417;11,598868;53,804278;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5457;046;Lübberstorf;23992;11,731649;53,858257;Mecklenburgische Ostseeküste;gering besiedelt
60;63;13;0;74;5457;057;Neukloster;23992;11,686336;53,86475;Mecklenburgische Ostseeküste;gering besiedelt
60;64;13;0;74;5457;060;Passee;23992;11,770604;53,956175;Mecklenburgische Ostseeküste;gering besiedelt
