,city,date,background,law,suspects,crime,party,state,plz,city_id,insgesamt,cycle_1,cycle_2_x,cycle_3_x,crime_count,Anzahl Bewerber,Prozent Frauen,darunter Frauen,year,Land,city_id_bb,cycle_2_y,cycle_3_y,crime_count_party_lr,crime_count_party,crime_count_lr,crime_count_city,party_lr,p_female,Bewerber_city,Frauen_city,bewerber_hit_by_lr,fem_hit_by_lr,bewerber_party_hit_by_lr,fem_party_hit_by_lr,p_female_lr,p_female_city,p_female_party_lr,p_female_diff,p_female_city_diff,p_female_lr_diff,p_female_party_lr_diff,county,index,pop,female,size,share_fem,density,degree_urban,day
4390,Weingarten (Baden),,,,,,AfD,BW,76356.0,8215090.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,72.0,29.0,0.0,0.0,0.0,0.0,,0.4027777777777778,,,0.125,,,Karlsruhe,3479.0,10422.0,5256.0,29.38,1.9828767123287672,355.0,2.0,
4396,Weingarten (Baden),,,,,,AfD,BW,76356.0,8215090.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,54.0,15.0,0.0,0.0,0.0,0.0,,0.2777777777777778,,,0.125,,,Karlsruhe,3478.0,10004.0,5136.0,29.4,1.9478193146417446,340.0,2.0,
4402,Zaisenhausen,,,,,,AfD,BW,75059.0,8215094.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Karlsruhe,3371.0,1776.0,878.0,10.1,2.0227790432801824,176.0,1.0,
4408,Zaisenhausen,,,,,,AfD,BW,75059.0,8215094.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Karlsruhe,3370.0,1679.0,803.0,10.1,2.090909090909091,166.0,1.0,
4414,Karlsbad,,,,,,AfD,BW,76307.0,8215096.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,64.0,22.0,0.0,0.0,0.0,0.0,,0.34375,,,0.10646186440677965,,,Karlsruhe,3465.0,15810.0,8064.0,38.01,1.9605654761904763,416.0,2.0,
4420,Karlsbad,,,,,,AfD,BW,76307.0,8215096.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,59.0,14.0,0.0,0.0,0.0,0.0,,0.23728813559322035,,,0.10646186440677965,,,Karlsruhe,3464.0,15734.0,8042.0,38.02,1.956478487938324,414.0,2.0,
4426,Kraichtal,,,,,,AfD,BW,76703.0,8215097.0,,2019.0,,,0.0,1.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,58.0,16.0,0.0,0.0,0.0,0.0,,0.27586206896551724,,,0.0695128626163109,,,Karlsruhe,3537.0,14681.0,7328.0,80.59,2.0034115720524017,182.0,1.0,
4432,Kraichtal,,,,,,AfD,BW,76703.0,8215097.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,63.0,13.0,0.0,0.0,0.0,0.0,,0.20634920634920634,,,0.0695128626163109,,,Karlsruhe,3536.0,14576.0,7414.0,80.56,1.9660102508767197,181.0,1.0,
4438,Graben-Neudorf,,,,,,AfD,BW,76676.0,8215099.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,53.0,19.0,0.0,0.0,0.0,0.0,,0.3584905660377358,,,0.018065034122842216,,,Karlsruhe,3527.0,12185.0,6125.0,28.8,1.989387755102041,423.0,2.0,
4444,Graben-Neudorf,,,,,,AfD,BW,76676.0,8215099.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,47.0,16.0,0.0,0.0,0.0,0.0,,0.3404255319148936,,,0.018065034122842216,,,Karlsruhe,3526.0,11571.0,5823.0,28.8,1.987120041215868,402.0,2.0,
4450,Bad Schonborn,,,,,,AfD,BW,76669.0,8215100.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,66.0,28.0,0.0,0.0,0.0,0.0,,0.42424242424242425,,,0.12878787878787878,,,Karlsruhe,3525.0,12913.0,6389.0,24.1,2.021130067303177,536.0,2.0,
4456,Bad Schonborn,,,,,,AfD,BW,76669.0,8215100.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,1.0,right,,44.0,13.0,0.0,0.0,0.0,0.0,,0.29545454545454547,,,0.12878787878787878,,,Karlsruhe,3524.0,12704.0,6397.0,24.11,1.985930905111771,527.0,2.0,
4462,Pfinztal,,,,,,AfD,BW,76327.0,8215101.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,74.0,22.0,0.0,0.0,0.0,0.0,,0.2972972972972973,,,-0.12694512694512694,,,Karlsruhe,3469.0,18451.0,9272.0,31.05,1.989969801553063,594.0,2.0,
4468,Pfinztal,,,,,,AfD,BW,76327.0,8215101.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,66.0,28.0,0.0,0.0,0.0,0.0,,0.42424242424242425,,,-0.12694512694512694,,,Karlsruhe,3468.0,17601.0,8977.0,31.05,1.9606772863985742,567.0,2.0,
4474,Eggenstein-Leopoldshafen,,,,,,AfD,BW,76344.0,8215102.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,88.0,35.0,0.0,0.0,0.0,0.0,,0.3977272727272727,,,-0.011363636363636409,,,Karlsruhe,3475.0,16430.0,8218.0,26.11,1.999269895351667,629.0,2.0,
4480,Eggenstein-Leopoldshafen,,,,,,AfD,BW,76344.0,8215102.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,88.0,36.0,0.0,0.0,0.0,0.0,,0.4090909090909091,,,-0.011363636363636409,,,Karlsruhe,3474.0,15930.0,8160.0,26.09,1.9522058823529411,611.0,2.0,
4486,Karlsdorf-Neuthard,,,,,,AfD,BW,76689.0,8215103.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,36.0,14.0,0.0,0.0,0.0,0.0,,0.3888888888888889,,,0.1111111111111111,,,Karlsruhe,3531.0,10627.0,5253.0,14.02,2.023034456501047,758.0,2.0,
4492,Karlsdorf-Neuthard,,,,,,AfD,BW,76689.0,8215103.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,36.0,10.0,0.0,0.0,0.0,0.0,,0.2777777777777778,,,0.1111111111111111,,,Karlsruhe,3530.0,10042.0,5038.0,14.01,1.9932512901945216,717.0,2.0,
4498,Linkenheim-Hochstetten,,,,,,AfD,BW,76351.0,8215105.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,71.0,24.0,0.0,0.0,0.0,0.0,,0.3380281690140845,,,-0.009797917942437229,,,Karlsruhe,3477.0,11897.0,6074.0,23.6,1.9586763253210404,504.0,2.0,
4504,Linkenheim-Hochstetten,,,,,,AfD,BW,76351.0,8215105.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,1.0,right,,69.0,24.0,0.0,0.0,0.0,0.0,,0.34782608695652173,,,-0.009797917942437229,,,Karlsruhe,3476.0,11693.0,5936.0,23.6,1.9698450134770888,495.0,2.0,
4510,Waghausel,,,,,,AfD,BW,68753.0,8215106.0,,2019.0,,,0.0,5.0,20.0,1.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.2,62.0,24.0,0.0,0.0,0.0,0.0,,0.3870967741935484,,,-0.1684587813620072,,,Karlsruhe,2346.0,20950.0,10555.0,42.84,1.9848413074372335,489.0,2.0,
4516,Waghausel,2019-05-18,Nicht zuzuordnen,303 StGB,0.0,Sachbeschadigung,AfD,BW,68753.0,8215106.0,20950.0,2014.0,2019.0,2019.0,1.0,0.0,0.0,0.0,2019.0,8.0,,2014.0,2014.0,1.0,1.0,0.0,1.0,right,,54.0,30.0,0.0,0.0,0.0,0.0,,0.5555555555555556,,,-0.1684587813620072,,,Karlsruhe,2345.0,20378.0,10268.0,42.84,1.9846123880015583,476.0,2.0,5.0
4522,Oberhausen-Rheinhausen,,,,,,AfD,BW,68794.0,8215107.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,44.0,17.0,0.0,0.0,0.0,0.0,,0.38636363636363635,,,0.0,,,Karlsruhe,2356.0,9549.0,4818.0,18.92,1.981942714819427,505.0,2.0,
4528,Oberhausen-Rheinhausen,,,,,,AfD,BW,68794.0,8215107.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,44.0,17.0,0.0,0.0,0.0,0.0,,0.38636363636363635,,,0.0,,,Karlsruhe,2355.0,9463.0,4807.0,18.95,1.9685874765966298,499.0,2.0,
4534,Rheinstetten,,,,,,AfD,BW,76287.0,8215108.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,76.0,21.0,0.0,0.0,0.0,0.0,,0.27631578947368424,,,0.018740031897926668,,,Karlsruhe,3461.0,20206.0,10350.0,32.31,1.9522705314009663,625.0,2.0,
4540,Rheinstetten,,,,,,AfD,BW,76287.0,8215108.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,66.0,17.0,0.0,0.0,0.0,0.0,,0.25757575757575757,,,0.018740031897926668,,,Karlsruhe,3460.0,20279.0,10406.0,32.29,1.9487795502594656,628.0,2.0,
4546,Stutensee,,,,,,AfD,BW,76297.0,8215109.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,90.0,31.0,0.0,0.0,0.0,0.0,,0.34444444444444444,,,0.06784869976359337,,,Karlsruhe,3463.0,24788.0,12474.0,45.68,1.9871733205066537,543.0,2.0,
4552,Stutensee,,,,,,AfD,BW,76297.0,8215109.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,94.0,26.0,0.0,0.0,0.0,0.0,,0.2765957446808511,,,0.06784869976359337,,,Karlsruhe,3462.0,23829.0,12092.0,45.68,1.9706417466093284,522.0,2.0,
4558,Waldbronn,,,,,,AfD,BW,76337.0,8215110.0,,2019.0,,,0.0,2.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.0,60.0,21.0,0.0,0.0,0.0,0.0,,0.35,,,0.10757575757575755,,,Karlsruhe,3473.0,13080.0,6643.0,11.35,1.9689899141953937,1152.0,2.0,
4564,Waldbronn,,,,,,AfD,BW,76337.0,8215110.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,33.0,8.0,0.0,0.0,0.0,0.0,,0.24242424242424243,,,0.10757575757575755,,,Karlsruhe,3472.0,12251.0,6212.0,11.35,1.9721506761107535,1079.0,2.0,
4570,Dettenheim,,,,,,AfD,BW,76706.0,8215111.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,40.0,13.0,0.0,0.0,0.0,0.0,,0.325,,,-0.09166666666666667,,,Karlsruhe,3539.0,6596.0,3287.0,30.89,2.006693033160937,214.0,1.0,
4576,Dettenheim,,,,,,AfD,BW,76706.0,8215111.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,36.0,15.0,0.0,0.0,0.0,0.0,,0.4166666666666667,,,-0.09166666666666667,,,Karlsruhe,3538.0,6473.0,3203.0,30.89,2.0209178894786137,210.0,1.0,
4582,Au am Rhein,,,,,,AfD,BW,76474.0,8216002.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,17.0,6.0,0.0,0.0,0.0,0.0,,0.35294117647058826,,,-0.06372549019607843,,,Rastatt,3497.0,3396.0,1710.0,13.29,1.9859649122807017,256.0,2.0,
4588,Au am Rhein,,,,,,AfD,BW,76474.0,8216002.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,12.0,5.0,0.0,0.0,0.0,0.0,,0.4166666666666667,,,-0.06372549019607843,,,Rastatt,3496.0,3226.0,1622.0,13.29,1.9889025893958077,243.0,2.0,
4594,Bietigheim,,,,,,AfD,BW,76467.0,8216005.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,36.0,12.0,0.0,0.0,0.0,0.0,,0.3333333333333333,,,-0.02777777777777779,,,Rastatt,3491.0,6507.0,3259.0,13.9,1.996624731512734,468.0,2.0,
4600,Bietigheim,,,,,,AfD,BW,76467.0,8216005.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,36.0,13.0,0.0,0.0,0.0,0.0,,0.3611111111111111,,,-0.02777777777777779,,,Rastatt,3490.0,6311.0,3221.0,13.9,1.9593294008072026,454.0,2.0,
4606,Bischweier,,,,,,AfD,BW,76476.0,8216006.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,23.0,5.0,0.0,0.0,0.0,0.0,,0.21739130434782608,,,0.026915113871635615,,,Rastatt,3499.0,3018.0,1497.0,4.6,2.0160320641282565,656.0,2.0,
4612,Bischweier,,,,,,AfD,BW,76476.0,8216006.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,21.0,4.0,0.0,0.0,0.0,0.0,,0.19047619047619047,,,0.026915113871635615,,,Rastatt,3498.0,3014.0,1515.0,4.59,1.9894389438943894,657.0,2.0,
4618,Buhl,,,,,,AfD,BW,77815.0,8216007.0,,2019.0,,,0.0,8.0,25.0,2.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.25,86.0,21.0,0.0,0.0,0.0,0.0,,0.2441860465116279,,,0.05187835420393558,,,Rastatt,3603.0,28864.0,14708.0,73.18,1.9624694044057656,394.0,2.0,
4624,Buhl,2019-04-19,Nicht zuzuordnen,303 StGB,0.0,Sachbeschadigung,AfD,BW,77815.0,8216007.0,28864.0,2014.0,2014.0,2019.0,1.0,0.0,0.0,0.0,2019.0,8.0,,2014.0,2014.0,1.0,1.0,0.0,1.0,right,,78.0,15.0,0.0,0.0,0.0,0.0,,0.19230769230769232,,,0.05187835420393558,,,Rastatt,3602.0,28624.0,14677.0,73.2,1.9502623151870273,391.0,2.0,4.0
4630,Buhlertal,,,,,,AfD,BW,77830.0,8216008.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,32.0,8.0,0.0,0.0,0.0,0.0,,0.25,,,0.03125,,,Rastatt,3605.0,8072.0,3986.0,17.67,2.0250878073256398,457.0,2.0,
4636,Buhlertal,,,,,,AfD,BW,77830.0,8216008.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,32.0,7.0,0.0,0.0,0.0,0.0,,0.21875,,,0.03125,,,Rastatt,3604.0,7936.0,3940.0,17.68,2.0142131979695432,449.0,2.0,
4642,Durmersheim,,,,,,AfD,BW,76448.0,8216009.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,43.0,13.0,0.0,0.0,0.0,0.0,,0.3023255813953488,,,-0.015856236786469358,,,Rastatt,3485.0,12093.0,6135.0,25.97,1.9711491442542788,466.0,2.0,
4648,Durmersheim,,,,,,AfD,BW,76448.0,8216009.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,1.0,right,,44.0,14.0,0.0,0.0,0.0,0.0,,0.3181818181818182,,,-0.015856236786469358,,,Rastatt,3484.0,11994.0,6107.0,26.15,1.9639757655149828,459.0,2.0,
4654,Elchesheim-Illingen,,,,,,AfD,BW,76477.0,8216012.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,12.0,5.0,0.0,0.0,0.0,0.0,,0.4166666666666667,,,0.16666666666666669,,,Rastatt,3501.0,3253.0,1609.0,10.13,2.021752641392169,321.0,1.0,
4660,Elchesheim-Illingen,,,,,,AfD,BW,76477.0,8216012.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,12.0,3.0,0.0,0.0,0.0,0.0,,0.25,,,0.16666666666666669,,,Rastatt,3500.0,3211.0,1608.0,10.14,1.9968905472636815,317.0,1.0,
4666,Forbach,,,,,,AfD,BW,76596.0,8216013.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,31.0,11.0,0.0,0.0,0.0,0.0,,0.3548387096774194,,,0.09842845326716299,,,Rastatt,3515.0,4684.0,2323.0,131.86,2.016358157554886,36.0,1.0,
4672,Forbach,,,,,,AfD,BW,76596.0,8216013.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,39.0,10.0,0.0,0.0,0.0,0.0,,0.2564102564102564,,,0.09842845326716299,,,Rastatt,3514.0,4787.0,2410.0,131.82,1.9863070539419088,36.0,1.0,
4678,Gaggenau,2019-10-05,Nicht zuzuordnen,185 StGB,0.0,Beleidigung,AfD,BW,76571.0,8216015.0,29884.0,2019.0,2019.0,2019.0,1.0,7.0,0.0,0.0,2019.0,8.0,,2019.0,2019.0,2.0,2.0,0.0,2.0,right,0.0,96.0,28.0,14.0,0.0,14.0,0.0,0.0,0.2916666666666667,0.0,,-0.05773092369477911,,,Rastatt,3511.0,29884.0,15155.0,65.01,1.9718904651930056,460.0,2.0,5.0
4685,Gaggenau,,,,,,AfD,BW,76571.0,8216015.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,83.0,29.0,0.0,0.0,0.0,0.0,,0.3493975903614458,,,-0.05773092369477911,,,Rastatt,3510.0,28633.0,14669.0,65.05,1.9519394641761538,440.0,2.0,
4691,Gernsbach,,,,,,AfD,BW,76593.0,8216017.0,,2019.0,,,0.0,5.0,40.0,2.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.4,67.0,23.0,0.0,0.0,0.0,0.0,,0.34328358208955223,,,0.07913263869332582,,,Rastatt,3513.0,14157.0,7218.0,82.03,1.9613466334164589,173.0,2.0,
4697,Gernsbach,,,,,,AfD,BW,76593.0,8216017.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,53.0,14.0,0.0,0.0,0.0,0.0,,0.2641509433962264,,,0.07913263869332582,,,Rastatt,3512.0,13949.0,7088.0,82.09,1.9679740406320543,170.0,2.0,
4703,Hugelsheim,,,,,,AfD,BW,76549.0,8216022.0,,2019.0,,,0.0,3.0,33.3333333333333,1.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.3333333333333333,31.0,11.0,0.0,0.0,0.0,0.0,,0.3548387096774194,,,0.03341013824884792,,,Rastatt,3509.0,5120.0,2460.0,14.91,2.0813008130081303,343.0,1.0,
4709,Hugelsheim,,,,,,AfD,BW,76549.0,8216022.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,28.0,9.0,0.0,0.0,0.0,0.0,,0.32142857142857145,,,0.03341013824884792,,,Rastatt,3508.0,5033.0,2438.0,14.91,2.064397046759639,338.0,1.0,
4715,Iffezheim,,,,,,AfD,BW,76473.0,8216023.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,28.0,9.0,0.0,0.0,0.0,0.0,,0.32142857142857145,,,0.07142857142857145,,,Rastatt,3495.0,5184.0,2592.0,19.91,2.0,260.0,1.0,
4721,Iffezheim,,,,,,AfD,BW,76473.0,8216023.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,28.0,7.0,0.0,0.0,0.0,0.0,,0.25,,,0.07142857142857145,,,Rastatt,3494.0,4776.0,2380.0,19.92,2.0067226890756302,240.0,1.0,
4727,Kuppenheim,,,,,,AfD,BW,76456.0,8216024.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,37.0,9.0,0.0,0.0,0.0,0.0,,0.24324324324324326,,,-0.08175675675675675,,,Rastatt,3487.0,8359.0,4262.0,18.08,1.9612857813233224,462.0,2.0,
4733,Kuppenheim,,,,,,AfD,BW,76456.0,8216024.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,40.0,13.0,0.0,0.0,0.0,0.0,,0.325,,,-0.08175675675675675,,,Rastatt,3486.0,8065.0,4119.0,18.08,1.9579995144452538,446.0,2.0,
4739,Lichtenau,,,,,,AfD,BW,77839.0,8216028.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,25.0,6.0,0.0,0.0,0.0,0.0,,0.24,,,-0.07971014492753623,,,Rastatt,3611.0,5013.0,2489.0,27.62,2.0140618722378467,181.0,2.0,
4745,Lichtenau,,,,,,AfD,BW,77839.0,8216028.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,22.0,6.0,0.0,0.0,0.0,0.0,,0.2727272727272727,,,-0.07971014492753623,,,Rastatt,3610.0,4916.0,2457.0,27.63,2.000814000814001,178.0,1.0,
4751,Loffenau,,,,,,AfD,BW,76597.0,8216029.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,11.0,4.0,0.0,0.0,0.0,0.0,,0.36363636363636365,,,0.03030303030303033,,,Rastatt,3517.0,2491.0,1258.0,17.06,1.9801271860095389,146.0,1.0,
4757,Loffenau,,,,,,AfD,BW,76597.0,8216029.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,6.0,2.0,0.0,0.0,0.0,0.0,,0.3333333333333333,,,0.03030303030303033,,,Rastatt,3516.0,2505.0,1268.0,17.07,1.975552050473186,147.0,1.0,
4763,Muggensturm,,,,,,AfD,BW,76461.0,8216033.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,28.0,10.0,0.0,0.0,0.0,0.0,,0.35714285714285715,,,0.0,,,Rastatt,3489.0,6235.0,3162.0,11.56,1.9718532574320051,539.0,2.0,
4769,Muggensturm,,,,,,AfD,BW,76461.0,8216033.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,28.0,10.0,0.0,0.0,0.0,0.0,,0.35714285714285715,,,0.0,,,Rastatt,3488.0,6136.0,3099.0,11.55,1.9799935463052598,531.0,2.0,
4775,Otigheim,,,,,,AfD,BW,76470.0,8216039.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,17.0,2.0,0.0,0.0,0.0,0.0,,0.11764705882352941,,,-0.0823529411764706,,,Rastatt,3493.0,4918.0,2481.0,10.98,1.9822652156388554,448.0,2.0,
4781,Otigheim,,,,,,AfD,BW,76470.0,8216039.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,20.0,4.0,0.0,0.0,0.0,0.0,,0.2,,,-0.0823529411764706,,,Rastatt,3492.0,4496.0,2243.0,10.97,2.004458314757022,410.0,2.0,
4787,Ottersweier,,,,,,AfD,BW,77833.0,8216041.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,39.0,14.0,0.0,0.0,0.0,0.0,,0.358974358974359,,,0.04318488529014847,,,Rastatt,3607.0,6367.0,3139.0,29.21,2.0283529786556227,218.0,2.0,
4793,Ottersweier,,,,,,AfD,BW,77833.0,8216041.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,38.0,12.0,0.0,0.0,0.0,0.0,,0.3157894736842105,,,0.04318488529014847,,,Rastatt,3606.0,6182.0,3060.0,29.22,2.0202614379084967,212.0,2.0,
4799,Rastatt,,,,,,AfD,BW,76437.0,8216043.0,,2019.0,,,0.0,11.0,9.09090909090909,1.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,0.09090909090909091,160.0,50.0,0.0,0.0,0.0,0.0,,0.3125,,,-0.013888888888888895,,,Rastatt,3483.0,49918.0,25104.0,58.98,1.9884480560866795,846.0,2.0,
4805,Rastatt,,,,,,AfD,BW,76437.0,8216043.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,144.0,47.0,0.0,0.0,0.0,0.0,,0.3263888888888889,,,-0.013888888888888895,,,Rastatt,3482.0,47586.0,24237.0,59.02,1.963361802203243,806.0,2.0,
4811,Sinzheim,,,,,,AfD,BW,76547.0,8216049.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,63.0,21.0,0.0,0.0,0.0,0.0,,0.3333333333333333,,,-0.010416666666666685,,,Rastatt,3507.0,11337.0,5760.0,28.5,1.9682291666666667,398.0,2.0,
4817,Sinzheim,,,,,,AfD,BW,76547.0,8216049.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,64.0,22.0,0.0,0.0,0.0,0.0,,0.34375,,,-0.010416666666666685,,,Rastatt,3506.0,11021.0,5569.0,28.5,1.978990842161968,387.0,2.0,
4823,Steinmauern,,,,,,AfD,BW,76479.0,8216052.0,,2019.0,,,0.0,0.0,0.0,0.0,,8.0,,2019.0,2019.0,0.0,0.0,0.0,0.0,right,,9.0,1.0,0.0,0.0,0.0,0.0,,0.1111111111111111,,,-0.013888888888888895,,,Rastatt,3503.0,3126.0,1526.0,12.42,2.0484927916120577,252.0,1.0,
4829,Steinmauern,,,,,,AfD,BW,76479.0,8216052.0,,2014.0,,,0.0,0.0,0.0,0.0,,8.0,,2014.0,2014.0,0.0,0.0,0.0,0.0,right,,8.0,1.0,0.0,0.0,0.0,0.0,,0.125,,,-0.013888888888888895,,,Rastatt,3502.0,3069.0,1506.0,12.4,2.037848605577689,248.0,1.0,
