,plz,year,pop,female,density,degree_urban,size,share_fem
3392,79274.0,2019,1863.0,933.0,56,gering besiedelt,"33,32",0.500805152979066
3393,79271.0,2019,2626.0,1327.0,73,gering besiedelt,"35,93",0.5053313023610053
3394,79285.0,2019,2867.0,1450.0,350,mittlere Besiedlungsdichte,"8,18",0.5057551447506103
3395,79292.0,2019,2589.0,1305.0,717,mittlere Besiedlungsdichte,"3,61",0.5040556199304751
3396,79227.0,2019,6351.0,3231.0,325,mittlere Besiedlungsdichte,"19,56",0.5087387812942844
3397,79868.0,2019,1862.0,903.0,75,gering besiedelt,"24,97",0.4849624060150376
3398,79859.0,2019,2508.0,1270.0,36,gering besiedelt,"69,43",0.5063795853269537
3399,79219.0,2019,8187.0,4310.0,351,mittlere Besiedlungsdichte,"23,32",0.5264443630145352
3400,79244.0,2019,5072.0,2525.0,75,gering besiedelt,"67,74",0.4978312302839117
3401,79871.0,2019,2131.0,1034.0,74,gering besiedelt,"28,77",0.48521820741435945
3402,79822.0,2019,12197.0,6165.0,136,mittlere Besiedlungsdichte,"89,64",0.5054521603673034
3403,79211.0,2019,13624.0,6988.0,804,mittlere Besiedlungsdichte,"16,94",0.512918379330593
3404,79276.0,2019,2876.0,1430.0,600,mittlere Besiedlungsdichte,"4,79",0.4972183588317107
3405,79279.0,2019,3104.0,1604.0,394,gering besiedelt,"7,88",0.5167525773195877
3406,79215.0,2019,1768.0,845.0,56,gering besiedelt,"31,35",0.47794117647058826
3407,79215.0,2019,7274.0,3664.0,97,mittlere Besiedlungsdichte,"75,28",0.5037118504261754
3408,79297.0,2019,2886.0,1411.0,131,mittlere Besiedlungsdichte,"21,95",0.4889119889119889
3409,79312.0,2019,27977.0,14436.0,828,mittlere Besiedlungsdichte,"33,78",0.5159952818386532
3410,79364.0,2019,3236.0,1585.0,291,gering besiedelt,"11,13",0.48980222496909764
3411,79350.0,2019,3397.0,1747.0,209,mittlere Besiedlungsdichte,"16,29",0.514277303503091
3412,79331.0,2019,12111.0,6028.0,301,mittlere Besiedlungsdichte,"40,26",0.4977293369663942
3413,79348.0,2019,4194.0,2097.0,79,gering besiedelt,"52,9",0.5
3414,79336.0,2019,11126.0,5565.0,314,mittlere Besiedlungsdichte,"35,48",0.5001797591227755
3415,79341.0,2019,10340.0,5196.0,280,mittlere Besiedlungsdichte,"36,93",0.5025145067698259
3416,79367.0,2019,2144.0,1068.0,112,gering besiedelt,"19,09",0.498134328358209
3417,79365.0,2019,3915.0,1993.0,178,gering besiedelt,22,0.5090676883780332
3418,79353.0,2019,4236.0,2118.0,335,mittlere Besiedlungsdichte,"12,66",0.5
3419,79346.0,2019,10068.0,5053.0,377,mittlere Besiedlungsdichte,"26,7",0.5018871672626142
3420,79362.0,2019,1416.0,688.0,131,mittlere Besiedlungsdichte,"10,78",0.4858757062146893
3421,79359.0,2019,4006.0,2023.0,219,gering besiedelt,"18,33",0.5049925112331503
3422,79361.0,2019,3397.0,1648.0,163,gering besiedelt,"20,78",0.4851339417132764
3423,79369.0,2019,3853.0,1935.0,227,gering besiedelt,"16,95",0.5022060731897223
3424,79261.0,2019,4580.0,2315.0,185,mittlere Besiedlungsdichte,"24,78",0.5054585152838428
3425,79263.0,2019,3030.0,1480.0,41,gering besiedelt,"74,31",0.4884488448844885
3426,79183.0,2019,21850.0,11247.0,451,mittlere Besiedlungsdichte,"48,47",0.5147368421052632
3427,77767.0,2019,10244.0,5054.0,269,mittlere Besiedlungsdichte,"38,02",0.4933619679812573
3428,77948.0,2019,13262.0,6705.0,285,mittlere Besiedlungsdichte,"46,57",0.5055798522093199
3429,78132.0,2019,4274.0,2144.0,78,gering besiedelt,"54,45",0.5016378100140384
3430,77694.0,2019,36664.0,18488.0,488,mittlere Besiedlungsdichte,"75,07",0.504254854898538
3431,77731.0,2019,10013.0,4968.0,181,gering besiedelt,"55,27",0.49615499850194744
3432,77743.0,2019,9695.0,4882.0,168,gering besiedelt,"57,84",0.5035585353274884
3433,77866.0,2019,11273.0,5589.0,153,gering besiedelt,"73,5",0.4957863922647033
3434,77855.0,2019,25642.0,12863.0,393,mittlere Besiedlungsdichte,"65,24",0.5016379377583652
3435,77886.0,2019,3980.0,1983.0,265,mittlere Besiedlungsdichte,15,0.49824120603015076
3436,77880.0,2019,5227.0,2651.0,312,mittlere Besiedlungsdichte,"16,73",0.5071742873541228
3437,77887.0,2019,2596.0,1267.0,143,mittlere Besiedlungsdichte,"18,13",0.48805855161787365
3438,77955.0,2019,13369.0,6794.0,274,mittlere Besiedlungsdichte,"48,8",0.5081905901712918
3439,77972.0,2019,5104.0,2552.0,308,mittlere Besiedlungsdichte,"16,59",0.5
3440,77975.0,2019,2422.0,1187.0,214,mittlere Besiedlungsdichte,"11,31",0.49009083402146986
3441,77977.0,2019,4258.0,2110.0,321,gering besiedelt,"13,27",0.49553781117895723
3442,77966.0,2019,5016.0,2443.0,195,gering besiedelt,"25,72",0.4870414673046252
3443,77791.0,2019,2389.0,1192.0,247,mittlere Besiedlungsdichte,"9,68",0.4989535370447886
3444,77723.0,2019,11025.0,5684.0,178,mittlere Besiedlungsdichte,"61,9",0.5155555555555555
3445,77797.0,2019,3292.0,1647.0,296,mittlere Besiedlungsdichte,"11,14",0.5003037667071689
3446,77716.0,2019,1784.0,871.0,88,gering besiedelt,"20,29",0.4882286995515695
3447,77716.0,2019,7164.0,3626.0,384,mittlere Besiedlungsdichte,"18,67",0.506141820212172
3448,77716.0,2019,1802.0,897.0,99,gering besiedelt,"18,16",0.49778024417314093
3449,77796.0,2019,1674.0,782.0,54,gering besiedelt,"31,22",0.46714456391875747
3450,77790.0,2019,3984.0,1976.0,120,gering besiedelt,"33,32",0.4959839357429719
3451,77793.0,2019,2314.0,1169.0,73,gering besiedelt,"31,74",0.5051858254105445
3452,77756.0,2019,5775.0,2885.0,160,gering besiedelt,"36,07",0.49956709956709955
3453,77876.0,2019,6128.0,3033.0,342,gering besiedelt,"17,93",0.4949412532637076
3454,77883.0,2019,3221.0,1615.0,128,gering besiedelt,"25,26",0.501397081651661
3455,77889.0,2019,1422.0,670.0,75,gering besiedelt,"19,04",0.4711673699015471
3456,77971.0,2019,5552.0,2718.0,266,mittlere Besiedlungsdichte,"20,85",0.4895533141210375
3457,77933.0,2019,47201.0,23683.0,676,mittlere Besiedlungsdichte,"69,84",0.501747844325332
3458,77740.0,2019,2748.0,1344.0,67,gering besiedelt,"41,2",0.4890829694323144
3459,77728.0,2019,4722.0,2365.0,65,gering besiedelt,"72,98",0.5008470986869971
3460,77794.0,2019,1861.0,905.0,86,gering besiedelt,"21,54",0.4862976894142934
3461,77704.0,2019,20036.0,10059.0,290,mittlere Besiedlungsdichte,"69,09",0.5020463166300659
3462,77871.0,2019,7381.0,3675.0,230,mittlere Besiedlungsdichte,"32,08",0.4979000135482997
3463,77770.0,2019,3971.0,2025.0,151,mittlere Besiedlungsdichte,"26,31",0.509947116595316
3464,77749.0,2019,8112.0,4060.0,280,mittlere Besiedlungsdichte,"28,95",0.5004930966469427
3465,77652.0,2019,59967.0,30621.0,765,dicht besiedelt,"78,37",0.5106308469658312
3466,77799.0,2019,3435.0,1702.0,607,mittlere Besiedlungsdichte,"5,66",0.4954876273653566
3467,77746.0,2019,7217.0,3572.0,343,mittlere Besiedlungsdichte,"21,04",0.4949424968823611
3468,77978.0,2019,3176.0,1559.0,63,gering besiedelt,"50,27",0.49086901763224183
3469,77960.0,2019,4928.0,2523.0,165,mittlere Besiedlungsdichte,"29,83",0.5119724025974026
3470,77974.0,2019,4030.0,2005.0,189,gering besiedelt,"21,35",0.4975186104218362
3471,77963.0,2019,7067.0,3439.0,184,gering besiedelt,"38,35",0.4866279892457903
3472,77709.0,2019,2641.0,1262.0,52,gering besiedelt,"51,26",0.4778492995077622
3473,77709.0,2019,5785.0,2876.0,85,mittlere Besiedlungsdichte,"67,98",0.4971477960242005
3474,77781.0,2019,3697.0,1829.0,165,gering besiedelt,"22,39",0.4947254530700568
3475,77787.0,2019,1802.0,870.0,48,gering besiedelt,"37,75",0.4827968923418424
3476,77784.0,2019,2481.0,1204.0,61,gering besiedelt,"40,92",0.4852881902458686
3477,77736.0,2019,8130.0,4110.0,223,mittlere Besiedlungsdichte,"36,41",0.5055350553505535
3478,72175.0,2019,6039.0,3005.0,134,gering besiedelt,"44,92",0.49759894022189105
3479,78655.0,2019,6383.0,3137.0,132,gering besiedelt,"48,45",0.4914616951276829
3480,78664.0,2019,2082.0,1035.0,190,gering besiedelt,"10,98",0.49711815561959655
3481,78736.0,2019,3288.0,1599.0,111,gering besiedelt,"29,68",0.4863138686131387
3482,78727.0,2019,14077.0,7018.0,252,mittlere Besiedlungsdichte,"55,92",0.49854372380478795
3483,78737.0,2019,3097.0,1502.0,126,mittlere Besiedlungsdichte,"24,6",0.48498546980949303
3484,78661.0,2019,4115.0,2030.0,97,gering besiedelt,"42,26",0.4933171324422843
3485,78628.0,2019,25182.0,12806.0,351,mittlere Besiedlungsdichte,"71,76",0.5085378444920975
3486,78669.0,2019,3269.0,1626.0,187,gering besiedelt,"17,48",0.4973998164576323
3487,78658.0,2019,6325.0,3167.0,187,mittlere Besiedlungsdichte,"33,76",0.5007114624505928
3488,78652.0,2019,6108.0,3055.0,190,mittlere Besiedlungsdichte,"32,15",0.5001637197118534
3489,77773.0,2019,1826.0,886.0,43,gering besiedelt,"42,14",0.48521358159912376
3490,77761.0,2019,3847.0,1945.0,112,gering besiedelt,"34,21",0.5055887704704964
3491,78733.0,2019,4201.0,2127.0,163,gering besiedelt,"25,75",0.5063080218995477
3492,78739.0,2019,2528.0,1255.0,238,gering besiedelt,"10,6",0.4964398734177215
3493,78730.0,2019,2879.0,1416.0,144,gering besiedelt,"19,97",0.49183744355679054
3494,78713.0,2019,21148.0,10523.0,262,mittlere Besiedlungsdichte,"80,7",0.49758842443729906
3495,72172.0,2019,12394.0,6200.0,141,gering besiedelt,"87,62",0.5002420526060998
3496,72189.0,2019,4359.0,2178.0,176,gering besiedelt,"24,71",0.49965588437715075
3497,78662.0,2019,3336.0,1662.0,149,mittlere Besiedlungsdichte,"22,45",0.4982014388489209
3498,78667.0,2019,3395.0,1702.0,364,mittlere Besiedlungsdichte,"9,33",0.5013254786450663
3499,78073.0,2019,13292.0,6820.0,214,mittlere Besiedlungsdichte,"62,08",0.5130905808004815
3500,78176.0,2019,10063.0,5009.0,102,mittlere Besiedlungsdichte,"98,72",0.4977640862565835
3501,78126.0,2019,6040.0,3116.0,150,gering besiedelt,"40,2",0.5158940397350993
3502,78112.0,2019,12945.0,6544.0,216,mittlere Besiedlungsdichte,"59,85",0.5055233680957899
3503,78147.0,2019,3858.0,1882.0,55,gering besiedelt,"70,47",0.487817522032141
3504,78199.0,2019,5834.0,2892.0,94,gering besiedelt,"62,14",0.4957147754542338
3505,78166.0,2019,22118.0,11124.0,211,mittlere Besiedlungsdichte,"104,67",0.5029387828917624
3506,78183.0,2019,7921.0,3964.0,135,mittlere Besiedlungsdichte,"58,55",0.5004418634010858
3507,78120.0,2019,8984.0,4320.0,109,mittlere Besiedlungsdichte,"82,57",0.4808548530721282
3508,78148.0,2019,1136.0,546.0,61,gering besiedelt,"18,49",0.48063380281690143
3509,78141.0,2019,2477.0,1212.0,89,gering besiedelt,"27,8",0.48930157448526446
3510,78136.0,2019,4031.0,2007.0,110,gering besiedelt,"36,71",0.4978913420987348
3511,78098.0,2019,4727.0,2351.0,142,gering besiedelt,"33,33",0.4973556166701925
3512,78083.0,2019,3799.0,1922.0,379,gering besiedelt,"10,03",0.5059226112134773
3513,78087.0,2019,3000.0,1509.0,314,gering besiedelt,"9,56",0.503
3514,78078.0,2019,5913.0,2942.0,179,gering besiedelt,"33,08",0.49754777608658884
3515,78609.0,2019,2933.0,1471.0,188,gering besiedelt,"15,59",0.5015342652574156
3516,78089.0,2019,2565.0,1225.0,195,gering besiedelt,"13,17",0.4775828460038986
3517,78050.0,2019,85707.0,43623.0,518,dicht besiedelt,"165,53",0.5089782631523679
3518,78086.0,2019,5163.0,2633.0,226,mittlere Besiedlungsdichte,"22,8",0.5099748208405965
3519,78580.0,2019,486.0,224.0,38,gering besiedelt,"12,69",0.4609053497942387
3520,88637.0,2019,686.0,349.0,37,gering besiedelt,"18,3",0.5087463556851312
3521,78567.0,2019,3141.0,1568.0,140,gering besiedelt,"22,47",0.49920407513530723
3522,78597.0,2019,695.0,348.0,48,gering besiedelt,"14,56",0.5007194244604316
3523,78600.0,2019,1263.0,630.0,77,gering besiedelt,"16,5",0.498812351543943
3524,78570.0,2019,3615.0,1811.0,166,gering besiedelt,"21,74",0.5009681881051176
3525,78603.0,2019,758.0,367.0,98,gering besiedelt,"7,71",0.4841688654353562
3526,78585.0,2019,1369.0,628.0,165,gering besiedelt,"8,29",0.4587289992695398
3527,78586.0,2019,1777.0,854.0,163,gering besiedelt,"10,91",0.4805852560495217
3528,78592.0,2019,652.0,318.0,85,gering besiedelt,"7,67",0.48773006134969327
3529,78559.0,2019,3807.0,1905.0,408,gering besiedelt,"9,32",0.5003940110323088
3530,78598.0,2019,572.0,276.0,131,gering besiedelt,"4,37",0.4825174825174825
3531,78564.0,2019,515.0,259.0,84,gering besiedelt,"6,1",0.5029126213592233
3532,78564.0,2019,3667.0,1806.0,251,gering besiedelt,"14,59",0.492500681756204
3533,78187.0,2019,6286.0,3065.0,85,gering besiedelt,"73,75",0.4875914731148584
3534,78194.0,2019,6353.0,3196.0,86,gering besiedelt,"74,05",0.5030694160239257
3535,78554.0,2019,7592.0,3746.0,342,mittlere Besiedlungsdichte,"22,17",0.4934141201264489
3536,78582.0,2019,1244.0,612.0,163,mittlere Besiedlungsdichte,"7,61",0.4919614147909968
3537,78583.0,2019,1392.0,683.0,85,gering besiedelt,"16,31",0.4906609195402299
3538,78588.0,2019,2702.0,1329.0,180,gering besiedelt,"15,03",0.4918578830495929
3539,78589.0,2019,1698.0,849.0,115,mittlere Besiedlungsdichte,"14,82",0.5
3540,78665.0,2019,2149.0,1037.0,244,gering besiedelt,"8,79",0.48255002326663565
3541,78595.0,2019,770.0,375.0,131,gering besiedelt,"5,87",0.487012987012987
3542,78601.0,2019,795.0,390.0,65,gering besiedelt,"12,2",0.49056603773584906
3543,78549.0,2019,13063.0,6562.0,706,mittlere Besiedlungsdichte,"18,5",0.5023348388578428
3544,78591.0,2019,1004.0,491.0,112,gering besiedelt,9,0.48904382470119523
3545,78594.0,2019,750.0,367.0,138,gering besiedelt,"5,44",0.48933333333333334
3546,78607.0,2019,1247.0,593.0,95,gering besiedelt,"13,12",0.4755412991178829
3547,78647.0,2019,16856.0,8379.0,697,mittlere Besiedlungsdichte,"24,2",0.49709302325581395
3548,78579.0,2019,3810.0,1904.0,82,gering besiedelt,"46,25",0.49973753280839894
3549,78532.0,2019,36102.0,18023.0,399,mittlere Besiedlungsdichte,"90,45",0.49922441969973963
3550,78573.0,2019,3822.0,1930.0,248,mittlere Besiedlungsdichte,"15,42",0.5049712192569336
3551,78606.0,2019,2551.0,1272.0,130,gering besiedelt,"19,65",0.4986279890239122
3552,78604.0,2019,2829.0,1408.0,236,gering besiedelt,"11,98",0.4977023683280311
3553,78576.0,2019,4748.0,2365.0,87,gering besiedelt,"54,54",0.4981044650379107
3554,78247.0,2019,8766.0,4461.0,165,mittlere Besiedlungsdichte,"53,02",0.5088980150581793
3555,78315.0,2019,31496.0,16281.0,538,mittlere Besiedlungsdichte,"58,55",0.5169227838455677
3556,78250.0,2019,4657.0,2335.0,75,gering besiedelt,"62,03",0.5013957483358386
3557,78267.0,2019,2295.0,1136.0,215,gering besiedelt,"10,68",0.49498910675381264
3558,78234.0,2019,10738.0,5407.0,152,mittlere Besiedlungsdichte,"70,56",0.5035388340473086
3559,78259.0,2019,3880.0,1919.0,218,gering besiedelt,"17,82",0.4945876288659794
3560,78266.0,2019,1536.0,777.0,202,mittlere Besiedlungsdichte,"7,62",0.505859375
3561,78262.0,2019,2915.0,1493.0,221,mittlere Besiedlungsdichte,"13,18",0.5121783876500857
3562,78244.0,2019,10760.0,5502.0,456,mittlere Besiedlungsdichte,"23,58",0.5113382899628253
3563,78343.0,2019,3388.0,1741.0,271,mittlere Besiedlungsdichte,"12,52",0.5138724911452184
3564,78345.0,2019,3295.0,1660.0,229,mittlere Besiedlungsdichte,"14,37",0.503793626707132
3565,78337.0,2019,3688.0,1891.0,131,gering besiedelt,"28,18",0.5127440347071583
3566,78476.0,2019,7084.0,3759.0,267,mittlere Besiedlungsdichte,"26,53",0.5306324110671937
3567,78462.0,2019,84911.0,44216.0, 1 569,dicht besiedelt,"54,12",0.5207334738726431
3568,78479.0,2019,5355.0,2567.0,421,mittlere Besiedlungsdichte,"12,71",0.4793650793650794
3569,78224.0,2019,47643.0,24524.0,771,mittlere Besiedlungsdichte,"61,77",0.5147450832231387
3570,78256.0,2019,4865.0,2468.0,198,gering besiedelt,"24,52",0.5072970195272354
3571,78269.0,2019,3153.0,1605.0,612,gering besiedelt,"5,15",0.5090390104662227
3572,78239.0,2019,12060.0,6144.0,649,mittlere Besiedlungsdichte,"18,59",0.5094527363184079
3573,78253.0,2019,3862.0,1916.0,65,gering besiedelt,"59,27",0.49611600207146556
3574,78357.0,2019,2518.0,1228.0,77,gering besiedelt,"32,67",0.48768864177918986
3575,78333.0,2019,17183.0,8716.0,246,mittlere Besiedlungsdichte,"69,73",0.5072455333760112
3576,78355.0,2019,2072.0,1019.0,68,gering besiedelt,"30,49",0.4917953667953668
3577,78351.0,2019,4661.0,2438.0,166,gering besiedelt,"28,08",0.5230637202317099
3578,78359.0,2019,3524.0,1765.0,159,gering besiedelt,"22,23",0.5008513053348468
3579,79588.0,2019,8669.0,4323.0,198,gering besiedelt,"43,75",0.49867343407544124
3580,79585.0,2019,9988.0,5065.0,213,mittlere Besiedlungsdichte,"46,85",0.5071085302362836
3581,79674.0,2019,4849.0,2435.0,70,gering besiedelt,"69,75",0.502165394926789
3582,79576.0,2019,30150.0,15530.0, 1 549,dicht besiedelt,"19,46",0.5150912106135986
3583,79639.0,2019,14723.0,7571.0,853,mittlere Besiedlungsdichte,"17,26",0.5142294369354072
3584,79692.0,2019,2871.0,1399.0,37,gering besiedelt,"77,82",0.4872866597004528
3585,79400.0,2019,8273.0,4228.0,133,gering besiedelt,"62,26",0.5110600749425843
3586,79429.0,2019,1471.0,725.0,59,gering besiedelt,"24,9",0.4928619986403807
3587,79594.0,2019,2516.0,1308.0,265,mittlere Besiedlungsdichte,"9,48",0.519872813990461
3588,79539.0,2019,49291.0,25448.0, 1 252,dicht besiedelt,"39,37",0.5162808626321235
3589,79618.0,2019,33083.0,16817.0,527,mittlere Besiedlungsdichte,"62,82",0.5083275398240789
3590,79739.0,2019,2579.0,1295.0,129,gering besiedelt,"20,06",0.5021326095385809
3591,79415.0,2019,4600.0,2278.0,272,gering besiedelt,"16,93",0.49521739130434783
3592,79418.0,2019,5718.0,2923.0,153,gering besiedelt,"37,46",0.5111927247289262
3593,79677.0,2019,532.0,260.0,58,gering besiedelt,"9,21",0.48872180451127817
3594,79677.0,2019,97.0,48.0,17,gering besiedelt,"5,67",0.4948453608247423
3595,79677.0,2019,472.0,237.0,29,gering besiedelt,"16,19",0.5021186440677966
3596,79677.0,2019,2415.0,1235.0,164,gering besiedelt,"14,72",0.5113871635610766
3597,79677.0,2019,346.0,170.0,47,gering besiedelt,"7,43",0.4913294797687861
3598,79677.0,2019,185.0,89.0,46,gering besiedelt,"4,05",0.4810810810810811
3599,79694.0,2019,618.0,303.0,84,gering besiedelt,"7,4",0.49029126213592233
3600,79677.0,2019,334.0,169.0,186,gering besiedelt,"1,8",0.5059880239520959
3601,79695.0,2019,533.0,260.0,44,gering besiedelt,"12,25",0.4878048780487805
3602,79686.0,2019,1103.0,548.0,95,mittlere Besiedlungsdichte,"11,65",0.4968268359020852
3603,79688.0,2019,2376.0,1215.0,462,mittlere Besiedlungsdichte,"5,14",0.5113636363636364
3604,79689.0,2019,4278.0,2137.0,440,mittlere Besiedlungsdichte,"9,73",0.4995324918186068
3605,79650.0,2019,19573.0,10060.0,288,mittlere Besiedlungsdichte,"67,94",0.5139733306084913
3606,79589.0,2019,3024.0,1554.0,520,mittlere Besiedlungsdichte,"5,81",0.5138888888888888
3607,79591.0,2019,2563.0,1303.0,722,mittlere Besiedlungsdichte,"3,55",0.5083886071010535
3608,79592.0,2019,787.0,394.0,416,gering besiedelt,"1,89",0.5006353240152478
3609,79595.0,2019,1893.0,940.0,424,mittlere Besiedlungsdichte,"4,46",0.4965662968832541
3610,79597.0,2019,771.0,384.0,195,mittlere Besiedlungsdichte,"3,95",0.4980544747081712
3611,79599.0,2019,927.0,463.0,206,mittlere Besiedlungsdichte,"4,5",0.4994606256742179
3612,79669.0,2019,6290.0,3162.0,174,gering besiedelt,"36,12",0.5027027027027027
3613,79685.0,2019,838.0,413.0,33,gering besiedelt,"25,04",0.4928400954653938
3614,79774.0,2019,7365.0,3662.0,186,mittlere Besiedlungsdichte,"39,69",0.49721656483367277
3615,79733.0,2019,4209.0,2121.0,83,gering besiedelt,"50,41",0.5039201710620099
3616,79771.0,2019,7578.0,3760.0,165,gering besiedelt,"45,87",0.4961731327527052
3617,79725.0,2019,9066.0,4593.0,385,mittlere Besiedlungsdichte,"23,55",0.5066181336863005
3618,79780.0,2019,5372.0,2613.0,58,gering besiedelt,"93,2",0.48641102010424425
3619,79664.0,2019,13135.0,6691.0,368,mittlere Besiedlungsdichte,"35,66",0.5094023601065855
3620,79848.0,2019,6939.0,3396.0,91,gering besiedelt,"75,91",0.48940769563337655
3621,79879.0,2019,1189.0,597.0,39,gering besiedelt,"30,51",0.5021026072329688
3622,79802.0,2019,1150.0,558.0,80,gering besiedelt,"14,38",0.4852173913043478
3623,79798.0,2019,5227.0,2709.0,253,mittlere Besiedlungsdichte,"20,62",0.5182705184618328
3624,79807.0,2019,2276.0,1136.0,170,gering besiedelt,"13,4",0.4991212653778559
3625,79801.0,2019,3887.0,1895.0,141,gering besiedelt,"27,57",0.48752251093388216
3626,79790.0,2019,5479.0,2794.0,209,mittlere Besiedlungsdichte,"26,17",0.5099470706333272
3627,79865.0,2019,2209.0,1093.0,46,gering besiedelt,"48,54",0.49479402444545045
3628,79777.0,2019,5289.0,2611.0,69,gering besiedelt,"77,08",0.4936660994516922
3629,79737.0,2019,2734.0,1351.0,73,gering besiedelt,"37,51",0.49414776883686906
3630,79730.0,2019,6968.0,3504.0,333,mittlere Besiedlungsdichte,"20,9",0.5028702640642939
3631,79736.0,2019,3968.0,1973.0,115,gering besiedelt,"34,65",0.4972278225806452
3632,79713.0,2019,17508.0,9070.0,691,mittlere Besiedlungsdichte,"25,34",0.5180488919351154
3633,79872.0,2019,1995.0,973.0,53,gering besiedelt,38,0.48771929824561405
3634,79875.0,2019,1382.0,714.0,39,gering besiedelt,"35,6",0.516642547033285
3635,79837.0,2019,1301.0,655.0,147,gering besiedelt,"8,88",0.5034588777863183
3636,79862.0,2019,2634.0,1316.0,89,gering besiedelt,"29,56",0.4996203492786636
3637,79837.0,2019,356.0,191.0,17,gering besiedelt,"21,38",0.5365168539325843
3638,79837.0,2019,3984.0,2013.0,73,gering besiedelt,"54,41",0.5052710843373494
